sentences,labels
"I recommend jelly , chicken drunk and soup balls , and blue crab .","[[2, 8], [5, 4], [7, 7], [11, 12]]"
The food is so cheap and the waiters are nice.,"[[1], [7]]"
I've been at the Inos for years and the food is still excellent.,[[9]]
Cheese is a varied pleasure and a good deal at $10.,"[[0, 0]]"
"The large selection of bruschettas, paninis, tramezzinis prevents the palace from stagnating.","[[4], [5], [6]]"
"(asparagus, truffle oil, bruschetta with parmesan is a winner!)","[[0, 1, 2, 5, 3]]"
The list of wines is vast without being overpriced.,"[[3, 0]]"
Try seasonal and always delicious specialties.,[[5]]
I loved this place .,[[3]]
I hesitate to write an article because the atmosphere was so nice and I hated it being too crowded.,[[8]]
"The food was very good, plenty, and the place was beautiful.","[[1], [8]]"
"The reception staff is very friendly, they make you feel like you're eating in a friendly little European town.","[[1, 2]]"
"I like black coffee, don't get me wrong, it's just that the people who work there are bad and incompetent!!","[[2, 3], [12]]"
"The service was terrible, we had to wait and ask the same thing from several people before we were allowed to be served.",[[1]]
The waitress seems to be more concerned with appearance than the waitress.,[[1]]
"After dinner, the principal grabbed my boyfriend, asked him, ""Where are you from... maybe you don't know how it works in the States... and finally, he almost ran away crying that needles are the only thing they survive on"".",[[3]]
"We gave a boost, I guess the model/maid just wanted more and complained to the manager.",[[7]]
"The whole facility is really unprofessional and I wish the black coffeehouse had a good staff, because despite the current one, it's a great place.","[[9, 11], [15]]"
The pizza here is always good.,[[1]]
Salads are a delicious way to start a meal.,[[0]]
You should pass the squid .,[[4]]
The setting is charming.,[[0]]
The service is medium.,[[1]]
It 's a great place .,[[4]]
"The atmosphere was so fun, and the prices were great, plus the food was really tasty.","[[1], [12]]"
I recommend the sea if you like Thai cuisine!,"[[7, 8]]"
I was here a few weeks ago and we had the worst customer service experience in a restaurant.,"[[12, 13]]"
"A gentleman, perhaps the principal, came to our table, and without a smile or a greeting, asked for our order.",[[1]]
I loved this place .,[[3]]
"Great atmosphere , delicious dishes , good service .","[[1], [4], [7]]"
The wine list is also very nice.,"[[1, 2]]"
"Everything was wonderful , food , drinks , staff , mileage .","[[4], [6], [8], [10]]"
I highly recommend this place !,[[4]]
I've been to Casimir more than five times and I always had a good time.,[[3]]
The food is excellent and reasonably priced.,[[1]]
"I tried to book, but both times, the hostess didn't have my name.",[[8]]
"If the weather is nice, try to find an outside table.","[[9, 10]]"
"The staff was nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[[1], [11, 12]]"
"From the spectacular caviar to the hospital staff, I felt like a royal and I enjoyed every second.","[[3], [6]]"
"We were the last customers, and after the closing, the bathroom staff didn't rush us and made us feel comfortable and relaxed.",[[10]]
"I highly recommend Russian caviar to anyone who wants a delicious , first-class caviar and fantastic service .","[[13], [16]]"
It 's a traditional restaurant .,[[4]]
fresh ingredients and everything is custom made.,[[1]]
The friendly staff who will allow you to enjoy your meal and the company you are with.,[[2]]
"I found the food exceptional, especially the salmon dish I ate.","[[3], [7, 8]]"
"I also ordered the mojito change, which was out of this world.","[[5, 4]]"
"My friends were content with rice dishes, but we came back the next day to try dim sum, which was good... not exceptional, but good.","[[16, 17]]"
"We ate in the backyard, which is worth it because it's cool and the music is good there.","[[4, 4], [14]]"
"Overall, this is a great restaurant.",[[5]]
The food was good.,[[1]]
The place was quiet and pleasant.,[[1]]
But the service was a little slow.,[[2]]
The buffet had a nice selection.,[[1]]
"The food was medium or higher , with delicious dishes .","[[1], [9]]"
The service was also very good.,[[1]]
I had a great cheesecake and we had several other good cakes .,"[[4], [11]]"
"I'd recommend Roxy for that, but not for their food.",[[9]]
My son and his girlfriend both wanted cheeseburgers and they were huge!,[[7]]
"As a result, their hamburgers collapsed in their hands and made such a mess that they didn't want to finish them.",[[4]]
I had a big pastrami sandwich on a roll .,"[[4, 5, 6, 7, 8]]"
"This place is very trendy but they forgot the most important part of a restaurant, the food.","[[1], [16]]"
"The last two times I ordered here, my food was so spicy I could barely eat it, and the grocery store took away the flavor of the dish.","[[8], [19]]"
And the Tom Kha soup was pathetic.,"[[2, 3, 4]]"
"If you want a real good Thailand, this is not the place.",[[6]]
"We went to lunch here a few weeks ago, a Saturday, and I was very impressed with the food.",[[18]]
"The Pesto pizza was excellent, fine crested pizza with a good amount of spicy Italian cheese that I had never heard of before.","[[1, 2], [13, 14, 15]]"
"The backyard is very nice, where you can see their personal lawn garden.","[[1, 1]]"
We had the lobster sandwich and it was fantastic.,"[[3, 4]]"
"My husband said he could have eaten several, the portion was good for me, and he even exclaimed that the fries were the best he ever ate.","[[9], [20, 20]]"
We had the scallops as a preview and they were delicious and the sauce was wonderful.,"[[3], [13]]"
We waited at the bar and ate martinis that were just fine.,[[7]]
I like food .,[[2]]
"It 's the only place you can get authentic , delicious Japanese food .","[[10, 10, 12]]"
"I've been living in New York for five years, and this place has everything.",[[11]]
"Good food , good menu , good service and a low-key setting .","[[1], [4], [7], [11]]"
"The dishes were unique, delicious and fresh, lamb sausages, sardines with biscuits, whole shrimps and the gorgeous pistachio ice cream (the best and freshest I ever ate).","[[1], [7, 8], [9, 10, 11], [12, 12, 13], [17, 18, 19]]"
"I'm glad you came to this place, and it's a rare gem in New York.",[[6]]
"The freshest, the best variety and the fastest delivery.",[[8]]
The service was excellent and the food was delicious.,"[[1], [6]]"
"We 're very concerned about sushi and we 've both been satisfied with each choice that included: ceviche mix (special), crab pancakes , sashimi mix , sushi and rolls , two kinds of sake , and the tempura banana .","[[5], [17, 18, 19], [20, 21], [23], [26], [28], [30, 31, 32, 33], [38, 37]]"
It's a great place for a great occasion or a date.,[[3]]
"Thai food is good , but terrible .","[[0, 1]]"
A Thai restaurant without rice for dinner?,"[[1, 2]]"
"The food arrived 20 minutes after I called, cold and wet.",[[1]]
"It's a wonderful place, especially for the money.",[[3]]
- That's a great service.,[[4]]
The waitress was very kind and warm to us.,[[1]]
"She helped us a lot to get drinks and helped us order a lot of good dishes, because we knew nothing about Indian food.",[[16]]
"The food was very appetizing and delicious, because it was on a variety of dishes.",[[1]]
We finished our big experiment by eating the gulab jamun (desert) recommended by the server.,"[[8, 9, 10]]"
"I thanked my friend who recommended this restaurant to me, and I will definitely recommend it to others.",[[7]]
"The service was excellent, the food was fantastic.","[[1], [5]]"
"The guacamole+crustacean appetizer was really great, we both had the net, very good, we didn't like the fries that came with it very much, but the net was so good, none of us cared.","[[1, 2], [10], [17]]"
You can 't go wrong with this place .,[[7]]
"The food is exceptional and the service is fast, user-friendly and very professional.","[[1], [6]]"
"Always a good crowd, but never noisy.",[[3]]
I don't feel like writing because I don't want my pizza place to be overcrowded.,"[[10, 11]]"
The best pizza in Manhattan.,[[2]]
"The crust is thin, the ingredients are fresh, and the staff is friendly.","[[1], [5], [10]]"
The menu contains so many fish and oysters.,[[1]]
The fish was really fresh.,[[1]]
We all agreed that Mare is one of the best seafood restaurants in New York.,[[4]]
I met this big pizzeria while exploring my new neighborhood.,[[4]]
All the pizzas are great and the price is even better!,[[2]]
I highly recommend Sophia 's pizza .,"[[3, 5]]"
"The food was poor at best, but it was the horrible service that made me swear never to come back.","[[1], [11]]"
"Immediately after paying, the server took the money and said, OK, you're gone.",[[4]]
"For those who want good food and good service, Roxy is a place to avoid!","[[5], [8]]"
"The first time, the sushi was exceptional, the second time, it was a little bland.",[[4]]
"The blond wood decor is very soothing, the premium sake is excellent and the service is excellent.","[[1, 2, 3], [8, 9], [14]]"
Mizu is the Japanese discovery of grammar.,[[0]]
"While their cuisine is delicious, their sushi is out of this world.","[[2], [6]]"
Mizu is home to creative and unique rolls that you can't find anywhere else.,[[7]]
"Not only is the kitchen the best, but the service has always been thoughtful and charming.","[[4], [9]]"
"Be careful , it can be hard to eat dinner in other Japanese restaurants after a visit to Mizu !",[[18]]
"Thalia is a great restaurant with nice people serving you, but the food doesn't match.","[[0], [7], [12]]"
I ordered smoked salmon and Roe's appetizer and it was delicious.,"[[2, 3, 4, 5, 6]]"
"The entrance was thin and small, the dessert was not inspired.","[[1], [7]]"
I thought it was so expensive .,[[2]]
The view is spectacular and the food is excellent.,"[[1], [6]]"
Delicious strawberry daiquiri too!,"[[1, 2]]"
A genuine Taiwanese food that's cheap... what more can you ask for?,"[[2, 3]]"
The cold appetizer dishes taste the same as I remember tasting them when I was in Taiwan.,"[[1, 2, 3]]"
"A simple , delicious meal in a pleasant atmosphere .","[[4], [6, 8]]"
A very attentive staff.,[[3]]
I really like scallops and mahi mahi (on the risotto with saffron -yum!).,"[[3], [5, 6, 7, 11, 9]]"
My friend ate her chicken and her potato purée .,"[[4, 5, 6, 7]]"
And some delicious crab cakes.,"[[3, 4]]"
"Even though the food was not as good, the garden is a great place to relax outside.","[[3], [9]]"
It 's a good neighborhood .,[[0]]
"It 's a good pizza , with a good selection of fine crusted pizza , including the basil slice .","[[4, 5], [9, 10, 11, 12, 13], [17, 18]]"
"Their underwear is horrible, bad, causing vomiting, that's all.",[[1]]
The countercurrent service is bad.,"[[1, 2]]"
No pizza 33 for me !,"[[1, 2]]"
"The doses are thin, unattractive and drip with fat, and personally, I would drink popcorn before eating another one of these.",[[1]]
"Sandwiches are dry, tasteless and too expensive.",[[0]]
"Calling the Hampton Chutney Co. place warns you that these people offer more style than substance, but in this unattractive room with unnecessary employees, there was also a shortage of the former.","[[5], [20], [23]]"
This is a crazy place.,[[4]]
"The atmosphere is unprecedented, the service is immense and the food is wonderful.","[[1], [5], [10]]"
The best Italian food I've ever eaten (and being Italian is a lot).,"[[2, 3]]"
"It's such a nice, peaceful place to eat out.",[[5]]
The restaurant overlooks beautiful green lawns overlooking the Hudson River and the Statue of Liberty.,[[1]]
"The food is good, especially the most basic dishes, and the drinks are delicious.","[[1], [7, 8], [11]]"
"It's a great place to pick up expatriates, and perfect for watching the sunset.",[[3]]
It's a great sushi experience.,[[3]]
It 's a unique treat .,[[4]]
Try the sushi cucumber roll .,"[[2, 3, 4]]"
"Good grains, good drinks, and bagels are really tasty.","[[1], [3, 1], [5]]"
But he says Murray 's all in the service .,[[8]]
The service is horrible.,[[1]]
This place is not worth the price.,[[1]]
I 'm in love with pizza 33 .,"[[5, 6]]"
I'm going out with some friends and suddenly I'm hungry and I want only one thing... their pizza.,[[17]]
This little place in Williamsburg is always pleasantly surprising.,"[[4, 2]]"
The pizza is delicious and the owner is one of the finest in New York.,"[[1], [6]]"
Cream cheese is out of this world and I love this coffee !,"[[0, 1], [11]]"
"Bagels are good, but don't make special requests!",[[0]]
I ordered an open cheese sandwich and the manager told me to go somewhere else!,[[8]]
Don't eat anything but bagels!,[[4]]
Turkey burgers are scary!,[[1]]
The noodle soup was soy sauce and water.,"[[2, 1]]"
The sushi was horrible!,[[1]]
The rice was of poor quality and cooked so badly that it was hard.,[[1]]
"Besides, the rice had no packaging, so the sushi was bland and disgusting.","[[2], [8]]"
"The fish was adequate, but inexperimentally sharp.",[[1]]
It 's obvious that no one at the restaurant has any idea or experience of Japanese cuisine .,"[[15, 16]]"
Good quick service.,[[2]]
The food is good and cheap.,[[0]]
The location is perfect.,[[1]]
"This place is so ghetto, it's not even funny.",[[1]]
"If you like your music and the system isn't that good and you want to pay at least $100 for a minimum bottle, you're gonna love it here.","[[4], [22]]"
"A great pizza , especially the slice of margarita .","[[2], [8, 6]]"
It's a beautiful atmosphere and worth it.,[[3]]
Winnie and her staff are the best team to serve you.,"[[0], [3]]"
Food is reliable and the price is moderate.,[[0]]
"For authentic Thai food, look no further than toons.","[[2, 3]]"
"Try pad thai, or try anything on the appetizer menu... they're all delicious.","[[1, 2], [8, 9]]"
Everything about this restaurant was special.,[[3]]
"The service was attentive, but discreet.",[[1]]
"Brioche and lollies as a party treat is a sweet, sweet touch to a very memorable meal.","[[0, 1, 2]]"
The place was quiet and pleasant.,[[1]]
The service was good and the food was wonderful.,"[[1], [6]]"
I haven't tried caviar but I tried their salmon and crab salad (they're all good),"[[8], [10, 11]]"
It's a good place for snacks and conversation.,[[3]]
"As a retired hipster, I can say with some certainty that last year's Lucky Strike was the best night in town.","[[12, 14]]"
"The guardian staff is nice, fun and for the most part beautiful (in the way they put the wonderful aesthetic, not in the way they look more beautiful than me-b@#$*).","[[1, 2]]"
"The food is delicious, especially their perfectly cooked molds in a spicy tomato sauce and their crispy, shoe-fried fries.","[[1], [8, 9, 11, 12, 13], [17]]"
"But the best part about the IS is the nighttime atmosphere, deliciously free of BTS.","[[9, 9, 10]]"
"You can get a completely delicious Martini in a glass (that 's about 2 1/2 drinks) for $ 8.50 (I recommend vanilla shanty , mmmm!) in a home setting with good music .","[[5], [21, 22], [28], [31]]"
"The house DJ on Saturday nights has an incredibly good taste in music, and besides, she accepts requests.","[[1, 15, 2]]"
You can 't go wrong with this place .,[[7]]
Suan is a great place to take my friends.,[[0]]
"The location is good and the fact that Hutner College is nearby and the prices are very reasonable, makes students come back to Suan again and again.","[[1], [23]]"
I love their Thai people.,[[3]]
Noodles with shrimp and chicken and coconut juice!,"[[0, 1, 2, 3, 4, 5, 6, 7]]"
I 'll be back in Suan soon !,[[5]]
"In summer, we eat out on a terrace (another great feature of the swan) !!!",[[7]]
I can't imagine a more friendly staff working in a restaurant.,[[6]]
I can't think of a better Indian food in the whole city.,"[[6, 7]]"
"Over the last three months, the boss and staff have changed, and it's not for the better.","[[6], [8]]"
The food is now inconsistent.,[[1]]
It's the kind of place you'd like to take all your friends and keep a secret.,[[4]]
The setting is laid back and romantic.,[[1]]
The food is delicious!,[[1]]
"If you dare, try the balsacean vinegar on the ice cream, it's wonderful!","[[5, 6, 7, 9]]"
"I don't want hamburgers, no matter what the critics say.",[[3]]
"The rest of the money, although expensive by Chinatown standards, is worth it.",[[4]]
"The wait here is long for Dim Sum, but if you don't like sharing tables or if Dim Sum's typical noisy atmosphere isn't your concert, it's an elegant alternative (for Chinatown).","[[1], [21]]"
"A few tips: skip the grape cake , roast pork cakes and the egg spoons .","[[5, 6], [8, 9, 10], [13, 10]]"
The food was exceptional.,[[1]]
"I picked one of the specials, the lamb cabbage with red wine, which was excellent.","[[7, 8, 9, 10, 11]]"
The service was pleasant and the atmosphere was relaxed.,"[[1], [6]]"
The restaurant is a little noisy but it's something that can be overlooked once you sit down and enjoy a good meal.,"[[1], [21]]"
This little place has a nice interior decor and affordable prices in the city.,"[[2], [6, 7]]"
"The chicken was delicious, but the Thai chicken was too fat.","[[1], [6]]"
"I've eaten at Ginger House a few times, and it's always good.","[[3, 4]]"
The fried candy is great!,"[[1, 2]]"
Finally a reliable Chinese restaurant !,"[[3, 4]]"
This place would be better served if we were run by a group that includes customer service .,"[[15, 16]]"
"Terrible, terrible management - worth shutting down.",[[2]]
"Delicious bagels, especially when they're out of the oven.",[[1]]
"The tests and covers are excellent, but they're a little expensive.","[[1], [0]]"
The service is fast and user-friendly.,[[1]]
"The food is decent at best, and the atmosphere is a matter of opinion, some might consider it a sweet thing, I thought it was just boring.","[[1], [8]]"
"Rao is a good restaurant, but it's nothing special.",[[0]]
"But after last night, the spice grill is the only place I eat Indian food.","[[13, 14]]"
You should try the shrimp appetizers .,"[[4, 5]]"
This place has the atmosphere and great staff to make you feel like a guest and a friend at the same time.,"[[4], [7]]"
"Good food, good prices, good service.","[[1], [5]]"
"If you're looking for cheap food, this is the place.",[[5]]
It 's a perfect place to eat delicious Indian cuisine .,"[[8, 9]]"
"I loved the different, innovative touch the chef gives to food.",[[7]]
"It's also great to have dinner in a very romantic and comfortable place, the service is perfect... they're so friendly you never want to live there!","[[12], [14]]"
"The bagels are good, but a little overcooked, and not really a ""special"" bagel experience.",[[1]]
Bagels are the old-fashioned way.,[[0]]
The downside is that the service is slow and they don 't brew !,[[5]]
The food was absolutely amazing!!,[[1]]
The baked potatoes we shared as appetizers were the best we ever ate!!,"[[1, 2, 2]]"
"The lamb was so tender and full of flavor, the dessert was divine!!","[[1], [10]]"
The server was attentive.,[[1]]
"The place itself is beautiful, and the bar scene seems to be happening.","[[1], [7, 8]]"
"Dinner in town 2002 - price fixed: the appetizers were ok, the waiter gave me a bad suggestion.. try the best Kanish potato stuff.","[[8], [11], [22, 23, 21]]"
"Small portions for the main meal, I had salmon (I wasn't impressed) the girlfriend had chicken, it was good.","[[1, 2, 4, 5], [8], [15]]"
The dessert is a joke... don't worry about it.,[[1]]
"Whether it's for virgins or weekly clients, everyone is treated the same way and you can't ask for more when the service is so friendly.",[[21]]
"The restaurant has a family feel, especially in terms of the huge portions; the calf alone could have solved the third world famine alone.","[[1], [12], [14]]"
"Anti-pasta was excellent, especially calamari, like pasta filling hands.","[[0], [4], [6, 8]]"
The wine list is vast and you can easily bring a meal at a reasonable price .,"[[1, 2], [11]]"
But the discussion of the bill was avoided by the measures of pouring liquor which were courteous from the house...,"[[10, 11, 13]]"
It 's a fantastic place .,[[4]]
Lucky strike is a great place to grab a bite to eat.,"[[0, 1]]"
"Good food , good decor , good service .","[[1], [4], [7]]"
"It's the perfect place to meet friends, have lunch, dinner, drink before or after the theater!",[[3]]
(Always ask the bartender for the beer of the season !!!,"[[8, 6]]"
It's a great place to spend a vacation and meet with colleagues or friends you haven't seen in a while.,[[3]]
I've been doing all the above at Heartland for over five years and I've never been disappointed!,"[[7, 7]]"
It 's a beautiful place .,[[4]]
Not the typical New York-themed restaurant .,[[5]]
"A cool bar with good food , tons of great beer .","[[2], [5], [10]]"
The shrimp's shrimps were excellent and the antipasts were abundant.,"[[1, 2], [7]]"
"If you're on a Manhattan Island adventure and you can't find a good Italian restaurant, drive to Corona.",[[17]]
The only thing more wonderful than food (which is exceptional) is service .,"[[6], [11]]"
The only thing the servers won't do for you is wipe your chin when you leave.,[[4]]
A comfortable romantic atmosphere with only 15 tables at most.,[[3]]
The service was very fast but a little rushed.,[[1]]
"The food was very good, but not what I consider out of the world.",[[0]]
It's a shame the food didn't come from the same source.,[[4]]
"The pork was tasteless, and so was the seafood noodle.","[[1, 1], [8, 9]]"
But it wasn't the ice cream on the cake. It was a tiramisu that looked nothing like anything I'd ever eaten.,[[12]]
I really liked this place .,[[4]]
This place has the best Chinese-style beaches in town.,[[6]]
I also recommend rice dishes or the different congee varieties.,"[[3, 4], [8]]"
This is not a place to go if you want to impress someone.,[[4]]
"However, if you want good food at a good price and you don't have any trouble decorating, you can't beat this place.","[[5], [16]]"
A quick and easy service .,[[4]]
"When you sit in their main dining room (which has a high, spectacular, hand-painted ceiling) you'll never know there was a world outside.","[[5, 6, 7], [14]]"
"The food is wonderful, delicious and full, and the service is professional and user-friendly.","[[1], [9]]"
I look forward to summer when they serve out in their giant patio.,[[12]]
I tried Sue recently and I thought it was great.,[[2]]
This little place has exceeded my expectations and you get plenty of food for your money.,"[[2], [12]]"
The service was quick and easy to use and the food was delicious and they had the best hot sauce to add to your meals.,"[[1], [10], [18, 19]]"
The food 's good .,[[1]]
A good drink .,[[2]]
I've never eaten cheese like that.,[[3]]
"It's a great place to go, whether you're looking for a drink or a quiet dinner.",[[3]]
It's warm and friendly in the winter and a great place outdoors in the warmer months.,"[[11, 11]]"
The food is excellent and they have a good selection of wines at reasonable prices.,"[[1], [11]]"
"While the atmosphere and atmosphere were excellent, the food and service could have been much better.","[[2], [4], [8], [10]]"
"We ordered the chicken pan, but we got a few little pieces of chicken, all black meat and bone.","[[3, 4]]"
"I've been to Sapphire twice and the food was good, if not good.",[[7]]
"- With chicken , beef and lamb dishes .","[[2], [4], [6, 7]]"
"The service is nice, and I've never had any trouble getting in and finding a table.",[[1]]
I forgot the dessert .,[[3]]
The best Ruben sandwich ever made.,"[[2, 3]]"
Don't miss Bloom on your next trip to Manhattan.,[[2]]
"This was the first place we ate on our first trip to New York, and this will be the last place we'll stop when we leave the city for our next trip to New York.",[[20]]
Thanks to Bloom for a nice trip.,[[0]]
"The food wasn't cold, the sauces were sweet and very fatty.","[[1], [5]]"
The pizza was a little wet.,[[0]]
Ravioli was good... but I have to say I thought it was a little too expensive.,[[0]]
"Not enough wine in the glass, either.","[[2, 3, 4, 5]]"
The service was excellent and I really enjoyed the atmosphere.,"[[1], [9]]"
"The food was average... if we lowered the prices a little, we'd have a better chance.",[[1]]
This place is a good deal.,[[1]]
Authentic Pakistani food .,"[[1, 2]]"
People are always nice.,[[0]]
Just the right cheap food.,[[4]]
The best Thai pad I ever had.,"[[3, 2]]"
The design and atmosphere are just as good.,"[[1], [3]]"
Bottles of wine are cheap.,"[[0, 1, 2]]"
The food was really impressive.,[[1]]
"The molds were the best fish I ever tasted, the basin was sweet, goat cheese salad lacked goat cheese, the pen with chicken had bones in it... it was disgusting.","[[1], [10], [13, 14, 15], [20, 22]]"
"The atmosphere was pleasant, the service was very pleasant, and the desert was good.","[[1], [5], [11]]"
The jukebox plays everything from Italian opera to beat.,[[1]]
"The food is delicious, rich pasta and fresh pizza.","[[1], [5], [8]]"
"The best part is the warm atmosphere, the owner is super friendly and the service is fast.","[[6], [8], [14]]"
Come here for the drinks!,[[4]]
The drinks are great and half off until 8:00.,[[1]]
"Ask Usha, the nicest bartender in Manhattan.",[[1]]
My favorite was the Sassy lassi ...,"[[4, 5]]"
It 's an amazing place to try roti rolls .,"[[7, 8]]"
I recommend simple rounds .,[[3]]
"Delicious spices , onions , eggs and a roti .","[[1], [3], [5], [8]]"
"The towers were recently renovated, so it's now a very attractive space.",[[0]]
The food is as good as ever.,[[1]]
"In an area where there is a shortage of Thai food, this is one of the best places to go.","[[9, 10]]"
"I went here last night, and it was a nice setting, a good service, but the food was amazingly excellent.","[[10], [13], [16]]"
"The portions are huge, so it would be good to order three things to share (instead of a snack and lunch per person) for two people.",[[1]]
The best drummers in town over rice and spicy soup!,"[[2, 5, 6], [9, 8, 9]]"
Beef noodle soup is good too.,"[[0, 1, 2]]"
The service is good and the restaurant is clean.,"[[1], [6]]"
The best Taiwanese food in New York!,"[[2, 3]]"
I've been to Rao's 15 times in the last three years and it's getting better.,[[0]]
Rao's has the best service and atmosphere in New York.,"[[4], [6]]"
My roommate and I love this place .,[[6]]
"We recently decided to try this place out, and to our great joy, they have outdoor seats, perfect since I had my Yorkie with me.","[[15, 16]]"
The interior was very welcoming and cute.,[[1]]
The portions are huge and the sushi is good.,"[[1], [6]]"
The staff is very accommodating.,[[1]]
"Candies served in a neat, clean setting.","[[0], [6]]"
"I got the $10 Dim Sum Combo, every bite was great.","[[3, 3, 4, 5, 6]]"
The decor is very simple but comfortable.,[[1]]
"The food was delicious, but don't come here on an empty stomach.",[[1]]
"The portions are small, but the fact that the food was so good makes up for all that.","[[1], [9]]"
You must have the carrot lasagna that's out of this world and the chocolate bread pudding for dessert.,"[[4, 5], [13, 14, 15]]"
The staff is very attentive and grounded.,[[1]]
Indian cuisine is excellent and the service is amazing.,"[[0, 1], [6]]"
The landlord really caters to all your needs.,[[1]]
The food is excellent and the prices are very reasonable.,[[1]]
The food here does a great service to the name (in Cantonese it's...).,[[1]]
I loved the egg noodles in the beef broth with shrimp pancakes and slices of roast pork .,"[[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15, 16]]"
It's my favorite dish and I always have it when I go there and I never get tired.,[[3]]
"Try the holiday and the donut like a fried dough they call Ooo Ley Soh, a delicious, sweet bread.","[[2], [12, 13, 14]]"
It's just good Chinese food at incredible prices...,"[[3, 4]]"
Service isn't what you're here for...,[[0]]
Big Wong is a great place to eat and fill your stomach.,"[[0, 1]]"
"Whatever the two groups were, they were on the verge of it.","[[2, 3]]"
"Good music, good food, quick service, affordable prices.","[[1], [3], [5]]"
Even the wine by the glass was good.,"[[2, 3, 4, 5]]"
- Japanese tapas .,"[[1, 2]]"
The drinks and the service are always good .,"[[1], [4]]"
The atmosphere is pleasant and relaxed too...,[[1]]
A great place to eat and drink.,[[2]]
Yakitori is also delicious.,"[[0, 3]]"
"If you don't have any problem with poor quality fish, hostile staff, and a sushi chef who seems miserable, then this is your home.","[[9], [11], [14, 15]]"
The price and quality of the fish will prevent us from making a return visit.,[[6]]
"I didn't want to share but I feel compelled... sitting at the sushi bar eating, we watched the chef accidentally throw a piece of unagi on the floor and pick it up from the floor, proceeding to use the room in the delivery order he was preparing.",[[18]]
"This place, which is only a few months old, is perhaps the greatest secret in Queens!",[[1]]
"Fabulous décor - makes you feel like you're in a fashionable Manhattan restaurant, very, very good food, cheap, staff generally friendly, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home... very soho/village/Upper West Side minus the expensive prices and fancy clientele... all on Roosevelt Avenue!","[[1], [16], [18], [34, 35]]"
We were sitting outside and the waiter poured red wine and hot tea on me and my date.,[[6]]
"You might think we'd have excuses or free drinks -- instead, we have a snobby server who wouldn't even take our order for 15 minutes and gave us the lip when we asked him to.",[[15]]
"With so many good restaurants at UW, I don't need overpriced food, absurdly arrogant waiters who don't recognize that they work in a glorified restaurant, clumsy service, and management who doesn't care.","[[11], [14], [26], [28]]"
I'm relatively new to the area and I tried to pick a Bgel on the second and I was disappointed with the service and thought the food was too expensive.,"[[22], [26]]"
The food is good and the prices here are poor.,[[1]]
Balouchi's has solid food and a nice décor at reasonable prices.,"[[0], [3], [7]]"
The only problem is the director is completely incompetent.,[[5]]
He offers a lower level of service and has no personality.,[[6]]
There 's no excuse for such a service !,[[7]]
I 've never eaten 40 pieces of nigiri good enough .,[[7]]
$20 for anything you can eat from sushi can't be beat.,"[[2, 3, 4, 5, 7]]"
"One Sunday afternoon, I went to Areo with four of my girlfriends and spent three pleasant hours there.",[[6]]
"Most servers are very attentive, friendly and pretty attractive.",[[1]]
"The atmosphere was very relaxed and comfortable, the service was excellent and the food was excellent!","[[1], [8], [13]]"
The food was good and the view of the New York City skyline was beautiful even on a foggy day like the one I went to.,"[[1], [6, 7, 8, 9, 10, 11, 12]]"
I highly recommend you ask for a table by the window .,"[[7, 8, 9, 10]]"
Although they asked the typical questions of what kind of water you want the service was good and overall very relaxing to place for eating.,"[[14], [22]]"
The food is delicious.,[[1]]
Personal pots are perfect for hungry nights.,"[[0, 1]]"
There's a downside if you order... the guards have a very important attitude.,[[7]]
"I've never had guys so drastic (all the noise, the breathing and the whispering under the breath) who always seem disappointed in their advice.",[[3]]
"I like the scene first, the place has a character and a beautiful light, very lucky in terms of location.","[[3], [6], [19]]"
The pizza was very good and huge.,[[1]]
We were four years old and we had the little vodka from the family that was huge... a literally bucket of food.,"[[9, 10]]"
"The pasta bread was rather extra-small, cremating which means a big dig... delicious at first but I would say I was full of a slice of pizza and seven to count, bread...","[[1, 2]]"
La Rosa comes in and I think they're doing better.,"[[0, 1]]"
"A good selection of good wines, good service, fun decor.","[[2], [5], [7], [9]]"
"I found it in a cold night, the perfect place to warm up.",[[9]]
I got a quick service with a smile.,[[4]]
This place blew me up... by far my new favorite restaurant in the Far East.,[[1]]
The wine list is vast and impressive.,"[[1, 2]]"
"I like the atmosphere, I felt like I was in Paris.",[[3]]
The molds were fantastic and so was the dessert.,"[[1], [8]]"
I've been here for years and I have nothing but good things to say about the service and the great staff at La Lanterna.,"[[16], [20]]"
"Over the years, the host, Vitorio, and his team, have always treated me like a family... although with all the business this little jewel does, it's amazing that he's even able to remember a constant but not so frequent visitor.","[[4], [8]]"
"I 've also been amazed by all the new additions in recent years: a new jazz bar , the most fantastic kitchen garden , the finest fine-crust pizza , and now a lasagna menu that 's dying for (it 's not your ordinary lasagnes)!","[[15, 16], [21, 22], [26, 26, 27], [32, 33]]"
I love this place .,[[3]]
"I must say, I've never had a disappointing meal here.",[[8]]
We could have eaten some delicious candy from the candy menu.,[[6]]
"Fortunately , we 've reserved room for the salmon , the submarine and the crocodile duck .","[[8], [10, 11], [14, 15]]"
