sentences,labels
"The food is very fresh, very oily.",[[1]]
"We have been to this place many times and there is always good food, wine and service.","[[13], [14], [16]]"
"We were worried that we would have difficulties, but there was no way to wait for a while.",[[14]]
We always had a drink while we waited.,[[4]]
We sat down and we got good and fast service.,[[9]]
"The people who work there are always so friendly, you sometimes forget you're in New York.",[[1]]
Try this place as much as possible.,[[2]]
This is an interesting restaurant.,[[4]]
The pizza is good and I like the atmosphere.,"[[1], [8]]"
But the pizza is too expensive.,[[2]]
"I went to lunch, but from the comments I read, I don't think it's very good.",[[3]]
"The juice is water, the food does not taste much.","[[1], [5]]"
This place is great.,[[1]]
The waiters were very patient with us and the food was great!,"[[1], [9]]"
"The service is fast, friendly, great.",[[1]]
I'm going to have a nice pizza and a great service.,"[[6], [10]]"
"The time is short, but shorter than I expected.",[[1]]
This is the best sushi in New York.,[[4]]
"It's a small place, but the food is great.","[[3], [6]]"
Get the fish from Gali.,"[[2, 3, 4]]"
"Thailand has always been my favorite planet, and I often go there to eat sushi, which is great, and Thai food is good.","[[0], [14], [19, 20]]"
I eat often with the variety of the menu and never get tired.,[[8]]
"The atmosphere is not good, but I guess that's how they keep their prices down.",[[1]]
Food is the cause of everything!,[[0]]
"First of all, it takes us a long time to find this place.",[[12]]
"But when we look at the menu, there are few options, most of them are dishes.",[[6]]
"The scrolls are big, but not good, and the shampoo is not fresh.","[[1], [9]]"
"Try eating crunchy fish, it's for death.","[[2, 3]]"
"First, go and enjoy their garden terraces.","[[5, 6]]"
"The food was great, the service was quick, it was helpful, but not too long-lasting or rushed.","[[1], [5]]"
"The steak is a good bet, they've made it for you on the table.","[[1, 1]]"
"Although the restaurant is sometimes warm at night, the open kitchen is part of the charm.","[[2], [9, 10]]"
"The wine was very good, the giant was very expensive, but the sparkling wine is very expensive.","[[1], [6, 12]]"
I've been trying to get a good response to this place for a friend.,[[10]]
Pizza is the only pizza in New York that doesn't have any additives.,[[4]]
I took all the New Yorkers to VT.,[[7]]
"I don't know where the critics in front of me, lonely, ate, but Sol is in a great community, and there's good food!","[[18], [22]]"
I really pushed it for special occasions -- it provided an intimate environment and good service.,"[[12], [15]]"
"I'm not sure where the other reviewers ate, but it seems we went to two different restaurants because my friends and I both like Mizzou and we're repeat customers.",[[24]]
Make sure you have a cake roll.,"[[5, 6]]"
"The food is good, the Long Lavoie is good!","[[0], [4, 6]]"
"The price of dessert is $8, which is just too expensive for the price.",[[3]]
The wine is always fine and the price of the wine is reasonable.,"[[8], [1, 6]]"
"Try the qualities of their chefs, they should die.","[[1, 2]]"
"The service is not a five-star rating, but it's not a big deal.",[[0]]
The living room downstairs is always a good spot.,"[[3, 1]]"
The restaurant is a romantic and comfortable restaurant.,[[0]]
The food is so strange and beautiful.,[[1]]
The staff was very helpful and attentive.,[[1]]
The bar has lots of interesting wines and expensive wines.,"[[1], [6], [9]]"
"When we met Leon, we thought we had found a considerable gem, but we were definitely wrong.",[[3]]
"The waitress moved our table to the bathroom, and when we asked to cancel our dinner order because we didn't want to sit down to eat, we were told not to...",[[1]]
"There's no terrible service, no medical food... there's a lot of restaurants in New York... away from this.","[[3], [6]]"
I'm playing well with Jekyll and Hyde!,"[[4, 5, 6]]"
"I love it all, especially the actors and actresses.","[[8], [6]]"
Our servers are very friendly and helpful.,[[1]]
The food is good.,[[1]]
Fish and water are good.,"[[0], [2]]"
The service was quick and polite.,[[1]]
"The food was great, the service was great.","[[5], [1]]"
"The pizza was delicious - they replaced the cheap, cold, crumbly cheese in most pizza shops with fresh mosarella.","[[1], [17, 18]]"
Both complained that their food choice was poor and that they enjoyed eating some mosara bar on the menu.,"[[4, 5]]"
"Wait for employees not interested in your business, but this is the best cake!","[[0, 2], [13]]"
I've had the best salad in a fast food restaurant so far.,[[4]]
The quality of the restaurant is good.,[[3]]
I was in a restaurant with a friend and I found a good restaurant on a Sunday afternoon.,[[4]]
"The cake was delicious and the cheese hamburger was huge, delicate, and professional in the heat.","[[1, 1], [6]]"
The staff is nothing.,[[1]]
Rules for food selection.,[[2]]
"I used to buy ice cream when I lived in the North, and it was still better than anything else.",[[4]]
It's worth going to the first street because it's a primitive store.,"[[5, 6]]"
"He gave me a manual of crafts that I've never eaten, and let me tell you... it's heaven!","[[6, 4]]"
Food should not be ignored!,[[0]]
Try fish triaki and special scrolls.,"[[1, 2], [4, 5]]"
"The service is very good, fast, attentive and non-interruptive.",[[0]]
"The food was also very good, considering we tried the budget options (although I wish I had the pig belly that I ordered roasted longer, so fat was more like an entry experience).","[[1], [18, 19]]"
"The wine list is a good choice, wine glasses and wine glasses.","[[1, 2, 6], [7]]"
"The traditional French decor is pleasant, and even though the hall is noisy - the restaurant is full - we have to raise our voices to keep the conversation going.","[[1, 0, 3], [10]]"
I've been to the cafe five or eight times and it's still the best Indian restaurant around United Square.,"[[4, 4]]"
"In summary: service is good to medium, depending on the server you get; generally, it's just average good.",[[2]]
"The seats are always fast, although the restaurant is full at night.",[[1]]
"The food is usually good, although sometimes I wonder what fresh vegetables are.","[[1], [10, 11]]"
"There are several semi-private houses to the right of the restaurant, which are very suitable for dating.","[[3, 4]]"
I was never disappointed by red eyes.,"[[5, 6]]"
I was so impressed with the live jazz band and the atmosphere that I went to the first time.,"[[6, 7, 8], [11]]"
It's just the best restaurant in New York.,[[4]]
You can't miss the red-eyed roast.,"[[4, 4, 5]]"
"If we moved from the east, we would really miss this restaurant.",[[11]]
"This restaurant is lovely, but not high-end.",[[1]]
"Food is rough diamonds. Food is delicious, homemade, perfectly balanced grass and tomatoes.","[[0], [9, 9, 10, 11, 12]]"
We had a great time last night at the Jekyll and Hyde Bar.,"[[9, 10, 11, 12]]"
"After having a good time at the bar, we sat down to eat.",[[7]]
The waitress was very cool and offered us food and drinks with a smile.,[[1]]
The decorations of the place and the hidden bathrooms are funny.,"[[1], [7, 8]]"
I strongly recommend you go to this restaurant to eat and drink!,[[7]]
"If you like to be scared and entertained, this is a great place to eat.",[[12]]
"My husband and I thought we'd go to the Jekyll and Hyde bar on our anniversary, and we'd like to have a little fun with it.","[[9, 10, 11, 12]]"
"I have over 100 different types of wine to serve to my guests, and my husband is very happy, the food is delicious, and if I have to serve a dish, it's Kit Tottenham.","[[5], [20], [33]]"
They have a great show and they have a show until dinner.,[[4]]
Please listen to my advice and try this place.,[[8]]
The bag is huge.,[[1]]
This is the first time I have been to St. Bart's and I have to say how delicious the food and service is.,"[[19], [21]]"
"Other guests enjoy pizza, Santa's egg salad, and fish and chips.","[[3], [4, 5, 6], [8, 9, 10]]"
"I highly recommend the food, atmosphere and excellent service at St. Barthes Café.","[[4], [5], [8]]"
All the staff are absolutely professional!,[[2]]
This restaurant is too much.,[[1]]
I have a very sweet and greasy taste for food and a very light and greasy view of it.,"[[7, 10, 6, 16]]"
The cake and fries are unusual.,"[[1, 3], [3, 3]]"
The service is the only benefit of this restaurant.,"[[1], [8]]"
"The fish is wet, the rest of the rolls don't taste.","[[1], [8]]"
Their food was delicious and everything else was excellent.,[[1]]
"The price is reasonable, even though the service is poor.",[[7]]
"The restaurant was delicious, the food was delicious, and of course it was fresh.","[[0, 1], [5]]"
Bring the chef's hat.,[[2]]
"Salad is delicious, fresh, and spicy.",[[0]]
"We ate the special fried fish of Palm, which was amazing.","[[2, 3, 4, 5]]"
"It was a great atmosphere, a lot of people.",[[4]]
"I don't complain, I like the atmosphere.",[[6]]
"The atmosphere is lovely, characteristic, and good for business, even though we are on vacation.",[[0]]
Sala is great.,[[0]]
"While we wanted a regular salad and some nuts, we got a great salad.",[[5]]
The material is organic and it is a real advantage for me.,[[1]]
"These are some very good, cheap soups.",[[6]]
The fish is big and probably the best I've ever had at this price range.,"[[0, 1]]"
The yellow tail is also particularly good.,[[1]]
"I have reservations about all the food I can eat, but -- the choice is pretty limited, and I'm not going to eat anything.","[[4, 7, 8]]"
"They had everything - high prices, food and services.","[[6], [8]]"
The atmosphere was noisy and the waiters were walking around doing things as quickly as possible.,"[[1], [6]]"
"The price is reasonable (meals, cakes and pastries cost no more than $3-6 per meal).","[[5], [4], [7]]"
"I like a very good C-Sarah, and my wife eats vegetables and goat cheese.","[[10, 10], [11, 12, 13]]"
We all chose an Italian pasta dish.,"[[5, 6]]"
"We used tiramisu chocolate cake, and it was delicious.","[[2, 3, 4]]"
"The staff is comfortable, the food is delicious, and the food is delicious.","[[1], [5], [10]]"
We even had a manager to see and he wanted to make sure we were happy.,[[4]]
Sometimes I get good food and good service.,"[[4], [7]]"
"Sometimes I eat bad food and get bad service, sometimes I get bad service.","[[4], [8], [13], [13]]"
"The place is a bar, which means: simple dishes and wines are served efficiently in a busy atmosphere.","[[8], [10], [17]]"
I'm not sure what happened to Patis.,[[6]]
"In terms of these terms, Pattice is just great.",[[5]]
There is a very comfortable place on the street in Brooklyn with a good pizza.,"[[5], [14]]"
"My son was a little burnt, but still delicious, with goat cheese and cake (although Rudicio was a bit bitter).",[[15]]
My friend bought a pizza and it tastes better.,"[[4, 4]]"
"On a hot day, Sangria is delicious.",[[4]]
"I started with a beer, which was big enough for two.","[[4, 4]]"
"The service was slow, but the people were friendly.","[[1], [6]]"
It's a good place to relax and talk.,[[3]]
"The food is real Italian, delicious!",[[1]]
"The pizza was great, and the pasta was homemade.","[[1], [8, 6]]"
The atmosphere is good and the service is perfect.,"[[0], [6]]"
I'm still angry because I have to pay for bad food.,[[10]]
"The cow is like a kid, the fish has no taste, let alone it's like it just broke.","[[1, 1], [7]]"
The service was terrible and the atmosphere was not so good.,"[[1], [6]]"
"I eat at a lot of different restaurants, and this is a place you can try.",[[12]]
This is the first time I have written a review of a restaurant because the food and service are good.,"[[15], [17]]"
Feltmegno is great!,"[[0, 0]]"
This is a lovely little restaurant.,[[5]]
I absolutely love this place!!!,[[4]]
"I like the atmosphere, it's very dark and raw.",[[3]]
The sushi is amazing!,[[1]]
It's very cheap and very good environment!,[[6]]
"We ordered some beef and bread from the Thai section of the menu, but we didn't get any Thai.","[[3, 4, 5]]"
"I think this is a good place, though.",[[6]]
My girlfriend and I met this place one night and we had a lot of fun!,[[6]]
The pizza and wine are good and the service is good. But the restaurant in the backyard is what really makes this place great.,"[[1], [3], [8], [16, 13]]"
"This is one of the best outdoor restaurants I've ever seen -- I'm from Italy, and this place competes with the restaurants of my country.","[[6, 7]]"
Look at this place!,[[3]]
"First, the place is not romantic, as the editorial commentary on Citysearch says.",[[2]]
"The table is too tight, the menu is typical of Italian restaurants, and the wine list is just too expensive.","[[1], [6], [14, 15]]"
"The price of alcohol is slightly above average, starting at over $70, with only one option priced above $30.",[[0]]
Services are not a common price category.,[[0]]
The Italian charm of showing off the constant courtesy is not a proper service.,[[13]]
"In fairness, the only thing that can save us is food, which is above average.","[[10], [1]]"
One of our foods is non-edible - light and/or made with strange powders or colored flavours.,"[[3], [12, 13, 14, 15]]"
I'm overweight.,[[0]]
"It's a lovely place, a good waiter, but I'll never go there again.","[[3], [6, 6]]"
"Another pushed the dessert, and we put it on.",[[3]]
"One of us really likes expressions, and that's it.",[[5]]
I'm so disappointed that I missed this restaurant.,[[7]]
"I've never been served badly, the fish is fresh and delicious.","[[3], [6]]"
They eat fish food to die.,"[[2, 1]]"
"I come from a family of pizza shops, and I'm almost ashamed to say that the pizza from Novino was the receipt my family received.",[[16]]
"It's cool, quick service, and polite.",[[3]]
I strongly recommend anyone to try this place.,[[7]]
A restaurant that only serves good food in a pleasant atmosphere offers good service.,"[[6], [13], [10]]"
"There are no laws, and food can speak for itself in terms of freshness and preparation.",[[5]]
"The restaurant was elegant, and there was no music to scream.","[[1, 1]]"
"The service is free, free -- the staff knows what they're doing there -- get their menu, get your meals, and get your food.","[[1], [7]]"
"I saw a room full of New Yorkers enjoying a real restaurant, not a magical club, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant.","[[14], [11]]"
"The view is amazing, the service is the best... the atmosphere is beautiful.","[[1], [5], [10]]"
The staff provide a great service.,[[1]]
"I ate fishcake, with two ounces of main fish.",[[2]]
"My boyfriend ate New England, which is good, but I think the prize should be fish cookies.","[[3, 4, 16], [16, 16]]"
My boyfriend's ribs are fine.,[[2]]
"We didn't want to drink on weekdays, so we each took a bottle of corbett.","[[12, 13, 14]]"
My wife and I had dinner here earlier this week and we were talking about food.,[[15]]
"If you like food, take it.",[[3]]
The wine list is good.,"[[1, 2]]"
The food is amazing... especially when you get the chef's menu and your favorite bottle of wine (or two!),"[[1], [9, 10]]"
"Although it is small and intimate, you may feel a little crowded, but the service is good, suitable for outdoor friends, romantic dates, or special occasions.",[[14]]
"Food may be expensive, but the price-fixed menu is the best food, the price is good, and the food is good.","[[0], [6, 6, 6, 7]]"
"We have too much on our salads, our eyes are starting to cry, our food is not good to eat here, it is not good to eat here.","[[6, 6], [14]]"
"The menu is very limited, and I think we counted four or five meals.",[[1]]
"We ordered special roast meats, meat, meat full of bones, and it was hard to eat.",[[3]]
"The decor is very similar to a restaurant and is what you would expect from East Village - not romantic, just simple, small and scarce.",[[1]]
This place is so fun.,[[1]]
My family never thought that the restaurant would have such incredible entertainment.,[[11]]
Our food is great!,[[1]]
And there's a big part of it.,[[4]]
The staff is the most friendly in New York.,[[1]]
"If you want to do something else, try Jekyll and Hyde.","[[8, 9, 10]]"
"The food is traditional, but it's hot, and it's good, and there's a lot of it.","[[1], [15]]"
It's fun here.,[[2]]
The characters are really fun experiences.,[[1]]
But food is what people expect.,[[1]]
"I think Jack and Hyde is one of the fun places, though.","[[2, 3]]"
"The service is slow, but no one is overdoing it.",[[1]]
The price of alcohol is too high.,[[3]]
"The food is not good, it is not worth waiting or coming back to see.",[[1]]
The service is fast.,[[1]]
The pizza is great.,[[1]]
"Whenever you need a soup supplement, Misu is there to provide quality fish and good service.","[[12], [15]]"
Delivery is fast.,[[0]]
"The restaurant is very friendly, has a fast seat, deliveries fast, and delicious sushi.","[[8], [9], [13]]"
The Is-a-Baghlá (whether in the city or in the city center) is the best cake in New York.,[[14]]
They had plenty of cheese and all the salads were great.,"[[4], [8]]"
The kids are always fresh.,[[1]]
The food is not touched.,[[1]]
The price of this small and unattractive restaurant is too high.,[[7]]
I thought this place was being exaggerated.,[[3]]
"The atmosphere is good, but the service is not so good.","[[1], [6]]"
This is the best Sabbath restaurant in the state of Telangana.,"[[4, 5]]"
I have lived in Japan for seven years and the taste of the food and the restaurant feel like I'm back in Japan.,"[[13], [10]]"
This is essential for anyone who likes Shabbat.,[[7]]
"The atmosphere is not special, but it feels like a sushi restaurant in Tokyo.",[[1]]
"The owner and staff are Japanese, which adds to the atmosphere.","[[1], [3], [10]]"
"The menu is a bit limited, but the food is perfect, super fresh, and the food is very good.",[[1]]
It's a good thing to eat!,[[0]]
The price is cheaper than the quality of the services and the food.,"[[9], [12]]"
"The location and environment are good, but the food is compensated.","[[1], [3], [8]]"
Try green curries and vegetables.,"[[1, 2, 3, 4]]"
You are also very good in numbers and you will be satisfied.,[[6]]
"The service is good, some people don't get what they want.",[[1]]
I've had the best Laviori ever.,[[4]]
Wine and service are good.,"[[0], [2]]"
"The food was delicious, from the special to the regular menu, and the menu never disappointed.","[[1], [6], [9, 10], [13]]"
The meat of the pigs of Balmass or the sheep of the guinea pigs would be sent to northern Italy.,"[[5, 4], [9, 10, 6, 6]]"
"While the table may be nearby, the light, the quality of the food and the service are too much to offset.","[[2], [7], [12], [15]]"
I know this secret: For 13 years Emilio (the priest) has continued to offer food and wine to God at a deadly price.,"[[14], [16]]"
"If you go, try the Marina/Arabia, the Mosarela in Carrozzari, and it's mmmm... everything is good.","[[5, 5], [7, 8, 9]]"
Look at the secret room behind.,"[[5, 4]]"
"Thank you, Emilio.",[[2]]
"Every time I go there, I find food, services and value very good.","[[7], [8]]"
Food is real.,[[0]]
"The service was very good, friendly and attentive.",[[1]]
Alcohol is a very good choice.,"[[0, 1]]"
Who has a place to eat cheese bars and the best pizza in New York!,[[11]]
Give me some bread and family salad.,"[[3], [5, 5, 6]]"
I'm a great employee.,[[3]]
It's always a great service!,[[4]]
"The food is good, I can't lie.",[[1]]
But the staff is so terrible to us.,[[2]]
The hotel manager and the waiters were very rude and they did everything they could to get us out.,"[[1], [5]]"
"We were planning to eat dessert, but the waiters basically gave us the bill before we had the chance to order.",[[8]]
"The place is expensive, yes, the food is worth it, but the service makes you feel like you should pay a quarter of the price.","[[1], [6], [12]]"
I ate here a week ago and found that most of the dishes were average and too expensive.,[[12]]
"The food is not vegetarian, it just doesn't fit the non-vegetarian options.","[[4, 1], [10, 11]]"
"The decor is good, but the service can be great.","[[1], [6]]"
This place is always full.,[[1]]
"Most importantly, the food was good.",[[3]]
Try the sea.,[[2]]
The first is the Darbhara rock.,[[4]]
I'm glad I made a great meal.,[[6]]
"Yes, Darbukkara is so good, all the Kabba is the same.","[[1], [7]]"
And the garden of Haro is only a disgraceful place.,"[[4, 3]]"
"Fish is not fresh, rice is old, old.","[[0], [4]]"
"Frankly, this is the worst sushi I've ever tasted.",[[5]]
My husband and I have eaten the worst sushi of our lives.,[[8]]
I'm not sure why this restaurant gets such a high rating.,[[5]]
The quality of the fruit is absolutely poor.,[[3]]
"The menu is limited, the ingredients are not fresh, fish, rice.","[[1], [5], [9], [10]]"
"The only thing you can taste is very soybeans (even with low content), soaked rice, and the only thing you can taste is rice.","[[8, 8], [14]]"
The waitress is fine.,[[1]]
"I went to Lotte twice, and both times were very disappointing.",[[3]]
"I was very disappointed with the service both times, which was extremely rude.",[[6]]
"Dinner was good, I won't eat it again.",[[0]]
"I ate their eggs, Benedict, breakfast, it was the worst thing I ever did, and I tried to completely eliminate Dutch juice, and that's how bad it failed.",[[3]]
We had a delicious meal in a beautiful room two blocks from the theater.,"[[4], [8]]"
The waitress was very careful.,[[1]]
The Thai planet is great!,"[[0, 1]]"
"We love food, drink and atmosphere!","[[2], [3], [5]]"
"While sometimes the SVC can be rude, especially if you have a lot of people, in general, the restaurant is essential!","[[3], [18]]"
"Try Thailand, it's amazing and cheap!",[[1]]
"Just because it's cheap doesn't mean it's small, the food is bad, it's great!",[[9]]
"In addition, the sandwich (nearly $7) is not like a slice or a side.",[[3]]
"In the restaurant, the atmosphere saves it, but at your desk, it's a very disappointing experience.",[[4]]
The Nain Garden is my favorite Indian restaurant.,"[[0, 2]]"
They have real Indians at Amazon prices.,[[3]]
The restaurant is vegetarian and has no meat at all.,"[[7, 7]]"
"It was a very busy and stressful restaurant, and it closed early.",[[7]]
Pat has a good cigarette bar and a good staff.,"[[4, 5], [9]]"
The food is delicious and the recipe is great.,[[1]]
"It's a good restaurant, and if you want to find a good place,",[[3]]
This is not a good place for a family or a general restaurant.,[[5]]
I love this place.,[[3]]
The food is good.,[[1]]
The fish is so fresh.,[[1]]
The waitress was very friendly.,[[0]]
I love Yuka.,[[2]]
The beach hotel is a good restaurant overall with good seafood.,"[[0, 2], [10]]"
"The menu is limited, but almost all dishes are fine.","[[1], [7]]"
"The Dragon Sandwich is good, and the Cucumber is good.","[[1, 2], [7, 7]]"
The service is good and the atmosphere is great for dating or group outings.,"[[1], [6]]"
"It is a good seafood, but it is too expensive.",[[4]]
"The Dragon Sandwich is priced at $24, which is good, but it's hardly enough to prove the price.","[[1, 2]]"
"The food was delicious (I ate one vegetable, my husband ate an oyster) and the service was high.","[[1], [7], [12], [15]]"
"When my dessert arrived, it was there - not because someone asked - but because the waiter must have seen me open my birthday card and presents, and I was so excited to see them.",[[16]]
This is a sign of a careful servant.,[[7]]
"We ate at a Thai restaurant, but we were not satisfied with the food.",[[13]]
We think the restaurant uses too much MSG in its food.,[[10]]
"I'm pushing fish, drunk and bread, and of course, it's fried blue.","[[2], [3, 5], [10, 11]]"
The food is cheap and the waiters are good.,"[[1], [6]]"
The food is still good.,[[1]]
The cheese is a diverse delight.,"[[1, 0]]"
"The choice of the brush, panini, and traumecini is a great way to keep your mouth shut.","[[4], [5], [7]]"
"(Spin, butter, Bamasan Brusetta is the winner!)","[[0, 1, 2, 3]]"
"The list of wines is extensive, but the price is not high.","[[3, 1]]"
I love this place!,[[3]]
"I almost hesitated to write comments because the atmosphere was so good, I didn't want it to get too crowded.",[[8]]
"The food is good, it's big, the place is good.","[[1], [7]]"
"The waiters are very friendly, they make you feel like you're eating in a friendly small European town.","[[1, 1]]"
"I like black cafes, don't get me wrong, it's just that the people who work there are evil, incompetent!","[[3, 2], [12]]"
"The service was bad, we had to wait for everything and then ask different people to do the same thing.",[[1]]
The waitress seems to care more about looking good than the waitress.,[[1]]
"After dinner, the manager grabbed my boyfriend and asked him: ""Where are you from... maybe you don't know how things work in America...",[[3]]
"We gave a hint, and I think the model/servant just wanted more, and that's what we wanted.",[[8]]
"The overall setting is very unprofessional, and I hope the black people in the cafe get some good staff, because even though this place is a great place right now.","[[14, 10], [18]]"
Pizza here is always good.,[[0]]
Salad is a good way to start a meal.,[[0]]
You should pass the fish.,[[4]]
The decor is charming.,[[1]]
The service is average.,[[1]]
This is a great place.,[[4]]
"The atmosphere is very interesting, the prices are high, and the food is very good.","[[1], [11]]"
"If you like Thai food, I'm sure I'll go to sea!","[[3, 4]]"
I was here a few weeks ago and we had the worst customer service experience in the restaurant.,"[[12, 13]]"
"A gentleman, perhaps a manager, comes to our table without a smile or a greeting,",[[1]]
I absolutely love this place.,[[4]]
"The atmosphere was good, the food was delicious, the service was good and friendly.","[[1], [5], [9]]"
The wine list is good too.,"[[1, 2]]"
"Food, drinks, staff, Milo.","[[0], [1], [2], [3]]"
I'm really pushing this place!,[[4]]
I have been to Kashmir five times and I am always happy.,[[4]]
The food is good and the price is reasonable.,[[1]]
"I tried to book, but twice, the host didn't have my name.",[[7]]
"If the weather is good, try to get the table out.","[[10, 9]]"
"The staff is fine, but they seem very nervous and the sexless bathrooms need to be cleaned more often.","[[1], [11, 12]]"
"From spectacular rock to a guest-loving waitress, I feel like a royal, enjoying every second.",[[6]]
"We were the last guests, and the closing time was over, and the waiters were not in a hurry at all.",[[13]]
"I strongly recommend it to anyone who wants delicious, high-quality food and great service.","[[10], [13]]"
A good family restaurant.,[[3]]
"The ingredients are fresh, everything is ordered.",[[1]]
"I found the food to be excellent, especially the fish I eat.","[[3], [9]]"
"I also ordered a change of mugito, which is from this world.","[[4, 6]]"
"My friends gave me the dish, but the next day we came back to try Dim Sum, and it was good... not great, but good.","[[15, 16]]"
"We ate in the backyard, which was worth it because it was cool and the music sounded good.","[[4, 4], [15]]"
"Overall, this is a great restaurant!",[[5]]
The food is good.,[[1]]
It's nice and quiet here.,[[4]]
But the service is a little slow.,[[2]]
The restaurant is a good choice.,[[1]]
"The food is average or higher, including some amazingly delicious dishes.","[[1], [10]]"
The service is very good.,[[1]]
I bought a good cheesecake and we ate some good cakes.,"[[4], [10]]"
"I'd throw a troxy, but not their food.",[[7]]
"My son and his girlfriend both want a cheese burger, and they're big!",[[7]]
"As a result, their hamburger collapsed in their hands, causing so much chaos, that they were forced to leave the country.",[[4]]
I have a huge pie.,[[4]]
"The restaurant is really popular, but they forget the most important part of the restaurant, which is the food.","[[1], [18]]"
"The last two times I ordered from here was so spicy, I could barely eat, and I was so happy to have it.","[[14], [10]]"
"If you want real Thai food, this is not the place to go.",[[4]]
I was very interested in food when we had lunch on Saturday a few weeks ago.,[[5]]
"Pisto pizza is a great, thin-skinned pizza with a good Italian cheese, I've never heard of.","[[0, 1], [10, 10, 11]]"
The backyard seats are very pleasant and you can see their personal lawn.,"[[1, 1, 2, 2]]"
"We ate fish sandwiches, and it was great.","[[3, 3]]"
"My husband said he could eat more, and I ate a lot, and he even said that the kid was the best he ever had.","[[18, 18]]"
"We ate vegetables, they were good and the juice was delicious.","[[1], [8]]"
We waited at the bar and ate the right martini.,[[9]]
I like food.,[[2]]
"This is the only place where you can get delicious, authentic Japanese comfort food.","[[11, 12, 13]]"
I lived in New York for five years and this house has everything.,[[10]]
"The food was good, the menu was big, the service was good, the environment was normal.","[[1], [5], [9], [13]]"
"The dishes offered were unique, very tasty and fresh, from lamb, bread, and chips, to amazing pistachio ice cream (the best and freshest I've ever had).","[[1], [10, 11], [10, 12, 13], [15], [16, 17, 18]]"
"I'm glad I was introduced to this place, which is a rare gem in New York.",[[7]]
"The latest, the best, the fastest delivery.",[[6]]
The service is good and the food is delicious.,"[[1], [6]]"
"We are very focused on sushi and we all like every choice, including: mixed (special), cake, various spices, sushi and rolls, and a variety of other dishes.","[[5], [13, 14], [15, 17], [17], [18], [20], [16, 23, 24, 15], [26]]"
It's definitely a good place to meet or have a date.,[[4]]
"The average Thai food is good, but the delivery is bad.","[[2, 3], [8]]"
Thai restaurants that eat during dinner?,"[[0, 1]]"
"After 20 minutes of my call, the food arrived, cold and wet.",[[7]]
"It's a beautiful place, in all respects, especially the value of money.",[[3]]
A good service,[[2]]
"We were greeted quickly by the servants, who were very friendly and kind.",[[6]]
The food looks appetizing and delicious because it is on all kinds of luxurious plates.,[[1]]
We ended our great experience with a Gulab Jamun (dessert) that was served by the waitresses.,"[[7, 8, 9]]"
"I thank my friend for pushing this restaurant, and I'm sure I'll push it for others.",[[7]]
The service is great and the food is great.,"[[1], [6]]"
"Guamor+ is great, we all ate it, very good, not much like to bring, and it's a great food.","[[0, 5], [18]]"
You can't miss this place.,[[4]]
"The food was excellent, the service was fast, friendly, and very professional.","[[1], [5]]"
"I'm always in a good crowd, but never loud.",[[5]]
I don't want to write because I don't want my pizza place to get crowded.,"[[10, 11]]"
This is the best pizza in Manhattan so far.,[[4]]
"The skin is thin, the ingredients are fresh, the staff is friendly.","[[1], [5], [9]]"
There are plenty of fish on the menu.,[[7]]
The fish is really fresh.,[[1]]
We all agree that the Mall is one of the best seafood restaurants in New York.,[[4]]
I met this great pizza place while exploring my new community.,[[4]]
"All the pizzas are great, and the price is even better!",[[2]]
I'm a big fan of Sofia's pizza.,"[[5, 6]]"
"The food is best moderate, but this terrible service has made me swear never to come back.","[[1], [8]]"
"When we paid, the servants took the money and said, 'Well, you are gone.'",[[4]]
Roxy is a place to stay for those who want good food and good service!,"[[11], [14]]"
"The gold wood decorations are very comfortable, the sake quality is very good, the service is great.","[[1, 2, 3], [9, 8], [14]]"
"Their cuisine is delicious, but their sushi is not of this world.","[[1, 1], [6]]"
The children are the home of creativity and uniqueness.,[[6]]
"The restaurant was not only the best, but the service was also fun and charming.","[[1], [9]]"
"Warning: After Misu, you may find it difficult to eat in other Japanese restaurants!",[[2]]
"It's a beautiful restaurant, and there are beautiful people serving you, but the food doesn't quite match.","[[0], [8], [13]]"
"I ordered cigarettes and food, and it doesn't taste.","[[2, 2, 3, 2]]"
The food is small and the dessert is not inspired.,"[[1], [6]]"
I expected more from such an expensive menu.,[[7]]
The view is spectacular and the food is great.,"[[1], [6]]"
The fruit is great!,"[[1, 2]]"
The real food in Taiwan is cheap. What else can you ask for?,"[[1, 2]]"
The taste of the cold food is like the taste I had growing up in Taiwan.,"[[4, 5]]"
"The food was delicious and simple, in a beautiful atmosphere outside.","[[1], [10, 9]]"
The good and the cautious.,[[0]]
I really like being with Mashimachi (in Sarisuto -yum!),"[[5], [5, 5, 6, 7, 7]]"
My friend ate her and her baby.,"[[4, 6]]"
The cake is good too.,"[[2, 1]]"
"Even if the food is not so good, the garden is a good place to sit and relax outside.","[[3], [9]]"
It's a good community.,[[0]]
"It's a good pizza shop, with good skinny pizza, including slices.","[[3, 4], [7, 7, 8], [10]]"
"Their skin is terrible, bad, spitting.",[[1]]
The phone service is bad.,"[[1, 2]]"
No pizza 33!,"[[1, 2]]"
"The dosage was small, unattractive, and fat-rich, so I would drink corn myself before eating another.",[[1]]
