sentences,labels
"(the asparagus, truffle oil, parmesan bruschetta is a winner!)","[[1, 2, 3, 4, 5]]"
"The wine list is extensive, but not too expensive.","[[1, 2], [1, 2]]"
Try the seasonal and always delicious specialities.,[[6]]
I loved this place !,[[3]]
I almost didn't hesitate to write a report because the atmosphere was so great and I wouldn't want it to be too crowded.,[[10]]
"The food was very good, very much, and the place was great.","[[1], [1], [9]]"
"The waiting room is very friendly, they make you feel like you're eating in a small European town.","[[1, 2]]"
"I like Café Noir, don't get me wrong, it's like the people who work there are mean and incompetent!!","[[11], [2, 3]]"
"The service was terrible, we had to wait for everything and ask several different people for the same before we were allowed to be served.",[[1]]
The waitress seems to care more about looking good than she actually does.,[[1]]
"After dinner, the manager took my friend and asked him, ""Where are you from?"" You may not know how things work in America, and then he stormed off, almost tearful, screaming that the tip was the only thing that survived.",[[3]]
"We gave tips, I guess the model/service just wanted more and complained to the manager.",[[6]]
"This is all unprofessional, and I wish Café Noir had some good staff, because despite the current situation, this is a great place.","[[12], [7, 8]]"
The pizza here is always good.,[[1]]
Salads are a delicious way to start the meal.,[[0]]
You should pass on the Kalamari.,[[5]]
The decor is charming.,[[1]]
The service is average.,[[1]]
What a wonderful place.,[[3]]
"The ambiance was so fun, and the prices were great, plus the food was really delicious.","[[1], [12]]"
I would definitely recommend the sea if you like Thai cuisine .,"[[9, 10]]"
I was here a few weeks ago and we had the worst customer service experience in a restaurant.,"[[12, 13]]"
"A gentleman, perhaps the manager, came to our table and asked for our order without a smile or a greeting.",[[1]]
I absolutely loved this place.,[[4]]
"Excellent atmosphere, delicious dishes and friendly service.","[[1], [3], [6]]"
The wine list is really nice too.,"[[1, 2]]"
"Everything was wonderful , food and drinks .","[[4], [6], [7]]"
I would highly recommend this place.,[[5]]
I've been to Casimir more than five times and I've always enjoyed myself there.,[[3]]
The food is good and cheap.,"[[1], [1]]"
"I tried to make reservations, but both times the hostess didn't have my name.",[[9]]
"When the weather is nice, try to grab a table outside","[[10, 9]]"
"The staff was nice, but she seemed very stressed and the unisex bathtub needs to be cleaned more often.","[[1], [1], [11, 12]]"
"From the spectacular caviar to the hospitable waitress, I felt like a king and enjoyed every second of it.","[[3], [7]]"
"Since we were the last guests and it was after closing time, the waitress did not rush us and made us feel comfortable and relaxed.",[[13]]
I recommend Russian caviar to anyone who wants delicious caviar and fantastic service.,"[[9], [12]]"
A nice family restaurant,[[3]]
Fresh ingredients and everything on order.,[[1]]
A friendly staff who will let you enjoy the food and the company.,[[2]]
"I thought the food was excellent, especially the laughter device I had.","[[3], [8, 9]]"
"I also ordered the Mojito change, which was from this world.","[[5, 4]]"
"My friends made up their minds about the rice dishes, but the next day we came back to try the Dim Sum, which was good... not excellent, but good.","[[20, 21]]"
"We ate outside in the backyard, which is worth it, because it's cool and the music sounds good there.","[[5, 5]]"
- This is a great restaurant.,[[5]]
The food was good.,[[1]]
But the service was a little slow.,[[2]]
The buffet had a nice selection.,[[1]]
"The food was average or higher, including some surprisingly delicious dishes.","[[1], [10]]"
"The service was very good, too.",[[1]]
I have an excellent piece of cheese and we had some other nice pastries.,"[[6], [13]]"
"I'd recommend Roxy for that, but not for her food.",[[9]]
My son and his girlfriend both wanted cheeseburgers and they were huge!,[[7]]
"As a result, their burger fell apart in their hands and caused so much chaos that they didn't feel like ending it.",[[4]]
I had a huge pastrami sandwich on a roll.,"[[4, 5, 6, 7, 8]]"
"The last two times I ordered here, my food was so spicy that I could barely eat it, and the spices were also out of the taste of the plate.","[[8], [20]]"
And the Tom Kha soup was pathetic.,"[[2, 3, 4]]"
"If you want good authentic Thai, this is not the place.",[[5]]
"We were here for lunch a few weeks ago, and I was very impressed with the food.",[[16]]
"The Pesto Pizza was an excellent, thin-skinned pizza with a nice amount of spicy Italian cheese that I had never heard of.","[[1, 2], [13, 14, 15]]"
"The backyard is very pleasant, where you can see their personal herb garden.","[[1, 1]]"
We had the lobster sandwich and it was fantastic.,"[[3, 4]]"
"My husband said he could have eaten several more, the portion was fine for me, and he even yelled that the chips were the best he ever ate.","[[10], [21, 21]]"
We had the shells as a starter and they were delicious and the sauce was wonderful.,"[[3], [13]]"
We waited in the bar and we had the right martinis.,[[10]]
I love the food.,[[3]]
It's the only place you can get good authentic Japanese comfort.,"[[9, 10, 10]]"
I've been living in New York for five years and here's everything.,[[5]]
"The dishes offered were unique, very tasty and fresh, from lamb sausage sardines with cookies, large whole shrimp to amazing pistachio shit (the best and freshest I've ever eaten).","[[1], [10, 11], [12, 13, 14], [15, 16, 17], [20, 21, 21]]"
"I'm glad I came here, and this is a rare jewel in New York.",[[4]]
"the freshest, best variety and fastest delivery",[[6]]
The service was excellent and the food was delicious.,"[[1], [6]]"
We are very special in sushi and were both satisfied with each choice that included: Ceviche mix (special) crab dumplings sorted sashimi sushi and rolls two kinds of sake and the bananas tempura,"[[5], [15, 16, 17], [18, 19], [20, 21], [22], [24], [28], [31, 32]]"
Definitely a great place for a nice occasion or a date.,[[3]]
"Average good Thai food, but terrible delivery","[[2, 3], [6]]"
A Thai restaurant without rice during dinner?,"[[1, 2]]"
"The food came 20 minutes after I called, cold and wet.",[[1]]
"This is a wonderful place, especially for money.","[[4], [4]]"
Excellent service .,[[1]]
"We were greeted by the waiter, who was very kind and warm.",[[5]]
"She was very helpful in offering us drinks and helped us order many good dishes, since we knew nothing about Indian food.",[[14]]
"The food looked very appetizing and delicious, as it was on a variety of fancy plates.",[[1]]
We ended our wonderful experience with a yellow jamun (desert) recommended by the waiter.,"[[7, 8, 9]]"
"I thanked my friend who recommended this restaurant to me, and I'm sure he'll recommend it to others.",[[7]]
"The service was great, the food was fantastic.","[[1], [5]]"
"The guacamole+Richel appetizer was really great, we both had the filet, very good, not very much like the fries that came with it, but the filet was so good that we both didn't care.","[[1, 2], [10], [18]]"
You can 't go wrong .,[[5]]
"The food is excellent and the service is fast, friendly and very professional.","[[1], [6]]"
"Always a nice crowd, but never loud.",[[3]]
I'm hesitant to write because I don't want my pizza place to get crowded.,"[[9, 10]]"
- The best pizza in Manhattan.,[[3]]
"The crust is thin, the ingredients are fresh and the staff is friendly.","[[1], [10], [5]]"
The menu has so many fish items and oysters.,[[1]]
The fish was really fresh.,[[1]]
We all agreed that Mare is one of the best seafood restaurants in New York.,[[4]]
I ran into a big pizzeria while exploring my new neighborhood.,[[5]]
All the pizza is great and the price is even better!,"[[2], [2]]"
I highly recommend Sophia's pizza.,"[[3, 4]]"
"The food was moderate at best, but it was the terrible service that made me never return.","[[1], [11]]"
"As soon as we paid, the waiter took the money and said, ""Okay, you're gone"".",[[6]]
"For people who want great food plus great service, Roxy is a place to avoid!","[[5], [8]]"
"The first time the sushi was excellent, the second time it was a little weak.","[[4], [4]]"
"The blonde wooden decor is very soothing, the premium sake is excellent and the service is great.","[[1, 2, 3], [8, 9], [14]]"
Mizu is the Japanese discovery in grammar.,[[0]]
"While their cuisine is delicious, their sushi is not of this world.","[[2, 2], [6]]"
Mizu is home to creative and unique roles that you can't find anywhere else.,[[7]]
"Not only is the kitchen the best, but the service was always attentive and charming.","[[4], [9]]"
Warning: You may find it difficult to eat in other Japanese restaurants after visiting Mizu,[[14]]
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite fit.","[[7], [12], [0]]"
I ordered the smoky salmon and the roe game and it wasn't tasty.,"[[3, 4, 5, 7, 8]]"
"The entrance was small and weak, the dessert was uninspired.","[[1], [1], [7]]"
I expected a lot more from such an expensive menu.,"[[9], [9]]"
The view is spectacular and the food is great.,"[[1], [6]]"
And wonderful strawberry dairy!,"[[2, 3]]"
"Authentic Taiwanese food, that's cheap... what else could you ask for?","[[1, 2], [1, 2]]"
The cold pre-taste dishes taste like I experienced them in Taiwan.,"[[1, 2, 3]]"
Delicious food in a nice atmosphere,"[[1], [1], [3, 5]]"
"Friendly, attentive waiting","[[2, 0]]"
I like the shells and the Mahi Mahi (on saffron risotto yum!).,"[[3], [6, 7, 8, 9, 10]]"
My girlfriend ate her chicken and potatoes.,"[[4, 5, 6]]"
- And some delicious crab cakes.,"[[4, 5]]"
"Even if the food wasn't so good, the garden is a great place to relax outside.","[[8], [3]]"
This is a nice pizza place with a good selection of thin crustal pizza including basil cheese.,"[[9, 10, 11, 12, 13], [9, 10, 11, 12, 13], [4, 5], [15, 16]]"
"Your calzones are terrible, bad, causing vomiting, junk.",[[1]]
Customer service is bad.,"[[0, 1]]"
No pizza 33 for me!,"[[1, 2]]"
"The cans are narrow, unattractive and greasy, and I personally would drink popcorn topping before I eat another one of them.","[[1], [1]]"
"The sandwiches are dry, tasteless and far too expensive.","[[1], [1]]"
"Hampton Chutney warns that these people offer more style than substance, but in this unattractive space with helpless employees, there was also a lack of first class.","[[15], [18]]"
"The atmosphere is unheard of, the service is unheard of, and the food is great.","[[1], [6], [12]]"
The best Italian food I've ever eaten (and being Italian means a lot).,"[[2, 3]]"
"It's such a beautiful, peaceful place to eat out.",[[5]]
The restaurant overlooks the beautiful green lawn to the Hudson River and the Statue of Liberty.,[[1]]
"The food is good, especially their simple dishes and the drinks are delicious.","[[1], [6, 7], [10]]"
"It's a great place to take foreigners with you, and perfect for watching the sunset.",[[3]]
It's a great sushi experience.,[[3]]
Try the Sushimi cucumber roll,"[[2, 3, 4]]"
The drinks are very well-chosen and the bagels are really delicious.,"[[2], [1, 1], [7]]"
But who says Murray's got everything about service?,[[7]]
The service is terrible.,[[1]]
This place is not worth it.,"[[1], [1]]"
I like pizza 33 .,"[[2, 3]]"
I'm out with friends and suddenly I'm hungry and I just want one thing... their pizza.,[[15]]
This little place in Williamsburg is always pleasantly surprising.,"[[4, 2]]"
The pizza is delicious and the owner is one of the finest in New York.,"[[1], [6]]"
The cream cheese is out of this world and I love this coffee !,"[[1, 2], [12]]"
"Bagels are fine, but don't make any special requests.",[[0]]
I asked for an open-cheese sandwich and the manager told me to do my business elsewhere!,[[8]]
You should get nothing but bagels .,[[5]]
The turkey burgers are terrible!,"[[1, 2]]"
The worst excuse for Japanese food I've ever met.,"[[4, 5]]"
The soup for the Udon was soy sauce and water.,"[[1, 2, 3, 4]]"
The sushi was terrible!,[[1]]
The rice was of poor quality and so poorly cooked that it was heavy.,[[1]]
"Besides, the rice didn't have any spices, so the sushi was dirty and disgusting.","[[2], [9]]"
"The fish was cut enough, but unknowingly.",[[1]]
It's obvious that no one in the restaurant has any idea or experience of Japanese cuisine.,"[[14, 15]]"
Good and fast service,[[3]]
Food is good and cheap.,"[[0], [0]]"
This place is perfect.,[[1]]
"Well, it's such a ghetto, it's not even funny.",[[5]]
"If you like to mess up your music and the system isn't that good and you want to pay at least $100 for a bottle minimum, then you're gonna love it here.","[[24, 25], [7]]"
"It's a great pizza, especially the Margheritta slices.","[[3], [6, 7]]"
It's a great feeling and worth it.,[[3]]
Winnie and her staff are the best crew you can serve.,"[[3], [0]]"
The food is reliable and the price is moderate.,[[1]]
You're looking for authentic Thai food no further than tunes.,"[[4, 5]]"
Try the Pad Thai or try anything on the starter menu.,"[[2, 3], [9, 10]]"
Everything at this restaurant was special.,[[3]]
"The service was attentive, but discreet.",[[1]]
The brioches and lollies as party favorites are a sweet and sweet touch to an unforgettable meal.,"[[1, 2, 3]]"
The service was good and the food was wonderful.,"[[1], [6]]"
"I haven't tried caviar, but I've tried salmon and crab salad (they're all good).","[[7], [9, 10]]"
It's definitely a good place for snacks and conversations.,[[4]]
"As a retired hipster, I can say with some certainty that Lucky Strike was the best relaxed night in town last year.","[[11, 12]]"
"The waiting area is pleasant, fun and usually beautiful (in the wonderful aesthetic display, not in the way it is more beautiful than I am).","[[1, 2]]"
"The food is delicious, especially its cooked to perfect shells in a spicy tomato sauce and its crispy, sticky fries","[[1], [9, 10, 12, 13, 14], [19]]"
But the best thing about LS is the nighttime atmosphere that's free of BTS.,"[[8, 8, 9]]"
You can have a perfectly flawed Martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the vanilla shade mmmm!) in a big house with great music.,"[[6], [6], [6], [20, 21], [29]]"
The DJ on Saturday night has a great musical flavor and also accepts requests.,[[1]]
You can't go wrong.,[[3]]
Suan is a great place to take my friends.,[[0]]
The location is good and the fact that Hutner College is nearby and the prices are very reasonable makes the students return to Suan again and again.,"[[1], [23]]"
I love her Thai.,[[3]]
Shark noodles and chicken and coconut juice are a must!,"[[1, 0, 2, 3, 4, 5, 6]]"
I'll be back in Suan soon!,[[4]]
"In the summer, eat out on a terrace (another great feature of Suan)!!!",[[7]]
I can't imagine a friendlier staff working in a restaurant.,[[5]]
I can't think of a better Indian food in the whole city.,"[[6, 7]]"
"In the last three months, the boss and the staff have changed, and it hasn't been for the better.","[[6], [9]]"
The food is not consistent right now.,[[1]]
This is the kind of place you take your friends and still want to keep a secret.,[[5]]
The environment is casual and romantic.,[[1]]
The food is delicious!,[[1]]
"If you dare, try the balsamic vinegar on ice.","[[5, 6, 7, 8]]"
"You don't have hamburgers, no matter what the critics say.",[[3]]
"The rest of the bullshit, even though it's expensive by Chinatown standards, is worth it.","[[4, 4], [4, 4]]"
"The wait time here is long for Dim Sum, but if you don't like sharing tables or if the typical loud Dim Sum atmosphere isn't your gig, this is a slim alternative.","[[1], [23]]"
A few tips: skip the R.T.T. roast pork and egg rolls,"[[5], [6, 7, 10], [9, 10]]"
The food was exceptional.,[[1]]
"I picked one of the specialties, the roasted lamb ham in red wine, which was excellent.","[[7, 8, 9, 10, 11, 12]]"
The service was friendly and the atmosphere was calm.,"[[1], [6]]"
"The restaurant is a little noisy, but that's something you can miss when you sit down and enjoy a great meal.","[[20], [1]]"
This little town has a sweet interior and affordable city prices.,"[[6], [2]]"
"The Pad Se Ew chicken was delicious, but the Pad Thai was way too fat.","[[1, 2, 3, 4], [9, 10]]"
"I've eaten at Ginger House several times, and it's always good.","[[3, 4]]"
The roasted dumplings are great!,"[[1, 2]]"
Finally a reliable Chinese restaurant.,"[[3, 4]]"
This place would be much better served if it was run by a group that really understands customer service.,"[[17, 18]]"
"Terrible, terrible management - deserves to be turned off.",[[2]]
"There are delicious bagels, especially if they come straight from the oven.",[[3]]
"Spreads and toppings are great, but a little expensive.","[[0], [2], [0], [2]]"
The service is quick and friendly.,[[1]]
"The food is the best decent, and the ambience. It's a matter of opinion. Some people think it's sweet.","[[1], [8]]"
"Rao is a good restaurant, but it's nothing special.",[[0]]
"But after last night, Spices Grill is the only place I eat Indian food.","[[12, 13]]"
You've got to try the garnish games.,"[[0, 6]]"
This place has the right atmosphere and excellent staff to make you feel like a guest and a friend at the same time.,"[[5], [8]]"
"Great food, good prices, good services.","[[1], [5]]"
"If you're looking for good quality, cheap food, this is the place.","[[7], [7]]"
It's a perfect place to have a lovely Indian meal.,"[[8, 9]]"
I loved the new way the boss feels about food.,[[6]]
It's also great to eat in a very romantic and comfortable place. The service is just perfect. They're so friendly that we never want to live there!,"[[11], [13]]"
"The bagels are good, but a little overcooked and not really a ""special"" bagel experience.",[[1]]
Big bagels made the old way.,"[[1], [1]]"
Disadvantages: service is slow and you don't need them!,[[1]]
The food was absolutely fantastic!!,[[1]]
The baked shells we shared as a starter were the best we ever had!!,"[[1, 1, 2]]"
"The lamb was so tender and full of flavor, the dessert was divine!!","[[1], [10]]"
The waiter was attentive.,[[1]]
The place itself is beautiful.,[[1]]
"Dinner in the city center 2002 - Price: Preparations were fine, waiter gave me a bad suggestion..try the potato stuff Kanish Best.","[[8], [11], [18, 19, 20]]"
Small portions to the main entrance I had salmon (which was not impressed) girlfriend had chicken it was good.,"[[8], [15], [1, 2, 4, 5]]"
The dessert is a joke.,[[1]]
"When we call virgins or weekly friends, they're all treated the same and you can't ask for more if the service is so friendly.",[[20]]
"Anti-pasta was excellent, especially the Kalamari and the filling pasta main.","[[0], [5], [9, 10], [9, 10]]"
The wine list is extensive and you can easily build up an otherwise inexpensive meal,"[[1, 2], [14]]"
But the debate over the bill was overturned by the own drinks that the house had.,"[[11, 11]]"
Lucky Strike is a great place to just eat a bite.,"[[0, 1]]"
"Great food , great decor , great service .","[[1], [4], [7]]"
"It's the perfect place to meet friends, have lunch, dinner, drink before or after the theater!",[[3]]
(Always ask the bartender for the seasonal beer !!,"[[6, 7]]"
A great place to vacation to meet colleagues or friends you haven't seen in a while.,[[2]]
I've been doing this up here at the Heartland Brewery for over five years and I've never been disappointed!,"[[8, 9]]"
What a wonderful place.,[[3]]
Not the typical New York gimmicky-themed restaurant .,[[6]]
A cool bar with good food and tons of excellent beer.,"[[2], [5], [10], [10]]"
The shrimp were excellent and the antipasti were plentiful.,"[[1], [6]]"
"If you're moving away from Manhattan Island and you can't find a great Italian restaurant, you're going to Corona.",[[18]]
The only thing more wonderful than the food (which is exceptional) is the service.,"[[7], [13]]"
The only thing the waiters won't do for you is wipe your chin when you leave.,[[4]]
A cozy romantic atmosphere with a maximum of 15 tables.,[[3]]
"The service was very fast, but slightly hasty.","[[1], [1]]"
"The food was very good, but not as I would see it from this world.",[[0]]
It's a shame the food wasn't from the same source.,[[4]]
"The porcini paste soup special was tasteless, as were the seafood tagliatelle","[[1, 2, 3, 4], [10, 11]]"
But that wasn't the ice cream on the cake. It was a tiramisu that never looked like me.,[[12]]
I really liked this place.,[[4]]
I also recommend the rice dishes or the different types of congee (Risspoh),"[[4, 5], [11, 4, 12]]"
It's definitely not a place to go if you want to impress someone.,[[4]]
"But if you want good food at a good price and you don't mind, you can't beat this place.","[[5], [5]]"
Fast and friendly service,[[3]]
"If you sit in their main dining room (which has a spectacular, hand-painted high ceiling), you never know there's a world out there.","[[5, 6, 7], [14]]"
"The food is wonderful, delicious and filling, and the service is professional and friendly.","[[1], [1], [9]]"
I can't wait for summer to come when they serve out on their huge terrace.,[[14]]
I tried Sue recently and thought it would be great.,[[2]]
This little shop definitely exceeded my expectations and you're sure to get a lot of food for your money.,"[[15], [2], [15]]"
The service was quick and friendly and the food was very delicious and they had the best hot sauce you could add to your meals.,"[[1], [8], [17, 18]]"
Good food,[[1]]
A good drink,[[2]]
I've never had a cheesecake like this before.,[[4]]
"It's a great place, whether you're looking for a few drinks or a quiet dinner.","[[3], [3]]"
Warm and friendly in winter and great outdoor seating in the warmer months.,"[[7, 8]]"
The food is good and the wines are well chosen.,"[[1], [6], [6]]"
"While the atmosphere was great, the food and service could have been much better.","[[2], [6], [8]]"
"We ordered the chicken food, but we had a few small pieces of chicken food, all dark meat and on the bone.","[[3, 4], [3, 4]]"
"I've been to Sapphire twice and both times the food was good, if not good.",[[9]]
Stitch with chicken b Beef and lamb,"[[2], [4], [6]]"
The service is friendly and never has any trouble getting a table.,[[0]]
- You can skip to dessert.,[[5]]
The best rubber sandwich ever made!,"[[2, 3]]"
Don't miss Bloom on your next trip to Manhattan.,[[2]]
"It was the first place we ate on our first trip to New York, and it will be the last place we stop from the city on our next trip to New York.",[[20]]
"Thank you, flower for the nice trip.",[[1]]
"The food was not fresh, the sauces were weak and very fatty.","[[1], [6]]"
The pizza was a little wet.,[[0]]
"Ravioli was good, but I have to say, I thought everything was a little overpriced.",[[0]]
Not enough wine in the glass.,"[[2, 3, 4, 5]]"
But the service was excellent... and I really liked the atmosphere.,"[[2], [10]]"
"The food was just average... if they cut prices just a little bit, it would be a bigger payout.","[[1], [1]]"
authentic Pakistani food,"[[1, 2]]"
People are always friendly.,[[0]]
Don't waste money on setting up,[[4]]
"It's just cheap, good food.","[[4], [4]]"
- That's very good.,[[0]]
The best pad Thai I ever had.,"[[2, 3]]"
The design and atmosphere are just as good.,"[[1], [3]]"
Bottles of wine are cheap and good.,"[[0, 1, 2], [0, 1, 2]]"
The food was really amazing.,[[1]]
"The shells were the best fish I've ever tasted, the sea bass was weak, the goat cheese salad was missing the goat cheese, the pen W/chicken had bones in it... it was disgusting.","[[1], [10], [15, 16, 17], [24, 25, 25]]"
"The atmosphere was nice, the service very pleasant and the desert was good.","[[1], [5], [10]]"
The jukebox plays everything from the Italian opera to the beat.,[[1]]
"The food is amazing, rich pasta and fresh pasta pizza","[[1], [5], [9]]"
The best part is the warm atmosphere of the owner and the service is quick.,[[12]]
Come here and get the drinks .,[[5]]
The drinks are fantastic and half past eight.,"[[1], [1]]"
"I want to meet Usha, the nice bartender from Manhattan.",[[4]]
My favorite was the Sassy lassi .,"[[4, 5]]"
This is a great place to try ro-ro roles.,"[[7, 8]]"
I recommend the very simple rolls.,[[5]]
"Flavoured spices, onions, eggs and a flavoured roti","[[1], [2], [3], [7]]"
"Toons was recently renovated, so it's now a very attractive space.",[[0]]
The food is almost always good.,[[1]]
"In an area where unfortunately there is no good Thai food, this is one of the best places.","[[9, 10]]"
"I was here last night, a nice decor, good service, but the food was surprisingly excellent.","[[7], [9], [12]]"
"The portions are huge, so it would be good to divide three things (instead of one starter and a side dish per person) for two people.",[[1]]
The best drum sticks for rice and acid-hot soup in town!,"[[2, 4, 5], [7, 8]]"
Beef noodle is good too.,"[[0, 1]]"
The service is good and the restaurant is clean.,"[[1], [6]]"
The best Taiwanese food in New York!,"[[2, 3]]"
I've probably been to Rao's 15 times in the last three years and it's getting better.,[[0]]
Rao's has the best service and atmosphere in New York.,"[[4], [6]]"
My roommate and I love this place.,[[6]]
"We recently decided to try this place out, and to our delight, they have perfect outdoor seats since I had my Yorkie with me.","[[15, 16]]"
The room was very cozy and sweet.,[[0]]
"The serving sizes here are huge, and the sushi is good.","[[1], [8]]"
The staff is much more comfortable.,[[0]]
"Excellent dumplings served in a clean, chic decoration","[[1], [7]]"
I got the 10-piece Dim Sum combo for $10. Each bite was great.,"[[8, 3, 4, 5, 6]]"
"The decor is very simple, but comfortable.",[[1]]
"The food was delicious, but don't come on an empty stomach.","[[1], [1]]"
"The portions are small, but the food was so good, that's all.","[[1], [6]]"
You need the crab lasagna that's not in this world and the chocolate bread pudding for dessert.,"[[3, 4], [12, 13, 14]]"
The staff is very attentive and on the ground.,[[1]]
This is a great Indian food and the service is incredible.,"[[4, 5], [8]]"
The owner really meets all your needs.,[[1]]
There's good food and the prices are very reasonable.,[[2]]
"The food here is very good for the name (Cantonese, that is...).",[[1]]
I fell in love with the egg noodles in the beef broth with shrimp cakes and slices of BBQ roast pork.,"[[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
This is my favorite dish and I always get it when I'm there and I never get tired of it.,[[4]]
"Try the congee and the donut like the roasted dough they call Owe Ley So, a delicious and sweetly-tasted bread.","[[2], [12, 13, 14]]"
Good Chinese food at incredible prices...,"[[1, 2], [1, 2]]"
Service isn't what you're here for...,[[0]]
Big Wong is a great place to eat and fill your stomach.,"[[0, 1]]"
"Whoever the jazz duo was, they were on point.","[[2, 3]]"
"Good music, good food, fast service, affordable prices.","[[1], [3], [5]]"
Even the wine in the glass was good.,"[[2, 3, 4, 5]]"
Always good Japanese tapas,"[[2, 3]]"
Always good drink and service is pretty good;,"[[2], [4]]"
The atmosphere is also beautiful and relaxed...,[[1]]
A great place to eat and drink...,[[2]]
Yakitori is also delicious.,"[[0, 3]]"
"If you don't mind, cut fish of low quality, unfriendly to the staff and a sushi chef who looks like a wretch, then this is your place.","[[5], [12], [15, 16]]"
The price and quality of the fish alone will prevent us from making a return visit.,"[[6], [6]]"
"I didn't want to share, but I feel obligated... while we were sitting at the sushi bar eating, we saw the chef throw a piece of unagi on the floor and pick it up from the floor to use the piece in the delivery order he prepared.",[[21]]
"This place, which is only a few months old, is perhaps Queens' biggest secret!",[[1]]
"Fabulous décor - makes you feel like you're in a trendy Manhattan restaurant, very good food, cheap, generally friendly staff and if you're a Manhattan resident, or spend most of your time in Manhattan, Rice Avenue will make you feel at home... very Soho/village/upperwest side minus the expensive prices and pretentious customers... all on Roosevelt Avenue!","[[1], [15], [15], [19], [34, 35], [34, 35], [34, 35]]"
We were sitting outside and the waiter was spitting red wine and hot tea on me and my date.,[[6]]
"You'd think we'd apologize or get free drinks -- instead, we had a snobby waiter who wouldn't even take our order for 15 minutes and give us lip service when we asked him to.",[[14]]
"With so many good restaurants at UW, I don't need overpriced food. Absurd arrogant Watt staff. Ho doesn't realize they work in a glorified restaurant.","[[11], [15]]"
"I'm relatively new to the area and I tried to pick a bell on the second, was disappointed with the service and thought the food was excess and on the expensive side.","[[20], [24], [24]]"
The food is fine and the prices here are average.,[[1]]
Balushi has solid food and a nice decor at reasonable prices.,"[[3], [7], [0]]"
The only problem is that the manager is completely incompetent.,[[6]]
He's a low-level service and has no personality.,[[3]]
There 's no excuse for such a bad service .,[[8]]
I've never had 40 pieces of Nigiri that's relatively good.,[[6]]
You can't beat 20 bucks for anything you eat.,"[[6, 7, 1, 8, 4]]"
I was in Areo with four friends on a Sunday afternoon and spent three beautiful hours there.,[[3]]
"Most servers are very attentive, friendly and quite attractive.",[[1]]
"The atmosphere is very relaxed and cozy, the service was great, and the food was excellent!","[[1], [8], [13]]"
"The food was good and the view of the New York City skyline was fantastic, even on a foggy rainy day like the one I went to.","[[1], [6, 7, 8, 9, 10, 11, 12]]"
"Although they ask the typical questions about what kind of water you want, the service was good and overall very relaxing to eat.","[[14], [22]]"
The food is great.,[[1]]
Personal pans are the perfect size for a hungry night.,"[[0, 1]]"
There is a disadvantage to ordering - suppliers have a big attitude.,"[[7, 7]]"
I've never had such dramatic supplier connoisseurs (many who shout and breathe) who always seem disappointed with their tips.,"[[5, 6]]"
"I love the scene first, the place has a character and a beautiful light.","[[3], [6]]"
The pizza was pretty good and huge.,"[[1], [1]]"
"We were four and we had the family's Penny a la vodka, which was a huge serving.","[[9, 10, 11]]"
"The pasta pen was pretty extra buttery, creamy, which means it's a big job digging... tasty first, but I'd say I count to a piece of pizza and seven, pen...","[[1, 2], [1, 2]]"
"La Rosa comes in, and I think they're doing the best they can.","[[0, 1]]"
"Interesting selection of good wines, service, fun decor","[[4], [5], [7], [1]]"
"I found it on a cold night, the perfect place to warm up.",[[9]]
I got an instant service with a smile.,[[4]]
"This place is driving me crazy, my new favorite restaurant on the Upper East Side.",[[1]]
The wine list is extensive and impressive.,"[[1, 2]]"
I love the atmosphere.,[[3]]
"The shells were fantastic, and so was the dessert.","[[1], [8]]"
I've been here for years and I have nothing but good things to say about the service and the great staff at La Lanterna.,"[[16], [20]]"
"Over the years, the host, Vittorio and his crew have always treated me like a family, and although with all this business, this little jewelry, it's amazing that he can even remember a consistent but not so frequent visitor.","[[5], [8]]"
"I was also surprised by all the new additions in recent years: a new jazz bar, the most fantastic dining room, the best, the thin crustal pizzas, and now a L-lasagna menu that you have to die for (these aren't the average lasagnas)!","[[19, 20], [14, 15], [24, 25, 26], [30, 31]]"
I love this place.,[[3]]
"I must say, I've never had a disappointing meal here before.",[[8]]
We could have made a meal out of the delicious dumplings from the dumplings menu.,[[10]]
"Fortunately, we saved up space for the BBQ salmon, the sea bass and the crispy duck.","[[7, 8], [10, 11], [14, 15]]"
Love to me,"[[1, 2]]"
I recommend this place to everyone.,[[3]]
Good food,[[1]]
"The pasta is amazing, the risotto (especially the sepia is fantastic, and the B-burned rabbit is amazing.","[[1], [5], [8], [13, 14]]"
The food here was at least moderate.,[[1]]
It was completely overpriced - fish and chips were about $15...,"[[5, 6, 7]]"
a good-tasting dog,[[2]]
A fantastic organic dog and an eco-friendly e-establishment,"[[3], [7]]"
The Cypriot restaurant has a lot to do.,"[[1, 2]]"
But the best Souvlaki pork I've ever eaten is the main thing.,"[[4, 3]]"
Super tasty pizza .,[[2]]
I was in New York City with a friend and we discovered this really warm and inviting restaurant.,[[17]]
I love her strawberry pizza and her pasta.,"[[3, 4], [7]]"
"We had half a pizza, mine was an eggplant, my friend had a buffalo.","[[2, 4]]"
"The food is excellent, but I need help.",[[1]]
The room feels like an Alice in Wonderland without him trying to be that.,[[1]]
I only paid $60 for a good meal.,"[[7], [7]]"
Big Sake,[[1]]
"Reliable, fresh sushi",[[2]]
