sentences,labels
"I love Kafi Nair. Don't get me wrong, it's just that the people who work there are bad and incompetent!","[[2], [12]]"
"It was a terrific service, we had to wait for everything and ask several different people to do the same thing before we were allowed to serve.",[[4]]
The waitress seems more concerned about looking good than the waitress.,[[1]]
"After dinner, I grabbed my friend the manager and asked him, ""Where are you from?",[[7]]
"We gave her advice, I think the model/servant wanted more and questioned the manager.",[[7]]
"The whole setup is really unprofessional and I wish Kawhi Neer had some good staff, because despite this place, it's a great place.","[[9, 10], [14]]"
Pizza here is steadily good.,[[0]]
Salad is a delicious way to start a meal.,[[0]]
You have to practice the calamari.,[[5]]
The decor is magical.,[[1]]
The service is average.,[[1]]
What a wonderful place .,[[3]]
"The atmosphere was very pleasant, the prices were great, plus the fact that the food was really fresh.","[[1], [14]]"
I definitely recommend seafood if you like Thai food !,"[[7, 3]]"
I've been here a few weeks and we had the worst customer service experience in a restaurant ever.,"[[11, 12]]"
"A guy, maybe the manager, came to our table, without a smile or a greeting.",[[1]]
I absolutely loved this place.,[[4]]
"Excellent atmosphere , delicious dishes and good friendly service .","[[1], [4], [8]]"
The wine list is also very nice.,"[[1, 2]]"
"Everything was great . Food , drinks , crew , Milo .","[[4], [6], [8], [10]]"
I highly recommend this place .,[[4]]
I've been to Kazimierz more than five times and I always had a good time there.,[[3]]
The food is delicious and affordable.,[[1]]
"I tried to book , but she didn 't mention my name .",[[6]]
"If the weather's nice, try buying an outdoor table.","[[7, 8]]"
"The staff were nice, but they seemed so stressed, and one bathroom needs to be cleaned up more.","[[1], [11]]"
"From the amazing caviar to the hospitality staff, I felt like I belonged and enjoyed every second of it.","[[3], [7]]"
"We were the last visitors there and after the closing time, the staff didn't rush us at all and made us feel comfortable and relaxed.",[[12]]
I highly recommend Russian Caviar to anyone who wants quality caviar and great service.,"[[10], [13]]"
It 's a great family restaurant .,[[5]]
Fresh ingredients and everything made to order .,[[1]]
The kind staff who actually let you enjoy the meal and the company you're with.,[[2]]
"I found the food excellent, especially the salmon dish you're eating.","[[3], [7, 8]]"
"I also asked for a change of Mogito, who was out of this world.","[[5, 7]]"
"My friends settled on rice dishes, but we came back the next day to try the light amount, which was good... not outstanding, but good.","[[16, 17]]"
"We ate in the backyard, and it was worth it because it was cold and the music was good there.","[[4, 4], [16]]"
"All in all, this is a great restaurant!",[[7]]
The food was good.,[[1]]
But the service was a little slow.,[[2]]
The key had a great set.,[[1]]
"The food was average or higher, including some amazingly delicious dishes.","[[1], [10]]"
The service was very good.,[[1]]
I got a great piece of cheesecake and we had several other nice cakes .,"[[6], [13]]"
"I'd recommend Roxy, but not their food.",[[6]]
My son and his girlfriend both wanted a cheeseburger and they were great.,[[7]]
"As a result, their bourgeoisie fell into their hands and they created such chaos that they didn't feel the need to end it.",[[4]]
I had a big pastry sandwich on the table.,"[[4, 5, 6, 7, 8]]"
"This place is really modern, but they forgot the most important part of the restaurant, the food.","[[1], [16]]"
"The last two times I ordered from here, my food was so hot I could barely eat it, and the spices took the flavor of the dish.","[[9], [20]]"
And Tom Hahn soup was pathetic.,"[[2, 3]]"
"If you want a real good tailor , this is not the place to go .",[[6]]
"We went here for lunch two weeks ago on Saturday , and it really affected the food .",[[16]]
"The pizza was excellent, a thin-skinned pizza with a nice amount of hot Italian cheese that I'd never heard of.","[[1, 1], [12, 13, 14]]"
"The backyard seating area is very fun, where you can see their lawn.","[[1, 1, 2, 3]]"
"I had a skate sandwich, which was great.","[[3, 4]]"
"My husband said he could eat many more, the part was good for me so he shouted that fries were the best he had ever eaten.","[[9], [18]]"
We had the corn as an appetizer and it was delicious and the sauce was delicious.,"[[3], [13]]"
We waited in the bar and we all had a perfectly good martini.,[[12]]
I love the food.,[[3]]
"It's the only place you can get nice, comfortable Japanese food.","[[8, 8, 10]]"
"I've lived in New York for five years, and this place has everything.",[[10]]
"Great food , great menu , great service and a non-extreme setting .","[[1], [4], [7], [11]]"
"The dishes were unique, very fresh and fresh from sheep sausages, sardines with cakes, whole large shrimp to amazing peanut ice cream (the best and longest I ever ate).","[[1], [9, 10], [11, 12, 13], [15, 14, 16], [19, 20, 21]]"
I'm glad I introduced this place and this is a rare gem in New York.,[[5]]
Best variety and fastest delivery.,[[4]]
The service was excellent and the food was delicious.,"[[1], [6]]"
"We were very impressed with sushi and we were both satisfied with every option that included: a seefish mixture , crab bombs , a variety of sushi , sushi and candy , two kinds of sake , and a tempora banana .","[[5], [17, 18], [20, 21], [24], [26], [30], [35], [40, 39]]"
Definitely a great place for a nice party or a date.,[[3]]
"Thai food is good , but delivery is bad .","[[0, 1], [6]]"
A Thai restaurant without rice for dinner?,"[[1, 2]]"
The food arrived 20 minutes after I called. It was cold and wet.,[[1]]
"This is a great place on the list , especially the value of money .",[[4]]
Excellent service .,[[1]]
We had a quick waitress . He was very nice and friendly .,[[4]]
They were very helpful in suggesting drinks and helped us order a lot of good dishes because we didn't know anything about Indian food.,[[15]]
The food looked delicious and tasty because it was on a different floor.,[[1]]
We ended our great experience with the most delicious jamon the waiter recommended.,"[[8, 9, 8]]"
I thank my friend who recommended me this restaurant and I will definitely recommend it to others.,[[8]]
"The service here was great, the food was great.","[[0], [6]]"
"The appetite for guacamole plus the shark was so great, we both ate the fillet, so good, we didn't really like the cream that came with it, but the fillet was so good, none of us were interested.","[[3, 1], [14], [12]]"
You can 't go wrong with this place .,[[7]]
"The food is excellent, the service is quick, friendly, and very professional.","[[1], [5]]"
"Always a nice crowd, but not loud.",[[3]]
I'm hesitant to write because I don't want it to become a crowded pizza.,"[[13, 8]]"
It 's the best pizza in Manhattan .,[[4]]
"The shell is thin, the ingredients fresh, the workers friendly.","[[1], [5], [8]]"
The menu has a lot of fish and shrimp.,[[1]]
The fish was really fresh.,[[1]]
We all agreed that Meere is one of the best seafood restaurants in New York.,[[4]]
I ran into this great pizza while I was looking for a new neighborhood.,[[5]]
All the pizza is great and the price is much better than that.,[[2]]
I highly recommend Sofia 's pizza .,"[[3, 5]]"
"The food was average at best, but it was the terrible service that made me swear I'd never come back.","[[1], [11]]"
"After we pushed, the waiter suddenly took the money and said, well, you guys are out of here.",[[4]]
"For people who want great food plus great service, Roxy is a place to avoid!","[[5], [8]]"
"The first time the sushi was great, the second time it was a little bit of a syndrome.",[[4]]
"The blonde wood decor is very comfortable, the excellent sack is excellent and the service is excellent.","[[1, 2, 3], [8, 9], [14]]"
"While their food in the kitchen is delicious, their sushi is out of this world.","[[5, 2], [9]]"
Mizou is home to innovative and unique courses that can't be found anywhere else.,[[7]]
"Not only is the kitchen the best everywhere, the service was always interesting and charming.","[[4], [9]]"
Warning: You may find it difficult to dine in other Japanese restaurants after visiting Meizu !,[[14]]
"A nice restaurant with nice people serving you, but the food doesn't quite match.","[[5], [10]]"
I ordered smoked salmon and a roe and it wasn't fake.,"[[2, 3, 4, 6]]"
"The first meal was light and small, and the candy wasn't very inspiring.","[[2], [2]]"
I expected more from a list of expensive ones.,[[8]]
The view is amazing and the food is great.,"[[1], [6]]"
Original Taiwanese food is cheap... what more can you ask for?,"[[1, 2]]"
"A cold food, like a food I remember growing up in Taiwan.","[[1, 2, 2]]"
"Simple, delicious food in a great atmosphere outdoors.","[[2], [7, 6]]"
Nice and consistent waitress .,"[[3, 3]]"
I really like both the hay and the mahogany (on the saffron risotto - day!).,"[[5], [8, 8, 9, 11, 12]]"
My friend ate her chicken and potatoes .,"[[4, 5, 6, 6]]"
Meatball cake too .,"[[0, 1]]"
"Even if the food isn't good, the park is a great place to sit outside and relax.","[[3], [7]]"
It 's a great place .,[[0]]
This is a nice pizza with a good mix of soft-shell pizza including a piece of basil .,"[[4], [8, 9, 10, 10, 11], [16, 14]]"
"Their looks are terrible, bad, causing vomiting, Yoke.",[[1]]
The batting service is bad.,"[[1, 2]]"
No pizza 33 for me!,"[[1, 2]]"
"The supplements are small , unattractive , fat-salted , and personally , I would drink popcorn before I ate another one of these .",[[1]]
"The sandwiches are dry, tasteless, and too expensive.",[[1]]
"The name Hampton Chatney warns you that these people are offering more style than material, but in this unattractive room with useless staff there was a shortage of the first one as well.","[[1], [19], [22]]"
"Seriously, this place is hitting your ass.",[[2]]
"The atmosphere is unknown, the service is unknown, and the food is delicious.","[[1], [5], [10]]"
Best Italian food I ever ate.,"[[1, 2]]"
"It's a nice, quiet place to eat out.",[[4]]
"The restaurant overlooks the beautiful green grass, the Hudson River and the Statue of Liberty.",[[1]]
"The food is good, especially their staples, and the drink is delicious.","[[1], [6], [9]]"
"It's a great place to take from out of town, and perfect for watching the sunset.",[[3]]
A great experience of sushi.,[[4]]
A unique appetizer .,[[0]]
Try the Sushiemi option roll .,"[[2, 1, 4]]"
"Good products, excellent options for drinks and very fresh snacks.","[[9], [5, 5]]"
But who said Mori was anything about service?,[[7]]
The service is terrible.,[[1]]
This place is not worth the price.,[[1]]
The pizza is 33 .,"[[1, 3]]"
"I'm going out with my friends and suddenly I'm hungry and I just want one thing, pizza.",[[16]]
This little area in Williamsburg is always a surprise.,"[[4, 2]]"
The pizza is delicious and the owner is one of the best in New York.,"[[1], [6]]"
Cream cheese is out of this world and I love that coffee !,"[[0, 1], [11]]"
"The dealer's fine, but make sure you don't make any special orders!",[[1]]
I ordered an open-faced cheese sandwich and the manager told me to take my job somewhere else!,[[8]]
Make sure you get nothing but the Beagles!,[[7]]
The chicken burger is scary!,"[[1, 2]]"
Worst excuse for Japanese food I ever met.,"[[3, 4]]"
The Odon soup was a soy sauce and water.,"[[2, 0, 1]]"
The sushi was terrible.,[[1]]
The rice was poor quality and cooked so badly. It was hard.,[[1]]
"Moreover, the rice had no spices, so the sushi was manipulative and disgusting.","[[2], [8]]"
"The fish was enough, but it was cut in a poor way.",[[1]]
"Obviously , no one at the restaurant has any idea or experience with Japanese cuisine .","[[13, 14]]"
"Good service, quick.",[[1]]
The food is delicious and cheap.,[[1]]
The location is perfect.,[[1]]
"Well, this place is so ghetto, it's not even funny.",[[2]]
"If you like to blow up your music and the system isn't that bad, and if you want to pay at least $100 for a bottle of Minamon, you'll love it here.","[[7], [25, 27]]"
"A great pizza, especially a piece of margarita.","[[2], [7, 5]]"
"It 's a great atmosphere , and it 's worth it .",[[0]]
Winnie and her staff are the best team you can find to serve you.,"[[0], [3]]"
The food is reliable and moderate.,[[1]]
For the native Thai food. Don't look for more food.,"[[3, 4]]"
Try the tea or taste anything on the menu.,"[[2], [8]]"
Everything about this restaurant was special.,[[3]]
"The service was continuous, but humble.",[[1]]
"Breeches and pops as a party service are a sweet, sweet touch to an unforgettable meal.","[[0, 1, 2]]"
The service was good and the food was delicious.,"[[0], [6]]"
"I haven't tried caviar, but I've tried salmon salad and curd.","[[7], [10, 8]]"
It's definitely a good place to have dinner and talk.,[[4]]
"The cleaners are fun and fun most of the time (in a great aesthetic way , not in the way that she 's more beautiful than that)","[[1, 1]]"
"The food is delicious, especially since they've perfected the creatures in hot tomato sauce and light potatoes.","[[1], [9, 10, 11, 12, 13], [16]]"
"But the best part about El is her late night essence, free of broadcast.","[[8, 9, 10]]"
"You can get a perfect Martini in a glass (which is about 2 1/2 drinks) for $ 8.50 (I recommend Shantea Vanilla , mm!) in a great home environment with great music .","[[5], [21, 20], [28], [31]]"
"Mrs. DJ on Saturday night has an incredibly good taste in music, and moreover, takes orders.","[[0, 1]]"
You can 't go wrong with this place .,[[7]]
Swan is a great place and my classmates take a lot too.,[[0]]
"It 's a good location , and the fact that Hattner College is close by and very affordable makes students go back to the bathroom over and over again .","[[4], [23]]"
I like it Thai.,[[3]]
"Carts with shrimp, chicken and coconut juice are a must!","[[0, 1, 2, 2, 3, 4, 5, 6]]"
I 'll be back in Swan soon .,[[5]]
In summer-eat out on the top floor.,[[5]]
I can 't imagine more friendly staff working in a restaurant .,[[6]]
I can 't imagine any better Indian food in town .,"[[6, 7]]"
"Over the last three months, the cooks and staff have changed and it's not for the better.","[[6], [8]]"
The food is not consistent now.,[[1]]
This is the kind of place you want to take all your friends and keep a secret.,[[5]]
It 's unusual and romantic .,[[1]]
The food is excellent.,[[1]]
"If you dare, try the vinegar on the ice cream, it's great!","[[7, 5, 6, 8]]"
"You don't get to go hamburger, whatever the reviews say.","[[4, 4, 5]]"
"The rest of the limited amount, even though it's costly by Shintun standards, is worth it.","[[4, 5]]"
"Waiting here is long for Dim Sum, but if you don't like sharing tables or if the perfect Dim Sum atmosphere isn't your absence, this is a nice alternative to Shintone.","[[0], [20]]"
"Some tips: skip the vegetable cake , roast pork pies and egg rolls .","[[4, 5], [7, 8, 9], [11, 12]]"
The food was exceptional.,[[1]]
"I chose to go with one of the features, a lamb-pig planted in red wine, which was excellent.","[[10, 10, 10, 12, 13, 14]]"
The service was friendly and the atmosphere was unimpaired.,"[[1], [6]]"
"The restaurant is a little noisy, but that's something you can ignore when you're sitting down and enjoying a great meal.","[[1], [20]]"
This little place has nice interior decor and affordable city prices.,"[[2], [5, 6]]"
"Chicken was great, but tea chicken was fatter.",[[5]]
"We've had dinner at the Ginger House a few times, and it's always good.","[[5, 6]]"
The fried bombs are great.,"[[1, 2]]"
Finally a reliable Chinese restaurant .,"[[3, 4]]"
This place would be so much better if it was run by a group that understands customer service.,"[[16, 17]]"
"- Terrible, terrible management. - It's worth shutting down.",[[3]]
"A delicious steak, especially when it's out of the oven.",[[2]]
Media and statements are great - even though they're a little expensive.,"[[0], [2]]"
The service is quick and friendly .,[[1]]
"The food is good at best, and the atmosphere, well, it's a matter of opinion, some might consider it a sweet thing,","[[1], [8]]"
"Rao's a good restaurant, but not special.",[[0]]
"But after last night, the perfume grill is the only place I ate Indian food.","[[13, 14]]"
You should try shrimp slices.,"[[3, 4]]"
This place has the right atmosphere and the perfect staff to make you feel like a guest and a friend at the same time.,"[[5], [9]]"
"Great food, great prices, great service.","[[1], [5]]"
"If you 're looking for good , cheap food , this is the place .",[[8]]
It 's a perfect place to eat great Indian food .,"[[8, 9]]"
"I really liked the different, innovative touch the chef gives her.",[[8]]
"It's also great to have dinner in a very romantic and comfortable place, perfect service... they're so friendly that we never want to live there!","[[12], [14]]"
The great merchant made the old roads.,[[0]]
The service is slow and unpredictable!,[[1]]
The food was absolutely amazing!,[[1]]
The baked potatoes we shared as appetizers were the best you ever had.,"[[1, 2, 2]]"
"The lamb was sweet and full of flavor, the candy was divine!","[[1], [9]]"
The waiter was ready .,[[1]]
The same beautiful bar scene seems to be happening.,"[[3, 4]]"
"2002 Downtown Dinner - Price correction: The slides were good, the waiter gave me a bad suggestion... try the potato cannish thing the best one.","[[6], [10], [19, 20, 22]]"
"Small stakes for the main restaurant, I had a salmon (not impressed) friend who was a chicken, he was fine.","[[1, 2, 4, 5], [9], [16]]"
Sweetie is a joke.,[[0]]
"And everyone is treated the same way, and you can't ask for more when the service is friendly.",[[15]]
"In the restaurant, it feels family, not least in terms of the huge part, that alone the calf can solve the Third World famine.","[[4], [13], [17]]"
"The anti-nuts was excellent, especially the clams, as well as the full-size nuts.","[[1], [6], [12, 12]]"
The wine list is wide and you can easily get a meal at an affordable price.,"[[1, 2], [11]]"
"However, any dispute over the bill was compensated by your own measures of silence from drinks that were respectable from home...","[[11, 12, 15]]"
It 's a great place .,[[4]]
Lori Strike is a great place to get out of here and eat.,"[[0, 1]]"
"Great food , great decor , great service .","[[1], [4], [7]]"
"This is the perfect place to meet friends, have lunch, dinner, drinks before or after the theater!",[[4]]
I always ask the seasonal beer waiter !,"[[4, 5]]"
A great place to spend a vacation with coworkers or friends you haven 't seen in a while .,[[2]]
I've been doing all of the above at Heartland's factory for over five years now and I've never been disappointed.,"[[8, 8]]"
What a wonderful place .,[[3]]
Not the New York restaurant of choice.,[[4]]
"A cool bar with great food , and a ton of excellent beer .","[[2], [5], [12]]"
"The only thing more delicious than food , which is exceptional , is the service .","[[6], [14]]"
The only thing the waiters won't do for you is wipe your chin when you leave.,[[4]]
A comfortable romantic atmosphere with about 15 tables at most.,[[3]]
"The service was very fast, but a little bit.",[[1]]
"The food was very good, but not what I would consider outside this world.",[[0]]
It's a shame the food wasn't the same heritage.,[[4]]
"Porcini mushroom food was tasteless, and so was seafood.","[[0, 1, 2, 2], [8]]"
"But that wasn't ice cream on the cake: Teramisso, who looked nothing like anything.",[[8]]
I really liked this place .,[[4]]
This place has the best BBQ shoreline in town.,"[[5, 6]]"
I also recommend rice dishes or different types of kongis.,"[[3, 4], [9]]"
This is definitely not the place to go if you want to impress someone.,[[5]]
"However, if you want great food at great prices and don't mind decorating, you can't beat this place.","[[5], [12]]"
A quick and friendly service .,[[4]]
"When you sit in the main dining room (which has a stunningly large, hand-drawn ceiling) you'll never know there's a world outside.","[[5, 6, 7], [14]]"
"The food is delicious, full, professional and friendly.",[[1]]
I can 't wait until summer when they serve out in their giant plaza .,[[13]]
I tried Swan recently and thought it was great.,[[2]]
This little place definitely exceeded my expectations and you're definitely getting plenty of food for your money.,"[[2], [13]]"
The service was quick and friendly and the food was very fresh and they had the best hot sauce to add to your meals.,"[[1], [8], [17, 18]]"
Good food .,[[1]]
Good drink .,[[1]]
I 've never had cheesecake like this before .,[[4]]
"Great place, whether you're looking for a drink or a quiet dinner.",[[1]]
Friendly warmth in the winter and great outdoor seating in the warm months.,"[[7, 8]]"
"The food 's great , and they have a good selection of wine , affordable .","[[1], [10, 11, 12]]"
"While the atmosphere and atmosphere were great, the food and service could have been much better.","[[2], [4], [8], [10]]"
"We ordered chicken feed, but what we got were a couple of little pieces of chicken, all dark meat on the bones.","[[2, 3]]"
"I've been to Sawyer twice. Both times, the food was good, if not good.",[[8]]
"Hit the chicken, the meat, the beast.","[[2], [6]]"
"The service is friendly, and I had no problem getting in and getting a table.",[[1]]
Check the candy .,[[1]]
The best Robin sandwich ever!,"[[2, 3]]"
Don't miss Bloom on your next trip to Manhattan.,[[2]]
"It was the first place we ate on our first trip to New York, and it will be the last place we stop when we leave town on our next trip to New York.",[[20]]
Thanks to Bloom for a nice trip .,[[0]]
"The food wasn't fresh, and the sauces were light and very tasty.","[[1], [6]]"
The pizza was a little wet.,[[0]]
"Ravioli was good, but I have to say, I found everything a little overblown.",[[0]]
There's not enough wine near the glass either.,"[[0, 4, 5, 6]]"
But the service was excellent and I loved the place and the atmosphere so much.,"[[2], [9]]"
"The food was just average... if they cut prices a little bit, it would be the biggest bargain.",[[1]]
This place is a great deal .,[[1]]
Original Pakistani food .,"[[1, 2]]"
People are always friendly.,[[0]]
Don't waste money on decoration.,[[4]]
Just cheap and good food.,[[4]]
- It's very good.,[[0]]
Best Thai food I ever had.,"[[2, 1]]"
The design and atmosphere are perfectly fine.,"[[1], [3]]"
Bottles of wine are cheap and good.,"[[0, 1, 2]]"
The food was amazing.,[[1]]
"It was the deepest sea I ever tasted, the sea was wild, the cheese-in-house links were missing on the cheese-in-house, and the bones in the chicken... it was disgusting.","[[9], [13, 13, 14], [25]]"
"Nice weather, service was so nice and the desert was good.","[[1], [2], [8]]"
The Ossego box plays everything from Italian opera to the instrument.,[[1]]
"The food is delicious, the pasta is rich and the pizza is fresh.","[[1], [5], [10]]"
"Best of all is the warm integration, the owner is very frank and the service is fast.","[[6], [8], [14]]"
Come here for a drink.,[[4]]
Drinks are great and half off till 8:00 p.m.,[[0]]
"Ask Osha, the coolest club in Manhattan.",[[1]]
My boyfriend was Uncle Lacey ...,[[4]]
This is a great place to try some rooty rolls.,"[[8, 9]]"
I recommend very simple egg tomatoes .,"[[5, 4, 5]]"
"The delicate scent , the onions , the eggs , the rooty .","[[2], [5], [8], [11]]"
"Tunis has been redesigned recently, so it's now a very attractive space.",[[0]]
The food is as good as usual.,[[1]]
"In an area that lacks unfortunate Thai food, this is one of the best places.","[[6, 7]]"
"I went here last night - nice decor, good service, but the food was surprisingly excellent.","[[7], [9], [12]]"
"The shares are huge, so it might be good to ask for three things to share (instead of one meal for each person) with two people.",[[1]]
Best drum-on-rice and rosemary soup in town!,"[[1, 1, 1], [3, 3, 4]]"
The beef pie soup is good too.,"[[1, 0, 3]]"
Good service and clean restaurant .,"[[1], [4]]"
The best Taiwanese food in New York!,"[[2, 3]]"
"I've been to Rao maybe 15 times in the last three years, and it's getting better.",[[0]]
Rao has the best service and atmosphere in New York.,"[[4], [6]]"
Me and my roommate love this place.,[[6]]
"We recently decided to try this site, and fortunately, they have outdoor seats, perfect since I had Yuki with me.","[[11, 12]]"
And the house inside was very comfortable and nice.,[[0]]
"The size here is huge, and the sushi is good.",[[7]]
The staff is very good .,[[1]]
"Excellent tone, offering a clean, decorated setting.","[[1], [6]]"
"I got a 10-dollar Dim Sum collection, every piece of it was great.","[[3, 4, 5]]"
The decor is very simple but comfortable.,[[1]]
"The food was delicious, but don't come here on an empty stomach.",[[1]]
"The small part, but the food was so good, it made up for it.","[[2], [5]]"
"You should eat Lazzania, non-carbonated meat, and chocolate bread.","[[3], [7, 8]]"
The workers there are very attentive and on the ground.,[[1]]
Great Indian food and amazing service.,"[[1, 2], [5]]"
The owner meets all your needs.,[[1]]
The food is delicious and the prices are very affordable.,[[1]]
The food here serves the Cantonese name very well .,[[1]]
I fell in love with egg rolls in beef soup with shellfish and pieces of roast pork.,"[[5, 6, 7, 7, 8, 9, 10, 11, 6, 12, 13, 14, 15, 16]]"
This is my favorite meal and I always get it when I go there and I never get tired of it.,[[4]]
"Try kongee and balls like the fried bread they call ""O Le So"", a delicious, delicious bread.","[[10, 11, 12]]"
Just some delicious Chinese food at an incredible price.,"[[2, 4]]"
Service isn't what you're here for...,[[0]]
Wong is a great place to eat and fill your stomach.,[[0]]
"Whatever the Jets were, they were.",[[2]]
"Good music , great food , fast service , affordable .","[[1], [4], [7]]"
Even the wine near the glass was good.,"[[2, 3, 4, 5]]"
Japanese cups are consistently good.,"[[0, 1]]"
The drinks are always good and the service is very good.,"[[1], [7]]"
It 's nice and very relaxed .,[[0]]
A great place to meet some food and drink.,[[2]]
The yakitori tastes good too .,"[[1, 0]]"
"If you don't mind eating the low-quality fish you've been limited to, the untalented staff, and the sushi chef who looks terrible, this is your place.","[[7], [14], [17, 18]]"
The price and quality of the fish alone will prevent us from making a return visit.,[[6]]
"I wouldn't be involved, but I felt a sense of obligation as I sat at the sushi bar watching the chef throw a piece of the onion on the floor.",[[20]]
"This place, which is only a few months old, is probably the greatest of queens!",[[1]]
"The gorgeous decor - makes you feel like you're in a modern Manhattan restaurant, very good food, very cheap, staff friendly in general, and if you're from Manhattan, or spend most of your time in Manhattan, Rice Avenue will help you feel at home...","[[2], [16], [19], [36, 37]]"
We were sitting outside and the waiter allowed red wine and hot tea on me and my buddy .,[[6]]
"Someone thought we'd get a free apology or a free drink -- instead, we got a club that wouldn't take our order for even 15 minutes and give us lips when I asked for it.",[[16]]
"With so many good restaurants in the United States, I don't need expensive food, stupid stupid stupid employees who don't realize they're working in a great restaurant, stupid service, and management who don't care.","[[13], [17], [28], [30]]"
"I'm relatively new to the area, and I tried to pick up the second one politely, and I was disappointed with the service, and I thought the food was overpriced and on the expensive side.","[[22], [27]]"
The food is good and the prices are average here.,[[1]]
The Balochi has solid food and nice decoration at affordable prices.,"[[0], [4], [7]]"
The only problem is the manager is completely incompetent.,[[5]]
"He 's a less than first-class service , and he 's not personable .",[[6]]
There is no excuse for this bad service.,[[7]]
I've never eaten 40 pieces of a relatively good nigger.,[[9]]
Twenty dollars for every sushi you can eat is unbeatable.,"[[3, 5, 6, 7, 4]]"
I went to Arrio on a Sunday afternoon with four of my friends and spent three hours there having fun.,[[3]]
"Most servers are very caring, very friendly, very attractive.",[[1]]
"The integration is very comfortable, the service is great, the food is excellent.","[[1], [6], [10]]"
"The food was good and the view of New York City was great even on a snowy, rainy day like my day out.","[[1], [6, 7, 0, 8, 9, 10]]"
Although they did typical what kind of water you wanted the service was good and generally very comfortable to prepare the food.,"[[11], [19]]"
The food is delicious .,[[1]]
Personal cubes are the perfect size for these hungry nights.,"[[0, 1]]"
There's a downside if you ask in -- delivery guys have a great position.,"[[8, 9]]"
I've never had such hot delivery men.,"[[5, 6]]"
"I like the view first, the place has a nice personality and a nice light, very lucky, smart area.","[[3], [6], [18]]"
The pizza was so good and huge.,[[1]]
"We were four and we got the size of the family, the Pin La Vodka, which was a very big share...","[[11, 13, 14]]"
"The banana was too butter, creamy, which means it's a big dig... fresh at first, but I'll say I was full of a slice of pizza and seven to count, Ben...","[[1, 1]]"
"No Rosa comes in, and I think they do it better.","[[0, 1]]"
"A fascinating choice, good wine, good service, fun decor.","[[2], [4], [6], [8]]"
"I found it on a cold night, the perfect place to warm up.",[[9]]
I got a quick service with a smile.,[[4]]
This place shot me... my new favorite restaurant on the Upper East Side.,[[1]]
The wine list is vast and amazing.,"[[1, 2]]"
I loved the weather. I felt like I was in Paris.,[[3]]
"The creatures were wonderful, and the candy was sure to be back very soon.","[[1], [6]]"
I've been coming here for years and I have nothing but good things to say about the service and the great staff at La Lanterna.,"[[17], [21]]"
"Over the years, the host, Vittorio, and his crew, have always treated me like a family -- even though all the businesses that make this diamond are not very small,","[[5], [8]]"
"I 've also been amazed by all the new additions in the last few years: a new coconut bar , the most imaginative food garden , the finest soft-shell pizza , and now a list of lasagna you have to die for (this is no ordinary lasagna)!","[[18], [23, 24], [28, 17, 29], [36, 34]]"
I love this place.,[[3]]
I must say I didn't have a disappointing meal here.,[[8]]
We could have made a delicious meal of middling from the middling menu.,[[8]]
"Fortunately , we kept a place for the sea fish , the sea whale and the stupid duck .","[[8], [12, 9], [16, 17]]"
The love.,"[[1, 0]]"
I recommend this place to everyone.,[[3]]
Good food .,[[1]]
"The pasta is great, the risotto (especially the sibia) is great, and the stuffed rabbit is amazing.","[[1], [5], [8], [13, 14]]"
The food here was average at best.,[[1]]
Fish and chips were about $ 15 .,"[[0, 1, 2]]"
A taste dog !,[[2]]
"A great organic dog , an environmentally conscious institution .","[[3], [8]]"
Cypriot restaurant has a lot of money.,"[[0, 1]]"
But the best pork snack you ever ate is the main thing.,"[[3, 4]]"
This is a great pizza.,[[4]]
"I was visiting New York City with a friend and I discovered this hot, inviting restaurant.",[[15]]
"I love orange pizza , and so do pasta !","[[2, 3], [8]]"
"We had half a pizza, I had an orange, and my friend was a buffalo, and it was too big for a small pizza!","[[2, 4]]"
"Excellent food, though the interior may need some help.","[[1], [4]]"
Space feels a little like Alice in Wonderland without trying to be.,[[0]]
"I only paid about $ 60 for a good meal , though .",[[9]]
Sakie is great !,[[0]]
Fresh sushi .,[[1]]
"Sashimi is always fresh, and the issues are innovative and tasteful.","[[0], [6]]"
I had no problem with the service except that Brees was missing once.,[[6]]
Delivery may or may not be timely depending on the weather and day of the week.,[[0]]
The delivery guy gets annoyed sometimes if you don 't give him more than 10% of the bribe .,"[[1, 2]]"
The best sushi ever .,[[2]]
This place ruined me for sushi .,[[5]]
The chassis is excellent and the 1000 rolls are more than delicious.,"[[6, 7]]"
Not just the food.,[[3]]
"The waiter was humble, the food was delicious and the city was beautiful.","[[1], [5], [9, 10]]"
A great place to relax and enjoy dinner.,[[2]]
There's something about their atmosphere that makes me come back almost every week.,[[4]]
"The place is open until late, no uniform officer.",[[1]]
Good food: My favorite is spaghetti from seafood .,"[[1], [7, 5]]"
Great food at a good price.,[[1]]
The cleaners are very polite and available .,"[[1, 1]]"
"The space is limited so be prepared to wait 45 minutes - an hour , but be a rich reward when you taste delicious Indian Chinese food .","[[1], [24, 26]]"
My favorite place .,[[2]]
"I love chicken noodles. I can't remember the name, but they're really good.","[[2, 3]]"
"I'm not necessarily fanatic about this place, but it was a fun time for the low-level pirates.",[[6]]
"The carmel was good, nothing amazing.",[[0]]
"It's a fun place to go, not a five-star place.",[[9]]
I think the pizza was overcooked and uncooked.,[[3]]
He had no taste and the workers were unsteady and uncaring .,[[6]]
I love this place.,[[3]]
The service was quick and friendly .,[[1]]
I thought the restaurant was nice and clean.,[[3]]
