sentences,labels
The server was very cool and served us our food and drinks with a smile.,"[[1], [6], [9], [11]]"
We were looking for food and we ran into a block of Indian restaurants on East 6th Street.,[[4]]
"Thailand has always been a success with me , I go there usually for sushi , which is great , Thai food is excellent too .","[[14], [20, 21]]"
"Very excited to hear that short-term chef Jason Narone has passed, it was really a low point in his excellent record.",[[6]]
I had to share my table with a group of noisy kids and the service was rude and careless.,"[[5], [14]]"
The sauce in the pizza is very good with garlic and fresh tomatoes and they don't scratch.,"[[1, 2, 3, 4], [9], [11, 12]]"
"We recently decided to try this place out, and to our delight, they have outdoor seats, perfect since I had my Yorkie with me.","[[14, 15]]"
"My husband ate mesclun , salmon and ice cream and enjoyed all three dishes .","[[3], [5], [7, 8], [13]]"
We were told the wait lasted about 20 minutes and that there would be no problem for our 8:00 p.m. curtain call.,[[4]]
"The food is usually good, but it's not a relaxing place.","[[1], [10]]"
"Very kind and wise staff, fabulous bistro price and a wonderful jazz brunch with great live jazz (the chilaquiles were amazing!","[[4], [6, 7], [11, 12], [15, 16], [18]]"
The prices were fantastic.,[[1]]
"Still, any dispute over the bill was compensated by measures of pouring their own liquor that were courtesy of the house...","[[5], [9, 10, 14]]"
"Table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","[[0, 1], [17]]"
"It's not impressive, but to me, Thai food is never and never will be.","[[6, 7]]"
"The food was also very good, considering we tried the budget selection (although I'd like the pork belly I ordered to roast a little more, so the fat was more of a mouth-melting experience).","[[1], [16, 17], [27]]"
"I've been to Sapphire twice and both times the food was fine, if not fine.",[[9]]
It 's a little noosi and the tables are together but it 's a beautiful place to enjoy a nice dinner .,"[[7], [15], [20]]"
I love the fact that pizza tastes so good and is so cheap.,[[5]]
"Nick, the nose at the bar is a pleasure.",[[5]]
"The service was quick, kind and excellent.",[[1]]
"I've never eaten a lamb that tasty, the salads are very pretty dressed in lemon and extra virgin olive oil.","[[4], [8], [14], [16, 17, 18, 19]]"
The sushi was horrible!,[[1]]
You can get a great meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one of the delicate dishes here.,"[[5], [19], [25]]"
"The pastrami sandwich was like buttah and with pickles and an ice-cold beer to wash it off, it was a pleasant experience.","[[1, 2], [8], [12]]"
"The pizza was wet and the creative third-generation wild mushroom, the pizza we had was soaked in truffle oil in the middle, again, which made it wet and nothing else.","[[1], [8, 7, 7, 11], [17, 18]]"
"Late nite omelets are not good here, there is no variety!",[[2]]
"After all that, they complained about my little tip.",[[8]]
It 's a good place to buy a cheap lunch or dinner .,"[[9], [11]]"
"Behind this counter, two men are tight.",[[2]]
"When you need sushi , Mizu will be there with quality fish and excellent service .","[[3], [11], [14]]"
"Our waitress was sweet and accommodating, not arrogant.",[[1]]
"I went there with my wife and we had to wait for a table, although you could see there were many empty without reservations.","[[13], [23, 23]]"
He was very disappointed Ant wanted to tell everyone not to go out to eat or even get food out of there.,[[18]]
The website and the ratings make this place look wonderful but it was actually very disappointing.,[[7]]
"Despite a slightly limited menu, everything prepared is perfectly made, ultra fresh and a work of art of the food.","[[4], [19, 16]]"
The outdoor atmosphere of sitting on the sidewalk watching the world 50 feet away on 6th Avenue on a cool night was wonderful.,"[[1, 2]]"
"A big one is $20, and the tops are about $3 each.",[[6]]
The brick oven gallery is my choice for the best pizza restaurant anywhere.,[[10]]
Add to that great service and good food at a reasonable price and you have yourself the start of a great night.,"[[4], [7], [11]]"
"To many people, this doesn't seem like authentic Thai food because most places in New York aren't quite authentic.","[[8, 9]]"
"Growing up in New York, I ate my share of bagels.",[[10]]
I don't even want to say how expensive the bills were!,[[9]]
Puppy pancakes and fried pies were nothing out of the ordinary.,"[[0, 1], [3, 4]]"
"All the snacks and salads were fabulous, the steak was watering and the pasta was delicious!!!","[[2], [4], [8], [13]]"
"In addition to having received the table that had been promised to us and given to other customers twice before we sat down, we had been served dishes that we had not ordered three times, we received one of our orders 20 minutes after the rest of the table had been served (and that order was poorly cooked), and we charged 45 dollars more than we should have been in our account.","[[6], [26], [27], [48], [51], [71]]"
The service is first class.,[[1]]
The food is inconsistent now.,[[1]]
"You can also order any kind of special pastries, etc.",[[8]]
It was pretty full after our fondue snack .,"[[6, 7]]"
Be careful before ordering extra spices .,[[5]]
The octopus eaters were dragged by the octopus salad .,"[[7, 8]]"
We think this place uses too much msg cooking in food .,"[[7, 8], [10]]"
And Tom Kha soup was pathetic.,"[[1, 2, 3]]"
I started with a Bombay beer that was big enough for two.,"[[4, 5]]"
"The decor is vibrant and pleasant with several semi-private spaces on the right side of the dining room, which are ideal for a date.","[[1], [8, 9], [16, 17]]"
The service was quick.,[[1]]
The downside: service is slow and they don't serve!,[[2]]
He went there for an office lunch .,"[[5, 6]]"
"Sweet lassi was excellent, as were chettinad lamb and naan garlic but rasamalai was forgettable.","[[0, 1], [7, 6], [10, 9], [12]]"
"We've been following chef Lyle's food around New York for 15 years, and while it's still a classic, his innovations with the bistro rate have gotten us back and forth.","[[3], [5], [22, 23]]"
The best I tasted were lambs .,[[5]]
The spicy tuna and salmon are the best we've ever had.,"[[1, 2], [4]]"
"Although they're good seafood, the prices are too high.","[[3], [5]]"
"Besides, the food is very good and the prices are reasonable.","[[2], [8]]"
"Upon entering, we were greeted by the owners, Steven and Frederick, who endeavored to be more than just kind hosts.","[[7], [19]]"
"Meat dishes now adorn the selections, although there are still a large number of vegetarian options.","[[0, 1], [14, 15]]"
reasonable prices .,[[1]]
They increase the service by offering a fun mouth complementary to all the tables and gave us a little dessert for our celebration.,"[[3], [8], [13], [19]]"
"Try the crispy tuna, it's to die for.","[[2, 3]]"
"He won 't break the bank , but he wouldn 't come back for food either .",[[14]]
"Overall, this city jewel instantly became one of my favorite sushi restaurants in the city.",[[10]]
It 's a lot of fun with live entertainment and all kinds of Disney special effects .,"[[7, 8], [14, 15]]"
"If you're looking for the perfect traditional sushi, go here - if you're looking for interesting combinations, try gari's sushi (east side).","[[7], [19]]"
"There are no refills in the source beverages, though.","[[5, 7]]"
More than 100 beers to choose from!,[[3]]
"Be careful with the portions, they're huge.",[[4]]
"Tartar steak is a big bet, they'll fix it for you on the table.","[[1, 0]]"
"The first time I went there, I didn't like the crab croquet I ordered and they changed it without doing anything.","[[10, 11, 11]]"
"For large groups and celebrations, our very happy waiter was the entertainment of the night.",[[8]]
Did I tell you about the wine ?,[[6]]
"Besides, on Wednesday nights the house wine is unlimited!","[[5, 6]]"
Like her bread came from a special bakery when we saw her buying it in downtown Manhattan.,[[2]]
The dim sum portions here are a little bigger than I'm used to.,"[[1, 2, 3]]"
"However, in the summer of 2003, it seems that the direction has changed and the large large door has been replaced by a glass front getting rid of the dark romantic dressing room.","[[10], [17], [23, 24]]"
We 're not going back to this place for a good meal .,[[11]]
"The barbecue cod was very wet, as if it were hunted, but the fabulous texture was disappointed by a curious soft conditioning.","[[0, 2], [14], [21]]"
"After dinner, take your date to the big dance floor, probably one of the biggest you'll ever see in New York.","[[1], [8, 9]]"
Taj Mahal offers great value and good food .,"[[4], [7]]"
Has the chef and owner changed???,"[[2], [4]]"
My boyfriend and I recently had an early dinner at Artesanal and were satisfied with our experience.,[[8]]
"But never order bacon late at night (whether on a plate or on sandwiches, by the way don't do it at any store) because it's morning frying gets hard almost like bacon, it hurts my moles.","[[3], [9], [12, 13], [26], [31]]"
"Bagels are exceptional, but you get what you pay for.",[[0]]
- The only pizza in New York that shouldn 't have any extra topping - the crust tastes like the best freshly baked bread !,"[[3], [3], [13], [16], [23]]"
"I found it on a cold night, the perfect place to warm up.",[[9]]
They even have a section on the menu called American Chinese food !,"[[7], [9, 10, 11]]"
"The service was warm and attentive, the beef carp was excellent (a large serving) and the pastries were fresh and well prepared.","[[0], [7, 8], [13], [16]]"
Kalbi and Nebbiolo work together.,"[[0], [2]]"
"The best Italian food I've ever eaten (and being Italian, it means a lot).","[[2, 3]]"
I 'll recommend Scopa to all my friends so they can go to a place where they can eat wonderful Italian food .,"[[20, 21]]"
Located at the end of a magnificent block.,[[0]]
"Looking around, I saw a room full of New Yorkers enjoying a real meal at a real restaurant, not a club of fabulous people trying to be seen.","[[5], [13], [20]]"
They don 't walk around with Dim Sum 's trays .,"[[9, 8, 6, 7]]"
"A big bar , the prettiest waitresses you 've ever seen (especially the blonde).","[[2], [6]]"
We were planning on dessert but the waitress basically passed us the bill before we had a chance to order.,"[[4], [7], [12]]"
"I loved the different , innovative touch the chef gives to the food .","[[8], [12]]"
They were cooking and the cheese was almost non-existent.,[[5]]
"I had an excellent meal, and our server guided us to a very good wine in our price range, instead of allowing us to buy a similarly priced wine that wasn't that good.","[[4], [7], [14], [17, 18], [27], [28]]"
"The SVC can be a little rude sometimes, especially if you have a large group, but generally the restaurant is a must!",[[1]]
"The food is good, especially its most basic dishes, and the drinks are delicious.","[[1], [8], [11]]"
But the main blow was the fish on the grill .,"[[8, 6]]"
"I had the tartar tuna with sake , mushroom ravioli with pinot noir and chocolate with a dessert wine for $ 49 .","[[4, 3], [6], [8, 9], [11, 12], [14], [17, 18]]"
"On a hot day , it was fabulous to stop and enjoy lunch .",[[12]]
"The food is delicious and beautiful , along with the friendly and pleasant service .","[[1], [13]]"
I usually go there later in the evening when I 'm off work so I don 't have to deal with crowds or lines .,"[[21], [23]]"
The pizza here is consistently good.,[[1]]
We spent a lot of time watching the shows and the characters and the food was just what we were looking for.,"[[8], [11], [14]]"
"After 2 attempts by the waiter to take him (we hadn't even seen him yet, we had full beers to drink), the manager came up and told us they needed the table for people with reservations.","[[5], [18], [22], [35]]"
I wouldn't recommend it for dinner!,[[5]]
The sauce was watery and the food didn 't taste very good .,"[[1], [6], [9]]"
My husband and I enjoyed Sangria .,[[5]]
"But after last night, the spice board is the only place I'm eating Indian cuisine.","[[13, 14]]"
They both chose a plate of pasta and it was served on time and fresh.,"[[6, 4], [10]]"
"First the wrong bread came out with the appetizer , then when I tried to order a second glass of wine for my main course ...","[[3], [8], [18, 19, 20], [23, 24]]"
"I don't know where the previous critic, Lonk, had dinner, but Saul is in a big neighborhood and he's got a good meal!","[[16], [22]]"
"In an area that sadly lacks decent Thai food, this is one of the best places.","[[7, 8]]"
Tell him that Herky sent you and the waiter will look at you confused .,[[8]]
But reservations wait 15-20 minutes because the reception staff was having trouble accommodating guests who arrived with a reservation because they probably had a lot of walking tours being so close to the square time.,"[[1], [7, 8], [12], [18]]"
The food was medium or higher including some surprisingly tasty dishes .,"[[1], [10]]"
They don 't seem to put any emphasis on the specials or fresh ingredients that I think are necessary for a good Thai .,"[[10], [13], [22]]"
Other appetizers and foodstuffs,"[[1], [3]]"
The noodle and rice dishes are very good.,"[[1, 2, 3, 4]]"
The food is as good as ever.,[[1]]
"The bark is thin, the ingredients are fresh and the staff is friendly.","[[1], [5], [10]]"
Also a little more expensive than your average bagel place.,[[8]]
"The food was uncooked, the sauce was watery and the vegetables raw.","[[1], [5], [10]]"
And the fried clams had enough kick to make it worth eating.,"[[2, 3]]"
The sauces used are not as exciting either.,[[1]]
The secret is the lunch menu that offers a free snack with every ordered entry.,"[[4, 5], [10], [14]]"
The rice was of poor quality and was so badly cooked that it was hard.,"[[1], [5], [10]]"
We ate champagne and caviar and felt like princesses!,"[[2], [4]]"
The shrimp was excellent and the pastries were abundant.,"[[1, 1], [6]]"
"When my dessert came in, there was a candle on it -- not because someone asked me to -- but because the waiter saw me open my birthday card and gift card, and said he knew it was a special occasion of some kind.","[[2], [22]]"
"I got the $10 combo of 10 pieces, each piece of which was great.",[[4]]
There are also very limited places and there may be considerable waiting time for food at rush hour.,"[[5], [11], [14]]"
"If it's just a quick martini at the bar (which I recommend Jeffrey's) or a roast chicken, let's go to the village!","[[5], [8], [15, 16]]"
"There was a long wait for a table outside, but it was a little too hot in the sun anyway so our interior table was very nice.","[[4], [7], [22, 23]]"
Prices are wonderfully low.,[[0]]
"If you like spicy food , get the chicken vindaloo .","[[3, 4], [8, 9]]"
"I 've never been disappointed but their true strength lies in their delicious , cheap special lunch dishes .","[[16, 15]]"
"much more than the usual bar food , going there to enjoy the menu while you show off one of their handmade beers .","[[5, 6], [13], [21, 22]]"
There 's no free drink .,[[4]]
This is the first time I've written a review for a restaurant because the food and service were excellent.,"[[14], [16]]"
"While you keep your capex to a minimum, put some money in the bagels, because they're among the best in town.","[[4], [13]]"
The two star chefs left a long time ago to open their own restaurant.,[[3]]
Don 't waste money on decoration .,[[5]]
They also have a backyard open in summer - nice and French with outdoor seating - what else could you ask for?,"[[4, 4], [13, 14]]"
I 've never eaten 40 pieces of nigiri relatively good before .,[[7]]
"Given the incredible architecture that surrounds it, this place has no character.","[[3], [8]]"
I'd call it an Italian dinner.,[[5]]
"Although the place is not a meeting point, the drinks are unique and have a lot of money.","[[2], [9]]"
I've been at the restaurant for several years and the food is still excellent.,[[10]]
"Your pineapple is so delicate, sweet and tender!",[[1]]
"Every bite of food at Kai's was delicious, fresh and elegant.",[[3]]
"The food was excellent, considering that the quality of the food in the moderate-priced restaurants is mediocre, this was a little more expensive and worth it.","[[1], [7, 8, 10], [13]]"
My friend bought me the best-tasting mushroom pizza.,"[[6, 7]]"
"I had cod with paella (spicy and very full, I'm a big diner and could only eat half) while my boyfriend had the classic fish and chips (again, a large serving - at least 5 pieces of fish and a basket full of chips).","[[2, 3, 4], [24, 25, 26], [30], [37], [43]]"
"It's a shame that a nice, convenient place like the pink pony could be ruined by a terrible service.","[[7], [18]]"
You should pass the squid .,[[4]]
"The special pork pasta was bad taste, as was the seafood tagliatelle.","[[2, 2, 3, 1], [10, 11]]"
Try the spicy and salty pepper shrimp .,"[[2], [4, 5, 6]]"
The portions of food are very large.,"[[3, 1]]"
French fries are delicious.,[[1]]
"friendly and informative staff , very attentive and fast bar service .","[[3], [9, 10]]"
The best Taiwanese food in New York!,"[[2, 3]]"
This place is a great stop for a good meal .,[[9]]
All the pastries are fantastic and the homemade lasagna is one of the best I've had in town.,"[[2], [7, 8]]"
"We laughed when he finally offered us a dessert menu and we left us a 10% tip, which was generous, I think.","[[8, 9], [16]]"
And the prices were too high for what you get.,[[2]]
The staff ignored my friends and me the whole time we were there.,[[1]]
"However, coupled with such rude service, I would never recommend anyone interested in conducting any kind of conversation while you're there.",[[5]]
"The Saturday night house DJ has a very good taste in music, and besides, she accepts requests.","[[2, 4], [11]]"
"I need at least three full rolls, and that's at least $14.00!",[[6]]
"A list of very good wines , at reasonable prices .","[[5, 1], [5]]"
The hot dogs were cold and the bread was outdated.,"[[1, 2], [7]]"
"While the food was excellent, it was not cheap (though not extremely expensive).",[[2]]
The beef noodle soup is good too.,"[[1, 2, 3]]"
Delivery service is excellent too.,"[[0, 1]]"
"The dazzling flavors of the food overwhelm the palate, really embracing the beauty of authentic Thai cuisine.","[[5], [2], [15, 16]]"
I got a quick service with a smile.,[[4]]
They pray to their food gods to turn them into a good pizza like Vt.,[[12]]
The place was quiet and charming.,[[1]]
The food is a raw diamond ... the food is delicious and homemade with the perfect balance of herbs and tomatoes .,"[[1], [8], [18], [20]]"
"As much as I like the food there, I can't go back.",[[6]]
"It looked like partially crushed cheese, still in strips.","[[4, 5]]"
Prices and the environment are especially good considering you're in the west village.,"[[0], [3]]"
The soup is pretty good too.,[[1]]
It's so easy to get a reservation in a New York place with a week's notice.,[[6]]
I've never enjoyed a humble root vegetable or a mushroom consumption better and this chef does it without fat.,"[[5, 6], [9, 10], [14]]"
"If you go to Ruth's try to be served by Mike, it's great!!",[[8]]
"Not the food , not the atmosphere , not the service , I agree with the previous reviews .","[[2], [6], [10]]"
I always have Shabu-shabu dinner and the meat is always fresh.,"[[3, 4], [7]]"
The pizza was delivered cold and the cheese wasn't even completely melted!,"[[1], [7]]"
We were very surprised by the good food from our first visit here on a Sunday night.,[[7]]
"Nha Trang, though notorious for its lack of comfort and decoration, its very slow waiting staff and its fast meals, is one of the best Vietnamese restaurants I've ever been to.","[[8], [10], [14, 15], [19]]"
"On the other hand, if you don't get fooled easily, you'll find hundreds of restaurants that will give you service and atmosphere that's equal to Alain Ducasse, and food that will shine in its presentation, flavor, choice, quality and quantity.","[[19], [21], [28], [34], [35], [36], [37], [39]]"
I live in the neighborhood and my friends meet me here not only for the bar scene but also the promise of the pizza place at 3 am.,"[[15, 16]]"
"If I could evaluate people this place would be off the list -- unfortunately -- pizza, I'm sorry -- it's not the best in New York.","[[4], [15]]"
The food is amazing!!!!,[[1]]
"Not having been home for the last 2 years this critic may seem a little off, but the food was tasty and spicy without the oil floating in similar places.","[[18], [25]]"
"portions are now too small, the sauces are too ambitious, usually inedible as long as the service is still good, the restaurant, due to its popularity, seems frantic.","[[0], [6], [16]]"
"For the price, you can't eat so good in Manhattan.",[[2]]
"The owner is very kind and a good guy, try his pizza, you'll like it!","[[1], [11]]"
The atmosphere is great!!!,[[1]]
"With so many good restaurants at UW, I don't need too expensive food, an absurd and arrogant service staff who doesn't recognize that they work at a glorified restaurant, clumsy service and administration that I don't care about.","[[12], [17], [28], [30], [32]]"
"I tend to judge a sushi restaurant by its sea orchid, which was heavenly in sushi rose.","[[9, 10]]"
Service is a little scarce sometimes but everything is forgiven when the food comes.,"[[0], [12]]"
"The bruscetta is a bit wet, but the salads were fresh, including a good mix of vegetables (not iceberg) all dishes are served in the kitchen.","[[1], [8], [14, 15, 16], [18], [20], [22]]"
"The atmosphere is not the best , but I suppose that keeps prices low .","[[1], [12]]"
The entanglements were a great addition.,[[1]]
"If your favorite Chinese food is General Tao chicken, then this is not your place.","[[3, 4], [6, 7, 8]]"
You should try the shrimp snacks .,"[[4, 5]]"
"Not only is the kitchen the best, the service has always been attentive and charming.","[[4], [8]]"
"Waiters tend to forget drinks altogether, portions of food are so small, two people have trouble sharing a ticket.","[[0], [4], [8, 6], [18]]"
"My wife and I have been going to New York for years and we wouldn't miss Roxy, her food is expensive but it's New York!",[[18]]
The cold appetizer dishes taste the same as I remember growing up in Taiwan.,"[[1, 2, 3]]"
"The restaurant was full at first, so we waited in the bar for about 20 minutes before we sat down.",[[11]]
"Interesting selection, good wines, excellent service, fun decoration.","[[3], [5], [7]]"
"If you have a reservation , you 'll wait five minutes , so have a drink at the bar .","[[4], [15], [18]]"
"Whether it's the Parmesan pork souffle or the lamb with balsamic vinegar, you'll surely be transported to northern Italy with a single bite.","[[3, 4, 5], [8, 9, 9, 10, 11]]"
The food in this place is gourmet Indian cuisine .,"[[1], [6, 7, 8]]"
But what my wife and I hated was that it was so noisy and I felt like a bar or a pub.,"[[18], [21]]"
"While there are plenty of places to go for a good beef sandwich, Katz has a charm to it.","[[11, 12]]"
"However, looking at the table next to ours, we both wished we had ordered pizza, which seemed perfect.",[[14]]
price in the upper intermediate range.,[[0]]
"The fish was adequate, but cut inexperimentally.",[[1]]
"If you live in New York, you'll find better food in small restaurants outside of square time and spend half the amount.","[[9], [21]]"
Try olive cream cheese or sausage on a whole wheat whole bagel .,"[[1, 2, 3], [5, 5], [11]]"
"They didn't disappoint, the service from the second I got to the door was extremely nice and attentive with almost one server per table.","[[4], [21], [23]]"
I don't know who you think you are but you have no respect for your neighbors since you opened your next-door cabaret and listened to music until 3 a.m. every weekend during the summer.,[[25]]
The rice-fish ration was also good ... they didn 't try to overpack the rice .,"[[1, 1, 1, 2], [14]]"
They use crushed cheese on top!,"[[2, 3]]"
The food is excellent and they have a good selection of wines at reasonable prices .,"[[1], [9, 10, 11], [14]]"
"The only positive thing was the waiting staff, who were quick, wise and nice.","[[6, 7]]"
I couldn't recommend your higher-end pizza.,"[[4, 5]]"
"I'm not a vegetarian, but almost all the dishes were excellent.",[[8]]
I was very impressed by this low key from the upper east side and its authentically Thai cuisine !!!,"[[16, 17]]"
"For the location, the prices are very reasonable.","[[2], [4]]"
The food is good and the prices here are mediocre.,"[[1], [6]]"
My friend's food was also the complete opposite of what he's supposed to know (and see).,[[2]]
I ordered the crab cocktail and soaked it in a lemon juice blend where all you could taste was lemon .,"[[3, 4], [10, 11, 12], [19]]"
I'd like to come back and try some of the other items on the menu when I don't have to rush to a show.,"[[14, 11]]"
"We've been here many times and we always have good food, wine and service.","[[10], [11], [13]]"
"I hope next time, you save room for dessert.",[[8]]
"It's not a typical pizza, but it's good for a low key and pretty cheap nice sitting dinner.",[[17]]
The beef was tender and melted in my mouth.,[[1]]
The best chicken pad I ever had.,"[[2, 3]]"
$20 for everything you can eat sushi can't be beat.,[[6]]
"Haru serves very fresh fish, has a modern, modern atmosphere, privileged location on Park Avenue South and friendly service.","[[4], [9], [11], [18]]"
warm and pleasant in winter and fantastic outdoor spots in the warmer months.,"[[7, 8]]"
"Very romantic fires - I've literally spent hours at the lantern, drinking wine from its extensive wine and enjoying the atmosphere.","[[12], [16], [20]]"
"We're a little drunk on sake, but isn't that what bridesmaids do on Saturdays?",[[5]]
"I wanted to write a bad review, so no one was here and I could have all the cookies for me!",[[18]]
"Always a good crowd, but never strong.",[[3]]
"My turkey burger wasn't cooked at all, my friend's salmon was completely raw.","[[1, 2], [9]]"
"The service is maintained, sometimes very kind and sometimes barely there.",[[1]]
"The decor is minimalist and clean, nothing that distracts or praises.",[[1]]
"Their drinks are very inventive, delicious and elegant.",[[1]]
"Great food , prices , service .","[[1], [3], [5]]"
This isn't your corner Chinese food.,"[[4, 5]]"
"A wonderful pizza, especially the slice of Margarita.","[[2], [6]]"
"This place, however, has much less pretence than Jewelry and Thai food remains above average.","[[1], [10, 11]]"
"He told us to sit anywhere, and when we sat down he said the table was reserved.",[[14]]
"A Maine vs. California team, Sea vs. Freshwater eel) to get a good taste comparison.",[[8]]
"We started with sausages and muskets (the best I've ever had, ever) and we ate cod and trout for dinner.","[[3], [5], [15], [17], [19]]"
"The crunchy chicken wasn't for us, though.","[[1, 2]]"
The food is great.,[[1]]
I recommend the meatballs and the caprese salad and the toasted beans !,"[[3], [6, 7], [11, 10], [11]]"
This place is incredibly small.,[[1]]
"I didn't complain, I liked the atmosphere very much.",[[6]]
Actually (to maximize potential diners) they were still taking phone reservations and reassigning tables to those waiting in the lobby .,"[[4], [10], [13], [16], [19]]"
"Wine is always good, tapas are always delicious, especially with the hot pita bread.","[[0], [4], [12, 13]]"
"But when you're sitting, the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.","[[5], [13], [16], [19], [25]]"
I've been to several places for Dim Sum and this has got to be the worst.,"[[6, 7]]"
The best variety and fastest delivery.,"[[2], [5]]"
Go flying for first-class service and excellent food .,"[[4], [7]]"
"It's trendy and there's always someone taking that empty seat, so it seems like customer service hasn't been considered essential.","[[9], [15]]"
Dinner took almost four hours without any delay.,[[0]]
The people at the restaurant were pretty nasty and noisy.,[[1]]
"Sandwiches are dry, tasteless and very expensive.",[[0]]
"Not more than a jersey deli, but much better.",[[5]]
Fried rice is also very good.,"[[0, 1]]"
"We were well looked after by the enthusiastic staff , especially manager Tony Gaskin , who made excellent suggestions for our menu selection .","[[8], [11], [21, 22]]"
It made my dinner experience uncomfortable.,"[[3, 4]]"
"They're still away, the table next to us came out after my table and others were served even if they were there much longer...",[[16]]
I was having a party at 7 (near but not by the front door) and we were eating with our coats on.,"[[12, 13]]"
"A very cozy restaurant, with a friendly service.",[[7]]
"The backyard is very nice, where you can see your personal lawn.","[[1, 1, 1], [10, 11, 11]]"
"Good French restaurant in an area with no decent restaurants unless you like the 4-pound pastrami sandwiches in Katz' Deli, or the Mexican food that's served by capable restaurants.","[[15, 16], [21, 23]]"
The drinks are always well made and the wine selection is reasonably priced .,"[[1], [8, 9], [12]]"
We also shared a homemade salad that was fresh.,"[[4, 4]]"
The ceiling is amazing!,[[1]]
And at the end of this culinary nightmare the check was delivered to our table knocking down a glass of water .,"[[9], [14], [18, 19, 20]]"
It's not a small feat for the good French food in the area.,"[[8, 9]]"
"The space is a little small for live music , so on jazz nights , it can be noisy and narrow .","[[1], [7, 8], [12, 13]]"
The food was medium but tasty.,[[1]]
A great man makes a great profit from a good establishment .,[[10]]
"The appetizer was soft and small, the dessert was uninspired.","[[1], [7]]"
The staff was the nicest I've ever seen in New York.,[[1]]
"Except for our lemon salad that had so much pepper that our eyes started to cry, the food here was decent, not excellent.","[[3, 4], [9], [17]]"
"Pad thai, lad nar and other dishes look good on paper but, I've had better Thai food in less aesthetically pleasing places.","[[0, 1], [2, 3], [6], [15, 16], [21]]"
delicious food at a good price but don 't come here on a cold day and sit at the front door .,"[[1], [5], [19, 20]]"
"My options: guizhou chicken , fish with hot bean fountain , fish steak with spicy fountain (special menu).","[[2, 3], [5, 6, 7, 8, 9], [11, 12, 13, 14, 15], [16, 17]]"
"Overall, I'm still impressed that the place even exists and the prices are pretty decent but, again, its Chinatown.",[[11]]
"It's true that some nights inside the restaurant were quite warm, but the open kitchen is part of the charm.","[[13, 14]]"
The pizza was a little wet.,[[0]]
"The food includes famous Bombay-style chats like bhelpuri , sevpuri and samosa , as well as other great Indian snacks .","[[1], [4, 4], [7], [9], [11, 5], [18, 19]]"
The Singapore Mai fun didn't taste like curry.,"[[1, 2, 3], [7, 5]]"
The only problem is the manager is a complete incompetent.,[[5]]
The wine list is interesting and has many good values.,"[[1, 2]]"
I 'm still angry that I had to pay for a terrible meal .,[[12]]
This restaurant used to be our usual place for Thursday dinner .,"[[10, 7]]"
Definitely go if you're used to good Indian restaurant food from abroad.,"[[7, 8, 9]]"
"The Thr in Moshphere is compact, modern, but welcoming.","[[2, 3]]"
By far the best pizza in Manhattan.,[[4]]
"Decent Thai food in a nice, though a little wet, little Nolita place, but terrible service.","[[1, 2], [15]]"
The waiter poured water on my hand and left.,"[[1], [3]]"
"The food is mostly made of zero, fresh and well prepared.",[[1]]
"Worst of all, $60 was added wrongly to our $80 bill.",[[10]]
"No more reservations , expensive tips and annoying things .","[[2], [5], [8]]"
Try the seafood .,"[[2, 2]]"
$20 gives you unlimited sushi of very high quality -- I even took a friend here from Japan who said it was one of the best sushi places in the United States that I've ever been.,"[[4], [8], [26, 27]]"
The sushi wasn 't spectacular at all for the price .,"[[1], [9]]"
"During our meal , the management came to see us and even bought us a few drinks .","[[2], [5], [15, 16]]"
"But they don't have a toaster, which is weird.",[[5]]
"So, for good food, I'd recommend it, but not for a fun night.",[[3]]
The menu options are similar but the taste lacked more flavor than it looked.,"[[1, 2], [7], [10]]"
It's a must for all dosa lovers.,[[5]]
"The portions are huge, so it might be good to order three things to divide (instead of an appetizer and an appetizer per person) for two people.","[[1], [18], [21]]"
The snacks are good and the main dishes were very poor.,"[[1], [6, 7]]"
"Someone else recommended dessert, and we left it.",[[3]]
The exotic food is very well presented and is a pleasure in delicious combinations.,"[[1, 2]]"
The staff is very attentive and we can almost always get a table .,"[[1], [12]]"
"Then try the Mediterranean salad, it's an experience for your taste buds!!","[[3, 4]]"
People are always nice.,[[0]]
Cream cheeses are out of this world and I love that coffee!!,"[[0, 1], [11]]"
"From the tickets to the sides and the drinks, everything was prepared creatively and yet simply.","[[2], [5], [8]]"
The service was quick and courteous.,[[1]]
It wasn't unusual and the beef version had cheap beef (sub-baked).,"[[5, 6], [9]]"
"Chance is a cozy little restaurant, with a romantic feel, the decor is great.",[[11]]
"It was nice and cool, but I can't give you high marks on being authentic Thai.",[[15]]
"I got soda, full of ice, no lime.","[[0, 2, 3, 4, 5, 6, 7]]"
"They only serve wine and beer, but the house varieties are pretty good.","[[3], [5], [2], [8, 9]]"
This place must have cost the owners a fortune to build.,"[[4], [6]]"
And the free pudding dessert was enough... delicious!,"[[3, 4]]"
We shared a tasty vegetable samosa and malai tikka wrapper .,"[[4, 5], [7, 8, 9]]"
The chef and the waitress know less than average.,"[[1], [4]]"
We were walking around town and we just walked into this place for a few drinks .,[[15]]
Also a decent selection of wines.,"[[5, 3]]"
"Save walking and waiting for a table at the bar, which is often noisy and crowded at dinner time.","[[3], [6], [9]]"
"I have to say, I've never had a disappointing meal here.",[[9]]
