sentences,labels
"First, the waiters ignored the information that was given to us at the time.","[[2], [5]]"
The food is also complemented with delicious and perfect tiramisu.,"[[1], [9]]"
Look at the secret room behind.,"[[3, 5, 4]]"
"It's also attached to the angel's share, which is a cooler, more romantic bar...",[[13]]
"They provide real service, and you're not going to feel busy sometimes, but they're going to be really busy.","[[3], [3]]"
I was surprised by the poor reviews. I think this place is what Italians see. In an area full of Italians.,[[20]]
I was sitting behind the restaurant and waiting for the staff to carry the tray over our heads.,"[[5], [5], [7, 10]]"
We had a delicious meal in a beautiful room two blocks from the theater.,"[[4], [8]]"
"We only ate at one restaurant, but we have already ordered many dinners.",[[12]]
"So far, this is the only Chinese dessert store I know of anywhere in New York or Northeast America that offers desserts, fruit, fruit, and vegetables.","[[21, 21, 22], [25]]"
The food is good and the price is reasonable.,"[[1], [6]]"
"If you like Thai food, I'm sure I'll go to sea!","[[3, 4]]"
"For years, the host Vittorio and his team have treated me like a family, despite the fact that this tiny gem is still in operation.","[[3], [7]]"
"The restaurant itself is not large, but it seems to have several round tables that accommodate large groups who want to save a penny on eating real Taiwanese food.","[[12, 13], [27]]"
"My husband said he could eat more, and I ate a lot, and he even said that the kid was the best he ever had.","[[18, 18]]"
It's a good place to meet old friends and have dinner.,[[10]]
"The food was delicious, from the special to the regular menu, and the menu never disappointed.","[[1], [6], [9, 10], [13]]"
The price is consistent.,[[1]]
"Tomatoes, cheese, guavas and the powder they make from imported flour make it one of the best pizzas in New York.","[[2, 0], [1], [2], [5], [10], [17]]"
Food is prepared quickly and efficiently.,[[0]]
"For all of you who are new to Indian food, try a piece of cake, it is heaven.","[[8, 9], [14]]"
The food looks appetizing and delicious because it is found on all kinds of luxurious dishes.,"[[1], [15]]"
The fresh mosaic and the pure cheese are amazing.,"[[1, 2, 2], [5, 6]]"
"The food was bad, and overall, I have to say, avoided it at all costs.",[[1]]
"Unfortunately, food is not something to worry about.",[[1]]
"The bus station is open and there are taxis serving Pakistan, and it's on Crosby Street, so the flow of food is more than you'd expect (that is, surprisingly fresh).",[[20]]
I'm using my son Migno.,"[[3, 4, 2, 4]]"
"I went to the theater at 6pm to see the menu (19$95 dollars, roasted tomatoes, pie, pie)","[[3, 10], [13, 14, 14], [14], [15, 16]]"
"The waiters were attentive, polite and helpful.",[[1]]
"First, the bread is super delicious, making you want more. The pizza is delicious, and it's personal size, but please note that Peter's favorite pizza is the pizza.","[[2], [11], [22, 23, 24], [27]]"
"Yes, it's expensive, but I think it's worth it.",[[2]]
"The choice of the brush, panini, and traumecini is a great way to keep your mouth shut.","[[4], [5], [7]]"
"While this is not a classic restaurant dish, the chef gives new life to the old dishes, with some truly innovative and delicious dishes, and the food is very good.","[[9], [26], [16]]"
The landlord really satisfied your needs.,[[1]]
He is very proud of his food and business.,[[6]]
"So if you want to eat in Montparnasse, go to the theater early to see the game.","[[5], [10, 16]]"
"In the past few years, it has been providing a pleasant dining experience, and the restaurant has been a great place to eat.","[[11], [22]]"
"The photo book menu was so cute, it definitely helped my group, and I picked the fries, pork chops and bread we ordered.","[[3], [16], [17, 18], [16]]"
I can't imagine a better Indian dish in the whole city.,"[[5, 6]]"
Very romantic dating sites (try to get a corner stand table and have some privacy and sit down!).,"[[3], [8, 9, 10], [14]]"
"I asked for an open-ended cheese sandwich, and the manager basically told me I was going to take my business elsewhere!","[[4, 4, 5, 6], [9]]"
It's a very good bread.,[[0]]
"If that happens, ask a real one.",[[6]]
"We are fans of Saturday night's half price selection, and until our last visit, there were some who didn't eat fish.","[[6, 4, 5, 8], [20]]"
"The pizza was great, and the pasta was homemade.","[[1], [8, 6]]"
"It's a beautiful place, especially for money.",[[6]]
"For example, the price is about 6 ounces, the price is $12 and the price is $12 per ounce.",[[3]]
"The service is not a five-star rating, but it's not a big deal.",[[0]]
There are others waiting!,[[3]]
"From the food, the cake was incredible, to the delicious chocolate souffle,","[[2], [4], [10, 11, 10, 11]]"
It's always good Japanese food.,[[3]]
"My God, everything from fish to seaweed is amazing.","[[4], [6]]"
"The dishes offered were unique, very tasty and fresh, from lamb, bread, and chips, to amazing pistachio ice cream (the best and freshest I've ever had).","[[1], [10, 11], [10, 12, 13], [15], [16, 17, 18]]"
Food is reliable and affordable.,[[0]]
"Although the atmosphere is good, the food and service could be better.","[[2], [6], [8]]"
The waitress was very cool and offered us food and drinks with a smile.,"[[1], [6], [8], [10]]"
We were looking for food and found an Indian restaurant on East 6th Street.,[[4]]
"Thailand has always been my favorite planet, and I often go there to eat sushi, which is great, and Thai food is good.","[[14], [19, 20]]"
"It's nice to hear that the brief cook Jason Lang has left, and he's really their low point.",[[7]]
"I had to share a table with a clumsy kid, and the service was rude and unattended.","[[5], [12]]"
"The juice on the pizza is good, it contains seeds and fresh tomatoes, and they don't.","[[1, 2, 3, 4], [9], [11, 12]]"
"We recently decided to try this place and we're glad they have outdoor seats, and we're happy to see that they have a good place to sit.","[[12, 13]]"
"My husband ate mescalone, fish and ice cream, and he enjoyed three dishes.","[[3], [4], [6, 7], [12]]"
We were told to wait about 20 minutes and our window call at 8pm would be fine.,[[4]]
"The food is usually good, but it's definitely not a place to relax.","[[1], [10]]"
"The hotel was very friendly and knowledgeable staff, with great hotel prices and a great jazz jazz breakfast.","[[7], [11], [15, 17], [16], [1]]"
The price is very high.,[[1]]
"However, any dispute over the bills was offset by the measures of their own wine-making.","[[5], [10, 11, 5]]"
"The table service can be a bit more attentive, but as someone in the service industry, I understand that they are busy.","[[1, 2], [14]]"
"While this is not surprising, for me Thai food has never been, and never will be.","[[7, 8]]"
"The food was also very good, considering we tried the budget options (although I wish I had the pig belly that I ordered roasted longer, so fat was more like an entry experience).","[[1], [18, 19], [26]]"
"Although it's uncomfortable and the tables are close, it's still a beautiful place to enjoy a good dinner.","[[5], [12], [17]]"
I like the fact that the pizza tastes good and is cheap.,[[6]]
"Nicky, the nose in the bar is a good thing.",[[5]]
"The service is fast, friendly, great.",[[1]]
"I've never eaten a sheep that tasted good, and the salad was good, with fruit oil.","[[4], [10], [14, 14, 15]]"
The sushi is terrible!,[[1]]
"You can get a good meal at many Indian restaurants on Lexington Avenue nearby, and you can get a good meal at the same place.",[[5]]
"As with cake, cake and cold wine can be washed, and it's a pleasant experience.","[[2], [2], [6]]"
"The simple, wet, creative wild pizza we eat,","[[1, 5], [4, 1, 2, 5]]"
"The dinner is not good, there is no variety!",[[1]]
It's a good place to buy cheap lunch or dinner.,"[[7], [9]]"
"Behind the counter, two people were squeezed in.",[[2]]
"When you need a sushi supplement, Misu will provide quality fish and good service.","[[4, 5], [10], [13]]"
"Our waiters are sweet, tolerant, not self-made.",[[1]]
"My wife and I went and we had to wait for a table, although you can see a lot of it was empty.",[[12]]
"I was really disappointed and wanted to tell everyone not to go out to eat, not even to get food.",[[19]]
"The website and the ratings make this place look great, but it's actually very disappointing.",[[7]]
"Although the menu is a bit limited, everything is perfect, super fresh, and everything is perfect.","[[2], [15]]"
The cost of a large piece is $20 and the cost of a piece is about $3 each.,[[5]]
The oven gallery is the best pizza restaurant I've ever chosen.,[[6]]
"Join that great service and good food, at a reasonable price, and you'll have a great night to start yourself.","[[3], [6], [10]]"
Many people think that it doesn't seem like Thai food because most of New York is not so real.,"[[8, 9]]"
I grew up in New York and I ate my share of cookies.,[[12]]
Don't let me start by saying how expensive the bills are!,[[9]]
The cake and fries are unusual.,"[[1, 3], [3, 3]]"
"All the food and salads are great, the stew is spicy, and the food is delicious.","[[2], [4], [8], [13]]"
"In addition to the table we promised to other guests at the restaurant the first two times we sat down, we got three unordered meals, and we were able to eat them at the same time.","[[4], [23], [24], [4]]"
The service is the best.,[[1]]
The food is not consistent.,[[1]]
"You can also order any kind of cake, etc.",[[7]]
I'm satisfied after eating.,[[3]]
The fish is swamped with fish salad.,"[[5, 6]]"
We think the restaurant uses too much MSG in its food.,"[[7], [10]]"
"I started with a beer, which was big enough for two.","[[4, 4]]"
"The hotel has a few semi-private houses on the right side of the restaurant, which are perfect for dating.","[[5, 6], [13, 1]]"
The service is fast.,[[1]]
"The disadvantages: service is slow, they don't drink!",[[2]]
I went there to eat.,"[[0, 4]]"
"The sweet raspberry is good, like the lamb cheddar and the vegetables, but the rasamalle is unforgettable.","[[1, 2], [7, 8], [11], [14]]"
"We've been following Lyle's food in New York for 15 years, and while it's still a classic, his innovation and hotel prices have brought us back.",[[4]]
My best taste is sheep meat.,[[5]]
Fish and fish are the best we've ever had.,"[[0], [2]]"
"It is a good seafood, but it is too expensive.","[[4], [1]]"
The food is very good and the price is reasonable.,"[[1], [7]]"
"When we entered, we were greeted by the hosts, Steven and Frederick, who tried to be more than just a good host.","[[8], [21]]"
The meat dishes are now a choice.,"[[1, 2], [6]]"
The price is reasonable.,[[1]]
They take service to a level where they provide a complementary entertainment for all the tables.,"[[2], [15]]"
"Try eating crunchy fish, it's for death.","[[2, 3]]"
"It won't break the bank, but I won't come back for dinner.",[[11]]
"In short, this gem in the city center immediately became one of my favorite sushi restaurants.",[[14]]
"It's a lot of fun, with live entertainment and a variety of Disney-style features.","[[6, 7], [12, 13]]"
"If you want to find the perfect traditional sushi, go here - if you want to find a fun combination,","[[8], [8]]"
"There is no supplemental water source to drink, however.",[[5]]
There are over 100 wines to choose from.,[[4]]
I'm not sure what the big part is.,[[6]]
"The steak is a good bet, they've made it for you on the table.","[[1, 1]]"
"When I first went there, I didn't like the fish I ordered, and they were happy to give it to me in exchange, without much trouble.",[[9]]
"For large groups and celebrations, our super happy waiters are the evening entertainment.",[[8]]
Did I mention wine?,[[3]]
"Besides, on Wednesday night, the wine is unlimited!","[[3, 5]]"
"She was a bit of a pain in the ass, and she was so excited to have her bread made.",[[18]]
The sub-section here is a little bigger than I'm used to.,"[[1, 1]]"
"However, in the summer of 2003, the management seemed to have changed and the Great Gate was replaced with a glass front, which was then replaced by a new one.","[[7], [15], [20, 21]]"
"The fish is wet, like it was being hunted, but the strange lightness of the flavor makes it look bad.","[[0, 1], [15], [12]]"
"After dinner, take your date to a big dance hall, and they'll be there.","[[1], [8, 9]]"
The Taj Mahal offers food and delicacies.,"[[6], [4]]"
Have the chefs and the owners changed???,"[[2], [5]]"
I was having a craft breakfast with my boyfriend recently.,[[5]]
"But don't order meat at night (either plate or sandwich, don't eat anywhere) because it hurts my neck to bake it like meat in the morning.","[[3], [7], [9], [22]]"
"The cake is great, but you get what you pay for.",[[1]]
Pizza is the only pizza in New York that doesn't have any additives.,"[[0], [4], [12]]"
I found the perfect place to warm up on a cold night.,[[4]]
They even have a part of their menu called American Chinese food!,"[[7], [9, 10, 11]]"
"The beef is (in large quantities) good, the pasta is fresh and ready.","[[0], [1], [5], [8]]"
"The best Italian I ever ate (and it's Italian, which means a lot).","[[2, 5]]"
I'll give Scopea to my friends to eat some delicious Italian dishes.,"[[10, 11]]"
It's located at the end of a magnificent block.,[[1]]
"I saw a room full of New Yorkers enjoying a real restaurant, not a magical club, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant, and I saw a room full of New Yorkers enjoying a real restaurant.","[[3], [14], [15]]"
They won't take Dimsa's tray.,"[[4, 3, 3]]"
"The bar is great, the most beautiful bartender you've ever met (especially the blonde lady).","[[1], [7]]"
"We were planning to eat dessert, but the waiters basically gave us the bill before we had the chance to order.","[[5], [8], [13]]"
I really like the diversity and innovation of cooks in food.,"[[8], [10]]"
"They came out, they cooked, and cheese barely existed.",[[6]]
"I ate a great meal, and our servers directed us to buy a good wine at a price range, and we were able to get a good wine.","[[4], [7], [14], [17, 18], [27]]"
"While sometimes the SVC can be rude, especially if you have a lot of people, in general, the restaurant is essential!",[[3]]
"The food was good, especially their basic food and drinks were good.","[[1], [7], [9]]"
The main hit was the whole of the roasted fish.,"[[5, 8, 9]]"
"I ate fishcake and sake, ravioli and Pinot Noir, and a chocolate sample and a dessert wine for $49.","[[2, 2], [4], [5], [7, 8], [11, 12], [15, 16]]"
"On a hot day, we could stop and enjoy lunch.",[[9]]
"The food was delicious and delicious, and the service was friendly.","[[1], [8]]"
"I usually go after work at night, so I don't have to face the crowd or line up.","[[14], [16]]"
Pizza here is always good.,[[0]]
"We watched the show, the characters, the food, and we wanted it.","[[3], [5], [7]]"
"The waiter took it twice (we haven't seen it yet, we've had a lot of booze), and the manager came to us and told us they needed a table, and we were going to have a table.","[[1], [15], [18]]"
I'm not pushing it for dinner!,[[5]]
"The juice is water, the food does not taste much.","[[1], [5], [8]]"
My husband and I like Sangria.,[[5]]
"But after last night, the only place I eat Indian food is the roasted meat.","[[9, 10]]"
We all chose an Italian pasta dish.,"[[5, 6]]"
"First the wrong bread and dishes appeared, and then when I tried to order a second glass of wine as my own dish...","[[3], [5], [16, 17, 18], [21, 22]]"
"I don't know where the critics in front of me, lonely, ate, but Sol is in a great community, and there's good food!","[[18], [22]]"
This is one of the best places in a place where there is no decent Thai cuisine.,"[[15, 16]]"
"Tell them Hickey sent you, and then have the waitress give you a free messed up view.",[[9]]
Reservations are expected to be delayed by 15-20 minutes due to the difficulty of the reception staff in seating the guests who have made the reservation.,"[[0], [15, 16], [18], [25]]"
"The food is average or higher, including some amazingly delicious dishes.","[[1], [10]]"
"They don't seem to emphasize the characteristics or fresh ingredients, and I think it's for a good Thailand.","[[6], [9], [17]]"
Other food and food,"[[1], [3]]"
The bread and dishes taste good.,"[[1, 2, 3]]"
The food is as good as it used to be.,[[1]]
"The skin is thin, the ingredients are fresh, the staff is friendly.","[[1], [5], [9]]"
It's a bit more expensive than a regular bakery.,[[8]]
"There is not enough food, juice, vegetables.","[[4], [5], [6]]"
The juice is not as exciting.,[[1]]
"The secret is the lunch menu, and every meal you order is free.","[[4, 5], [8]]"
"The quality of the child is poor, and it is very bad, it is difficult.","[[4], [1]]"
We ate the scents and the vegetables and felt like a princess!,"[[3], [6]]"
"When my dessert arrived, it was there - not because someone asked - but because the waiter must have seen me open my birthday card and presents, and I was so excited to see them.","[[2], [16]]"
I bought 10 Dim Sum kits for $10 and they were great.,"[[3, 4]]"
The staff seat is limited and the number of people in the office is limited.,"[[2], [12], [9]]"
"If you just want to grab a quick bar and eat a martini (I'm a Jeffry) or a toast, go to the village!","[[12], [8], [18]]"
"We stayed outside for a long time, but the sun was too hot, so our table inside was very good.","[[6], [15], [16]]"
The price is very low.,[[1]]
"If you like food, take it.","[[3, 3], [3]]"
"I've never been disappointed, but their real strength lies in their amazingly delicious and cheap lunch specials.","[[15, 16]]"
"They were invited to eat more than the usual bars, enjoy the menu and taste their handmade wine.","[[9, 4], [12], [16, 17]]"
There is no free drink.,[[4]]
This is the first time I have written a review of a restaurant because the food and service are good.,"[[15], [17]]"
They put the money in the cakes because they are the best in the city.,[[6]]
The two star chefs left long ago and opened their own shop.,[[3]]
Don't waste money on decorating.,[[4]]
They're still open in the summer after gardens - lovely Frenchmen with outdoor seats - what else can you ask for?,"[[6, 7], [12, 13]]"
The site is not characteristic given the surrounding buildings.,"[[8], [1]]"
I'll call it the Italian Dinner.,[[5]]
"While this is not a hot spot for parties, the drink is unique.",[[10]]
The food is still good.,[[1]]
"Every meal at Kay is delicious, fresh, elegant.",[[1]]
"Given the balanced quality of food in most restaurants, the food is not a bad thing.","[[10], [3, 4, 5], [2]]"
My friend bought a pizza and it tastes better.,"[[4, 4]]"
"I ate fish and paella (shiny, full, I ate a lot, I could only eat half) and my boyfriend ate the classic fish and chips (again, a large portion - at least five fish and a basket).","[[3, 4], [2, 23, 24], [28], [33]]"
It is a pity that such a good thing as a pink horse is ruined by bad service.,"[[8], [17]]"
You should pass the fish.,[[4]]
The food is very large.,[[1]]
It's good.,[[0]]
"The hotel is a very friendly and informative staff, very attentive and quick original bar service.","[[8], [1, 15]]"
Taiwan's best food!,"[[0, 2]]"
"All the cookies were great, and the family-style lasagna was the best I ever had in the city.","[[2], [7, 8]]"
"We laughed and he finally gave us a dessert menu, and we were so happy to see him.","[[8, 9]]"
The price is too high.,[[1]]
"The staff ignored me and my friends, and they were very happy.",[[1]]
"But combined with such rude service, I would never recommend any kind of conversation to anyone interested in being there.",[[5]]
"The Saturday night indoor jazz music was extremely tasty and, as well, accepted.","[[1, 4], [5]]"
"I need at least three rolls to fill, which is at least $14!",[[5]]
The wine list is good and the price is reasonable.,"[[1, 2], [7]]"
"Hot dogs are cold in the middle, and cookies are old.","[[0, 1], [8]]"
"The food is good, but the price is not cheap (though not too expensive).",[[1]]
Beef is also good.,"[[0, 0]]"
The delivery service is also good.,"[[1, 0]]"
The taste of the food is so rotten that it really embraces the beauty of real Thai cuisine.,"[[4], [1], [16, 17]]"
"I was quick to get the service, smiling.",[[6]]
They prayed to the food god that they would make them as good as VT's pizza.,[[15]]
It's quiet and pleasant.,[[0]]
"Food is rough diamonds. Food is delicious, homemade, perfectly balanced grass and tomatoes.","[[0], [4], [10], [12]]"
"I can't go back, even though I like the food there.",[[9]]
"It seems like a piece of cheese, part of it is ready.","[[4, 6]]"
The price and atmosphere are particularly good considering it is located in West Village.,"[[1], [3]]"
It's easy to book a top location in New York City with just a week's notice.,[[10]]
I've never been more interested in eating low-grade root vegetables or eating them.,"[[8, 9]]"
"If you go to Lott and try to be served by Mike, he's great!",[[9]]
"It's not food, it's not the atmosphere, it's not the service, I agree with the previous comment.","[[2], [6], [10], [10]]"
I always eat shabby dinner and beef is always fresh.,"[[3, 4], [6]]"
"The pizza is cold, the cheese is not even completely melted!","[[1], [5]]"
We came here for the first time on a Sunday night and we saw how good the food was.,[[17]]
"Although Trang is known for its lack of comfort and decoration, very slow service staff and very fast food, it is one of the best Vietnamese restaurants I have ever been to.","[[8], [10], [13, 14], [18]]"
"On the other hand, if you're not easily fooled, you'll find hundreds of restaurants offering the same service and atmosphere as Alain Ducasse, which is a great place to stay.","[[17], [19], [27], [29]]"
"I live nearby and my friends not only come to see me because of the bar scene, but also because of the pizza shop at 3:00.","[[15, 16]]"
"If I could evaluate the people of this place, it would be on the list.",[[5]]
The food is amazing!,[[1]]
"The critic, who has been away for the past two years, may be a bit biased, but the food is delicious and spicy.",[[18]]
"The restaurant's menu is now small, the juice is too ambitious, and it's usually not edible.","[[7], [2]]"
You can't eat that much water in Manhattan for the price.,[[10]]
"The owner is friendly and great, you can try his pizza and you'll like it!","[[1], [10]]"
It's a great atmosphere!,[[3]]
"I don't need expensive food, ridiculously arrogant waiters, because there are so many good restaurants in America.","[[4], [7]]"
"I prefer to watch the sushi restaurants at sea, and sushi is heaven.",[[8]]
"The service is sometimes lacking, but when the food comes, everything is forgiven.","[[1], [8]]"
"The bruschetta is a bit wet, but the salad is fresh, including a nice mix (not iceberg) and all the dishes are served from the kitchen.","[[1], [8], [14, 16], [16], [20], [22]]"
"The atmosphere is not good, but I guess that's how they keep their prices down.","[[1], [13]]"
The dishes are a good addition.,[[1]]
"If your favorite Chinese dish is general, this is not your place.","[[3, 4], [6]]"
You have to try eating.,[[4]]
"The restaurant was not only the best, but the service was also fun and charming.","[[1], [9]]"
"The waiters tend to forget about drinks altogether, and the food is so small that it is difficult for two people to share an entrance.","[[0], [6], [10, 9], [24]]"
"My wife and I have been in New York for years, and we won't miss Roxy, his food is expensive, but this is New York!",[[17]]
The taste of the cold food is like the taste I had growing up in Taiwan.,"[[4, 5]]"
"The restaurant was initially full, so we waited 20 minutes at the bar and sat down.",[[12]]
"The choice is interesting, the wine is good, the service is good, the decor is fun.","[[5], [9], [13]]"
"If you have a reservation, you will wait for a maximum of five minutes, so you can have a drink at the bar.","[[4], [19], [22]]"
The meat of the pigs of Balmass or the sheep of the guinea pigs would be sent to northern Italy.,"[[5, 4], [9, 10, 6, 6]]"
The food here is delicious Indian dishes.,"[[1], [4, 5, 6]]"
But what my wife and I hate is that it feels like a bar.,"[[13], [12]]"
"While there are many places where you can eat a delicious beef sandwich, Katz's charm is great.","[[10, 11, 12]]"
"However, at the table next to us, we all want to order pizza, and we all want to eat pizza.",[[12]]
The price is in the upper middle.,[[1]]
"The fish is enough, but not cut professionally.",[[1]]
"If you live in New York City, you'll find better food in small restaurants outside of Time Square.",[[10]]
Try olive cheese or whole wheat bread.,"[[1, 2], [6]]"
"They were not disappointed, and the second service from my arrival at the gate was very pleasant and focused, with almost one server at each table.","[[7], [22], [25]]"
The quota for the fish was good and they didn't try to pack it.,"[[4, 1], [4]]"
They're using a piece of cheese on it!,"[[2, 5]]"
"The food was good, they had a good choice of wine, and the prices were reasonable.","[[1], [8, 9, 10], [13]]"
I couldn't push their Mother Teresa pizza higher.,"[[4, 6]]"
"I'm not a vegetarian, but almost all the dishes are great.",[[8]]
I'm interested in this low-key upper east and their real Thai cuisine!!!,"[[10, 11]]"
The price is very reasonable for the location.,"[[7], [1]]"
The food is good and the price is cheap.,"[[1], [6]]"
My friends' food is the opposite.,[[2]]
"I ordered a fish cocktail, it was soaked in a mixture of juice, you can just taste it.","[[3, 4], [12]]"
"I don't have to rush to the show, I'll come back and try other menus.","[[14, 14]]"
"We have been to this place many times and there is always good food, wine and service.","[[13], [14], [16]]"
I hope I can make room for dessert next time.,[[7]]
"It's not a typical pizza place, but it's a good place for a low-key and relatively inexpensive restaurant.",[[17]]
"The beef is tender, in my mouth.",[[1]]
This is the best I've ever had.,[[0]]
"For only $20, you can't beat a sushi you eat.",[[7]]
"Harue offers a very fresh fish, a fashionable, modern atmosphere, and is located in an excellent location on South Park Avenue.","[[5], [9], [16]]"
"I spent hours in the lighthouse, drinking their rich wine, enjoying the atmosphere.","[[9], [9], [12]]"
"We were a little drunk, but isn't that what you and your girlfriend did on Saturday night?",[[4]]
"I almost wanted to write a bad review, so no one would come here and I could give all the cake to myself!",[[20]]
"I'm always in a good crowd, but never loud.",[[5]]
"My hamburger is not cooked at all, and my friend's fish is completely ripe.","[[1, 1], [9]]"
"The service is very, sometimes very friendly, sometimes almost none.",[[1]]
"The decor is simple, clean, and nothing can distract or praise.",[[1]]
"He drinks very creative, delicious, and fashionable.",[[1]]
"The food is good, the price is good, the service is good.","[[1], [5], [9]]"
This is not the Chinese dish you eat.,"[[4, 5]]"
"It was a great pizza, especially a margarita.","[[4], [7]]"
"The restaurant is less prestigious than Joya, and Thai cuisine is still above average.","[[1], [8, 9]]"
Try ordering from a regular menu and you won't regret it!,[[5]]
"He told us to sit down wherever we were, and when we sat down, he said the table was set.",[[17]]
We started with fish (which was the best I've ever had) and fish and fish for dinner.,"[[3], [12], [14], [16]]"
The meat is not for us.,[[1]]
The food is good.,[[1]]
"I pushed meatballs and fish salad and beans on the roast meat, which was a great start!","[[2], [4, 5], [7, 8, 11], [10]]"
This place is very small.,[[1]]
"I don't complain, I like the atmosphere.",[[6]]
In fact (to maximize potential guests) they still book calls in the office and redistribute waiting tables.,"[[5], [9], [16], [15], [12]]"
"The wine is always good, the tapas are always delicious, especially the hot pizza bread.","[[1], [6], [13, 14]]"
"But when you sit down, the waiters are great, they explain everything on the menu, the food price is very cheap service you get.","[[6], [14], [17], [16], [21]]"
"I've been to several places to do Dimsam, which must be the worst.","[[7, 7]]"
"The latest, the best, the fastest delivery.",[[6]]
I think customer service is not important now.,[[3]]
"The dinner lasted almost four hours, with no delay.",[[0]]
"The people at the restaurant listened, they listened.",[[1]]
"The bread was dry, tasteless, and too expensive.",[[1]]
"It's not as expensive as a shirt, but it's better.",[[3]]
Fried rice is also good.,"[[0, 1]]"
"We were greeted by the enthusiastic staff, especially by manager Tony Gaskin, who offered us some great suggestions on how to choose our menu.","[[6], [9], [23, 21]]"
I was with seven people (but not near the front door) and we ate in coats.,"[[9, 10]]"
The restaurant is very attractive and offers friendly service.,[[8]]
The garden area behind is very pleasant and you can see their personal lawn.,"[[3, 1, 2], [12, 13]]"
"There's no good restaurant, unless you like a four-pound Saudi sandwich.","[[9, 8]]"
Wine is always well made and the choice of wine is reasonable.,"[[0], [9, 7], [11]]"
We also shared a fresh family salad.,"[[5, 6]]"
The top is amazing!,[[1]]
"At the end of the dream, we put the cheque on our table and the money was given to us.","[[9], [12], [15]]"
It's not a small thing because the food in France is good.,[[7]]
"The space is too small for live music, so it can be noisy and narrow on a jazz night.","[[1], [6, 7], [17, 18]]"
"The food is normal, but it is good.",[[0]]
The food is small and the dessert is not inspired.,"[[1], [6]]"
The staff is the most friendly in New York.,[[1]]
"We have too much on our salads, our eyes are starting to cry, our food is not good to eat here, it is not good to eat here.","[[6, 6], [19], [14]]"
"Thai cuisine, radishes and other varieties look good, but I eat better Thai in less beautiful places.","[[0], [2, 2], [5], [12, 1], [16]]"
"They eat well and are expensive, but do not sit at the front door on a cold day.","[[1], [5], [12, 13]]"
"I like fish, fish, fish (special menu).","[[2], [4], [5, 6]]"
"Overall, I'm still interested in the place, even if it exists, and the price is fairly reasonable.",[[13]]
"Although the restaurant is sometimes warm at night, the open kitchen is part of the charm.","[[9, 10]]"
The pizza is a little wet.,[[0]]
"The food contains famous American wines such as Bhelpuri, Sevvuri and Samosa, as well as other great Indian dishes.","[[1], [8], [9], [11, 5], [4, 5]]"
The taste of Singaporean wine has no curry taste at all.,"[[3, 4], [7, 1]]"
The only problem is that the manager is completely incapable.,[[6]]
The list of wines is interesting and has a lot of good value.,"[[3, 1]]"
I'm still angry because I have to pay for bad food.,[[10]]
This restaurant was once a regular Thursday dinner venue.,"[[7, 8]]"
"If you are used to Indian food from abroad, you should go.","[[5, 6, 6]]"
"Mossfield's space is compact, modern, but comfortable.","[[0, 0]]"
This is the best pizza in Manhattan so far.,[[4]]
"The Thai cuisine, though good, is poorly served.","[[1, 2], [5]]"
The servant poured the water on my hand and left.,"[[1], [4]]"
"The food is mostly fresh, ready, and made from scratch.",[[1]]
The worst part is that $60 was added to our $80 bill by mistake.,[[11]]
"No more reservations, expensive tips and annoying things.","[[2], [4], [7]]"
Try the sea.,[[2]]
"Two dollars for an unlimited amount of high-quality sushi - and I even brought a friend here, and he said, ""I'm going to make you a great soup"".","[[8], [7], [27]]"
The price of sushi is not too high.,"[[3], [1]]"
"When we were eating, the administrators came to see how we were doing and even bought us a drink.","[[3], [5], [5]]"
"But they don't have an oven, which is strange.",[[5]]
"So, if I eat well, I will push, but not for a fun night.",[[3]]
"The menu selection is similar, but tastes worse than it looks.","[[1, 2], [6], [6]]"
The food is large enough to order three things for two (instead of one dish and one dish for each person),"[[1], [14], [17]]"
The food is good and the main dish is not enough.,"[[1], [6, 7]]"
"Another pushed the dessert, and we put it on.",[[3]]
The food is so strange and beautiful.,[[1]]
The staff was very attentive and we could almost always find a table.,"[[1], [12]]"
People are always friendly.,[[0]]
"The cheese is the world, and I love that coffee!","[[9, 1], [9]]"
Everything from the edge to the drink is creatively prepared.,"[[3], [6]]"
The service was quick and polite.,[[1]]
Cheap version of beef (uncooked),"[[1], [3]]"
"Opportunity is a small, comfortable restaurant with a romantic feel and a great décor.",[[13]]
"It's good, fresh, but I can't say it's a real Thai.",[[10]]
"I'm not drinking, I'm full of ice, I'm not drinking.","[[2, 2, 4, 5, 6, 1]]"
"Wine and wine can be served, but the room varieties are actually good.","[[2], [0], [5], [8, 9]]"
This house must have cost a lot of money to build.,"[[4], [8]]"
And free dessert is enough - !,[[2]]
We have a delicious vegetable pack of 3 and a Malteka.,"[[4], [10, 10, 5]]"
The average level of knowledge among chefs and waiters is below average.,"[[6], [8]]"
We walked around the village and went in here for a drink.,[[11]]
Alcohol is good too.,"[[0, 1]]"
The restaurant was a great place to eat and enjoy the evening meal.,"[[9], [12], [1]]"
"I must say, I have never eaten a disappointing meal.",[[9]]
"My son was a little burnt, but still delicious, with goat cheese and cake (although Rudicio was a bit bitter).","[[10, 11], [13], [15]]"
Food is disappointing and service is poor.,"[[0], [4]]"
