sentences,labels
"Pisto pizza is a great, thin-skinned pizza with a good Italian cheese, I've never heard of.","[[0, 1], [10, 10, 11]]"
The backyard seats are very pleasant and you can see their personal lawn.,"[[1, 1, 2, 2]]"
"We ate fish sandwiches, and it was great.","[[3, 3]]"
"My husband said he could eat more, and I ate a lot, and he even said that the kid was the best he ever had.","[[18, 18]]"
"We ate vegetables, they were good and the juice was delicious.","[[1], [8]]"
We waited at the bar and ate the right martini.,[[9]]
Love of food,[[2]]
This is the only place where you can get authentic Japanese food.,"[[10, 11]]"
I lived in New York for five years and this house has everything.,[[10]]
"The food was good, the dining was good, the service was good, the setting was simple.","[[1], [5], [9], [13]]"
"The dishes offered were unique, very tasty and fresh, from lamb biscuits to sardines, to the amazing pistachio ice cream (the best and freshest I've ever had).","[[1], [10, 11], [13, 12, 11], [13], [17, 18, 19]]"
"I'm glad I was introduced to this place, which is a rare gem in New York.",[[7]]
"The latest, the best, the fastest delivery",[[6]]
The service is good and the food is delicious.,"[[1], [6]]"
"We are very focused on sushi and we all like every choice, including rice-mixed (special) types of cake, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, rice-based, and rice-based.","[[5], [13, 13, 14], [17], [28], [5], [17], [46]]"
It's definitely a good place to meet or have a date.,[[4]]
"The average Thai food is good, but the delivery is terrible.","[[2, 3], [8]]"
Thai restaurants that eat during dinner?,"[[0, 1]]"
"After 20 minutes of my call, the food arrived, cold and wet.",[[7]]
"It's a beautiful place, in all respects, especially the value of money.","[[3], [3]]"
A good service,[[2]]
"We were greeted quickly by the servants, who were very friendly and kind.",[[6]]
The food looks appetizing and delicious because it is on all kinds of luxurious plates.,[[1]]
We ended our great experience with a Gulab Jamun (dessert) that was served by the waitresses.,"[[7, 8, 9]]"
"I thank my friend for pushing this restaurant, and I'm sure I'll push it for others.",[[7]]
The service is great and the food is great.,"[[1], [6]]"
"Guamor+ is really great, we all ate it, very good, not much like the food we brought, but we're going to have to eat it.","[[0, 6], [7]]"
You can't miss this place.,[[4]]
"The food was excellent, the service was fast, friendly, and very professional.","[[1], [5]]"
"I'm always in a good crowd, but never loud.",[[5]]
I don't want to write because I don't want my pizza place to get crowded.,"[[10, 11]]"
This is the best pizza in Manhattan so far.,[[4]]
"The skin is thin, the ingredients are fresh, the staff is friendly.","[[1], [9], [5]]"
There are plenty of fish on the menu.,[[7]]
The fish is really fresh.,[[1]]
We all agree that the Mall is one of the best seafood restaurants in New York.,[[4]]
I met this great pizza place while exploring my new community.,[[4]]
"All the pizzas are great, and the price is even better!","[[2], [2]]"
I'm a big fan of the Sofia pizza.,"[[6, 7]]"
"The food is best moderate, but this terrible service has made me swear never to come back.","[[1], [8]]"
"When we paid, the servants took the money and said, 'Well, you are gone.'",[[4]]
Roxy is a place to hide for those who want good food and good service!,"[[11], [14]]"
"The gold wood decorations are very comfortable, the sake quality is very good, the service is great.","[[1, 2, 3], [9, 8], [14]]"
"Their cuisine is delicious, but their sushi is not of this world.","[[1, 1], [6]]"
The children are the home of creativity and uniqueness.,[[6]]
"The restaurant was not only the best, but the service was also fun and charming.","[[1], [9]]"
Warning: You may find it difficult to eat in other Japanese restaurants after visiting Mizuho,[[14]]
"It's a beautiful restaurant, and there are beautiful people serving you, but the food doesn't quite match.","[[8], [13], [0]]"
"I ordered cigarettes and food, and it doesn't taste.","[[2, 2, 3, 2]]"
The food is small and the dessert is not inspired.,"[[1], [1], [6]]"
I expected more from such an expensive menu.,"[[7], [7]]"
The view is spectacular and the food is great.,"[[1], [6]]"
The fruit is great!,"[[1, 2]]"
The real food in Taiwan is cheap. What else can you ask for?,"[[1, 2], [1, 2]]"
The taste of the cold food is like the taste I had growing up in Taiwan.,"[[4, 5]]"
"The food is delicious and simple, in a beautiful atmosphere outside.","[[1], [1], [8, 9]]"
The staff is gentle and attentive.,"[[0, 1]]"
I really like being with Mahi Mahi (in Salisbury!),"[[5, 6, 7]]"
My friend ate her and the potatoes.,"[[4, 5, 6]]"
The cake is good too.,"[[2, 1]]"
"Even if the food is not so good, the garden is a good place to sit and relax outside.","[[9], [3]]"
The Greatness of the Neighborhood,[[4]]
"It's a good pizza shop, with good skinny pizza, including slices.","[[7, 7, 8], [7, 7, 8], [3, 4], [10]]"
"Their skin is terrible, bad, spitting.",[[1]]
The phone service is bad.,"[[1, 2]]"
No pizza 33!,"[[1, 2]]"
"The dosage was small, unattractive, and fat-rich, so I would drink corn myself before eating another.","[[1], [1]]"
"The bread was dry, tasteless, and too expensive.","[[1], [1]]"
"The Hamptons call it home, and they warn you that they offer more style than substance.",[[4]]
"Really, this place is bad.",[[2]]
"The atmosphere was bad, the service was good, the food was great.","[[1], [5], [9]]"
"The best Italian I ever ate (and it's Italian, which means a lot).","[[2, 5]]"
"It's such a beautiful, peaceful place to eat out.",[[5]]
"The restaurant faces beautiful green grass, the Hudson River and the Statue of Liberty.",[[1]]
"The food was good, especially their most basic dishes, and the drinks were good.","[[1], [7, 8], [11]]"
It is a good place to take people out to the country and to watch the sunset.,[[4]]
The experience was great.,[[0]]
The unique food,[[2]]
Try the Champagne,"[[1, 2]]"
The wine is good and the cake is good.,"[[2], [6, 7], [0]]"
But who says anything Murray says is about service?,[[8]]
The service is bad.,[[1]]
This place is not worth the price.,"[[1], [1]]"
I like pizza 33.,"[[2, 3]]"
"I went out with my friends, and suddenly I was hungry, and I just craved one thing... their pizza.",[[18]]
The small town of Fort Williams is always a pleasant surprise.,"[[4, 2]]"
The pizza is delicious and the owner is the best in New York.,"[[1], [6]]"
"The world is cheese, and I love that coffee!","[[8, 3], [8]]"
"The cake is good, but please don't ask too much!",[[1]]
"I asked for an open-ended cheese sandwich, and the manager basically told me I was going to take my business elsewhere!",[[9]]
Don't take anything but cake.,[[4]]
The hamburger is terrible!,"[[1, 1]]"
This is the worst excuse for Japanese food I've ever seen.,"[[6, 7]]"
The seed is soybeans and water.,"[[1, 0]]"
The sushi is terrible!,[[1]]
"The quality of the child is poor, and it is very bad, it is difficult.",[[4]]
"In addition, rice has no spices, so the sushi is dirty and disgusting.","[[2], [8]]"
"The fish is enough, but not cut professionally.",[[1]]
"Apparently, no one in the restaurant had any idea or experience of Japanese cuisine.","[[12, 13]]"
Fast service,[[1]]
The food is good and the price is not high.,"[[1], [1]]"
The location is perfect.,[[1]]
"This place is so geographic, it's not even very interesting.",[[1]]
"If you like your music going off, the system is not so good, and if you want to pay for a bottle of at least $100, then you'll like it here.","[[21, 25], [4]]"
"It was a great pizza, especially a margarita.","[[4], [7, 7]]"
The atmosphere is good and everything is worth it.,[[1]]
Winnie and her staff are the best team you can find to serve you.,"[[3], [0]]"
Food is reliable and affordable.,[[0]]
"For real Thai cuisine, just look at Thun.","[[2, 3]]"
Try anything on the Thai menu or the recipe menu.,"[[4], [8, 5]]"
Everything in this restaurant is special.,[[3]]
The service is attentive but also cautious.,[[1]]
Wine and sweetness as a benefit of the party are the most memorable dishes.,"[[0, 1, 2]]"
It's quiet and pleasant.,[[0]]
The service is good and the food is great.,"[[0], [6]]"
"I didn't try the dishes, but I tried their fish and fish salad (they're all good).","[[9], [11, 12]]"
It's definitely a good place to eat snacks and chat.,[[4]]
"The waitress was pleasant, funny, and mostly pretty (in a beautiful way, not in a way that she was more beautiful than I was).","[[1, 1]]"
"The food was delicious, especially the fruit, the tomatoes and the strawberries.","[[1], [8, 7, 8], [11]]"
"But the best part is the nighttime atmosphere, and soon there will be no BS.","[[6, 6, 7]]"
You can buy a perfect martini in a glass (about 2 1/2 glasses of wine) for $8.50 (I smell mm!) in a great family setting it up great music.,"[[5], [5], [5], [13, 18], [24], [28]]"
"The Saturday night indoor jazz music was extremely tasty and, as well, accepted.","[[1, 4]]"
You can't miss this place.,[[4]]
The city of Suan is a great place and I often take my friends (classmates) with me.,[[3]]
"The University of Hartna is well located and at reasonable prices, allowing students to return to Suan repeatedly.","[[6], [16]]"
I love their Thai people.,[[3]]
Bread and juice are essential.,"[[0, 1, 1, 2]]"
I'll be back in Suan soon!,[[4]]
Dinner on the terrace in the summer (Another great feature of Sue) !!!,[[3]]
I can't imagine a more friendly employee working in a restaurant.,[[6]]
I can't imagine a better Indian dish in the whole city.,"[[5, 6]]"
"In the last three months, the cooks and staff have changed.","[[6], [8]]"
The food is not consistent.,[[1]]
"This is where you want to take your friends, but it's still secret.",[[2]]
The scene is casual and romantic.,[[1]]
The food is good!,[[1]]
"If you dare, try the ice cream, that's great!","[[4, 5, 5]]"
"No matter what the comments say, I won't eat hamburgers.",[[9]]
"Despite the remaining low costs, according to Chinese towns, the city is still a major tourist destination.","[[3, 4], [3, 4]]"
"If you don't like sharing a table, or the typical Dim Sum atmosphere isn't your show, then you can't do it.",[[12]]
"Tips: skip the cake, bake the pork pie and the cake","[[3], [6, 7], [10]]"
The food is very good.,[[1]]
"I picked a special lamb and red wine, which is very good.","[[3, 4, 4, 5, 6, 7]]"
The service was friendly and the atmosphere was casual.,"[[1], [6]]"
"The restaurant is a bit crowded, but once you've sat down and enjoyed a good meal, you're not going to be able to eat it.","[[15], [1]]"
This small place has lovely interior decoration and affordable urban prices.,"[[5, 6], [2]]"
"The baby is delicious, but it's too fat.",[[1]]
I've eaten at the barn a few times and it's always good.,"[[3, 4]]"
The cake is great!,"[[1, 1]]"
The last reliable Chinese restaurant,"[[3, 4]]"
This place is better run by a team that really understands customer service.,"[[11, 12]]"
Bad management should be shut down.,[[1]]
Especially in the oven.,[[3]]
"The fees are good, but some are expensive.","[[0], [1], [0], [1]]"
The service is fast and friendly.,[[1]]
"The food is better, the atmosphere is better, it's an opinion issue, and someone might think it's a sweet thing, and I think it's annoying.",[[1]]
"Ro is a good restaurant, but it's not anything special.",[[0]]
"But after last night, the only place I ate Indian food was the roasted meat.","[[9, 10]]"
You have to try eating.,[[4]]
"The place has the right atmosphere and great staff, which makes you feel like a guest and a friend at the same time.","[[5], [8]]"
The food is expensive and the service is good.,"[[1], [6]]"
"If you want to eat good quality, cheap food, this is the place.","[[4], [4]]"
It's a perfect place to eat a delicious Indian dish.,"[[8, 9]]"
"I really like the way chefs give food differently, and the innovative way they do it.",[[5]]
"It was also great to have dinner in a very romantic and comfortable place. The service was perfect. They were so friendly, we never wanted to live there!","[[13], [15]]"
"The cake is good, but it's a little over the top, not a real ""special"" cake experience.",[[1]]
The great cake is old.,"[[2], [2]]"
"The disadvantages: service is slow, they don't drink!",[[2]]
The food is absolutely amazing!,[[1]]
We're the best we've ever had as a food-sharing bakery!,[[8]]
"The lamb is tender and full of flavor, and the sweetness is holy.","[[1], [10]]"
The waitress was very attentive.,[[1]]
The bar scene seems to be happening.,"[[1, 2]]"
The restaurant was good and the waiter gave me a bad advice.,"[[5], [6]]"
"I ate fish (not interested) and my girlfriend ate it, fine.","[[2], [1, 5]]"
The dessert is a joke.,[[1]]
"Everyone gets the same treatment, whether virgins or weekly guests, and when the service is so friendly, you can't ask for more.",[[13]]
The family feel in the restaurant is not only huge about the P-section; the individual beef can solve the Third World famine alone.,"[[2], [12], [15]]"
The list of wines is wide and can easily be climbed up to other reasonably priced restaurants,"[[3, 1], [16]]"
"However, any dispute over the bills was offset by the measures of their own wine-making.","[[10, 11, 5]]"
It's a great place.,[[3]]
"The lucky strike is a very good place to rest, and the people who are on strike are very happy.","[[1, 2]]"
"The food was great, the decor was great.","[[1], [5], [7]]"
"It's a perfect place to meet friends, have lunch, dinner, drink before or after the theater!",[[3]]
Ask the barman to drink the seasonal drink.,"[[6, 4]]"
It's a great place to spend a holiday with colleagues or friends you've never met.,[[3]]
I worked at the Hardland winery for five years and I was never disappointed.,"[[4, 5]]"
This is a great place.,[[4]]
Not a typical New York game-themed restaurant,[[6]]
A cool bar with good food and plenty of fine wine.,"[[2], [5], [10], [10]]"
"The only thing that is more wonderful than food, which is special, is service.","[[8], [13]]"
"The servants can't help you, they can only rub your ass when you leave.",[[1]]
"The service is very fast, but a little rushed.","[[1], [1]]"
"Food is good, but I don't think it's the world.",[[0]]
"Unfortunately, the food is not the same.",[[2]]
"Fishcake is a special taste, and so is seafood tagliatelle.","[[0, 3], [8, 9]]"
I really like this place.,[[4]]
The restaurant has the best Chinese BBQ ribs.,"[[6, 7], [6, 7]]"
I also recommend vegetables or various dishes.,"[[3, 6], [3]]"
"If you want to impress others, that's definitely not the place to go.",[[10]]
"But if you want expensive food and don't mind decorating, you can't beat this place.","[[5], [9], [5]]"
Fast and friendly service,[[3]]
"When you sit in their main restaurant (with a spectacular, hand-painted ceiling), you never know there's a world outside.","[[5, 5, 6], [11]]"
"The food was delicious, rich, professional and friendly.","[[1], [1]]"
I can't wait for the summer when they're out serving in their huge yard.,[[13]]
I tried Suzanne recently and I thought it was great.,[[2]]
"This little place must have exceeded my expectations, and you will definitely get a lot of food.","[[16], [2], [16]]"
"The service was fast, friendly, the food was delicious, they had the best heat, and they were very happy.","[[1], [6], [13]]"
Food is good.,[[0]]
It's good to drink.,[[3]]
I've never eaten a cheesecake like this.,[[4]]
"The food was good, they had a good choice of wine, and the prices were reasonable.","[[1], [8, 9, 10], [8, 9, 10]]"
"Although the atmosphere is good, the food and service could be better.","[[2], [6], [8]]"
Meat and lamb,[[2]]
The service is friendly and never had any problems.,[[1]]
I'm going to skip the dessert.,[[5]]
Don't miss out on Broome's next trip to Manhattan.,[[2]]
"This is where we first went to New York to eat, and the next time we left the city, we were in the middle of a big city.",[[14]]
"Thank you, Broom, you brought a great trip.",[[2]]
"The food is not fresh, it is very juicy and very oily.","[[1], [8]]"
The pizza is a little wet.,[[0]]
"Lavioli is fine... but I have to say, I think everything is too expensive.",[[0]]
And there was not enough wine in the cups.,"[[5, 6, 7, 8]]"
"However, the service is very good... I really like the environment/atmosphere.","[[2], [10]]"
This place is a good deal.,[[1]]
Exquisite Pakistani food,"[[1, 2]]"
People are always friendly.,[[0]]
Don't waste money on decorating,[[4]]
"Just cheap, good food.","[[3], [3]]"
That's very good.,[[0]]
This is the best Thai I've ever had.,"[[4, 4]]"
The design and atmosphere are just as good.,"[[1], [3]]"
The bottle is cheap and good.,"[[1, 0], [1, 0]]"
The food is really good.,[[1]]
"Fish is the best fish I've ever eaten, the sea is soft, goat cheese salad lacks goat cheese, the kid has bones...","[[0], [9], [12, 13, 14], [19, 19]]"
The service is very pleasant and the desert is very good.,"[[1], [7]]"
The music box played everything from Italian opera to drama.,[[1]]
"The food was delicious, the cookies were rich and the cakes were fresh.","[[1], [5], [10]]"
The best part is that the owner is very friendly and the service is quick.,[[12]]
Come and have a drink.,[[4]]
"The alcohol is great, half-fold until 8:00 p.m.","[[1], [1]]"
"Ask Usha, the best bartender in Manhattan.",[[1]]
I like that girl the most.,"[[3, 4]]"
It's a wonderful place to try some roti rolls.,"[[7, 8]]"
I really recommend a very simple egg roll.,"[[6, 6, 7]]"
"The delicious spices, the eggs and the roasted egg","[[2], [1], [4], [0]]"
The food is as good as it used to be.,[[1]]
This is one of the best places in a place where there is no decent Thai cuisine.,"[[15, 16]]"
"I came here last night, the decor was good, the service was good, but the food was very good.","[[6], [10], [15]]"
The food is large enough to order three things for two (instead of one dish and one dish for each person),[[1]]
The rice and the sour taste are better than the city!,"[[6, 8, 1], [4, 5]]"
Beef is also good.,"[[0, 0]]"
The service is good and the restaurant is clean.,"[[1], [6]]"
Taiwan's best food!,"[[0, 2]]"
I've been to Ro 15 times and things have improved over the last three years.,[[0]]
Ro's service and atmosphere are the best in New York.,"[[1], [3]]"
My roommate and I love this place.,[[6]]
"We recently decided to try this place, and what we're happy about is that they have outdoor seating, and they're very comfortable with the seating.","[[16, 17]]"
It's very comfortable and lovely inside.,[[0]]
The little ones are big and the sushi is good.,[[7]]
The staff is very tolerant.,[[0]]
The cake is clean and elegantly decorated and delicious.,"[[1], [8]]"
I bought 10 Dim Sum kits for $10 and they were great.,"[[7, 2, 3, 4]]"
The decor is simple but comfortable.,[[1]]
"The food is good, but don't come here hungry.","[[1], [1]]"
"The food is good, but the food is good, and that compensates for that.",[[1]]
"You have to eat meat, raspberries, which is out of this world, and chocolate bread as a dessert.","[[5], [13, 14]]"
The staff was very attentive and low.,[[1]]
The Indian cuisine is good and the service is great.,"[[1, 2], [7]]"
The landlord really satisfied your needs.,[[1]]
The food is good and the price is reasonable.,[[1]]
The food here is very helpful to the name (Cantonese is...).,[[1]]
"I love the eggs in beef, the cakes and the BBQ roast pork.","[[3, 7, 4, 6, 5, 8, 7, 10, 11, 12]]"
"This is my favorite dish, I always go there and never get tired.",[[4]]
"And taste it with sweet, sweet, sweet, as they call it, a delicious, sweet bread.",[[10]]
It's just a delicious Chinese dish at an incredible price...,"[[4, 5], [4, 5]]"
You're not here to serve...,[[4]]
It is a good place to eat and eat and eat and eat.,[[0]]
"Whoever the jazz band is, they're on point.","[[2, 3]]"
"Good music, good food, fast service, affordable prices.","[[1], [3], [5]]"
Even wine by the glass is good.,"[[1, 2, 3, 4]]"
Japan is always good,[[0]]
Alcohol and service are always good;,"[[0], [2]]"
The atmosphere is nice and relaxing.,[[0]]
A good place to eat and drink.,[[2]]
Fruit is also good for eating.,[[0]]
"If you don't mind pre-cooking low-quality fish, unfriendly staff and a painfully-looking sushi chef, then this is your home.","[[6], [8], [12, 13]]"
Only the price and quality of the fish can stop us from visiting again.,"[[7], [7]]"
"I don't want to share, but I feel obliged... We were eating at a sushi bar and we watched the cook accidentally put a piece of fruit on the floor, and the cook said, ""I'm going to eat it"".",[[20]]
"This house of months, perhaps the Queen's biggest secret!",[[1]]
"The decor is great - it makes you feel like you're in a fashionable Manhattan restaurant, with great food, cheap prices, generally friendly staff, and if you're a Manhattan native, or spend most of your time in Manhattan, you're going to be a big fan of the restaurant.","[[1], [18], [18], [23]]"
"We sat outside, and the waitress poured red wine and hot tea on me and my date.",[[5]]
"We think we're going to get an apology or a free drink instead of a waitress, and we're going to get a free drink.",[[15]]
I don't need expensive food with so many good restaurants in America.,[[4]]
"I'm new and try to pick a Bgel the next day, but the service disappointed me, I thought the food was too much and the price was high.","[[13], [19], [19]]"
The food is good and the price is cheap.,[[1]]
The food in Elche is solid and decorated at reasonable prices.,"[[1], [7], [0]]"
The only problem is that the manager is completely incapable.,[[6]]
He is not equal to man and has no personality.,[[5]]
This bad service is without excuse.,[[2]]
I've never eaten 40 in a relatively good Niger.,[[8]]
"For only $20, you can't beat a sushi you eat.","[[6, 3, 8, 9, 7]]"
"Most of the servers are very attentive, friendly, and very attractive.",[[3]]
"The atmosphere is very comfortable, the service is great, the food is great!","[[1], [6], [10]]"
"The food was good, the views of New York City were great, even on a foggy day.","[[1], [5, 6, 0, 7, 8, 9]]"
The food is good.,[[1]]
The individual is the perfect size for those hungry nights.,"[[0, 1]]"
"If you order, there are flaws - the delivery people are very nice.","[[8, 9]]"
"I've never met a guy with a dramatic dispatch like that (they're wearing, breathing, breathing, I live in a stroller)",[[4]]
"I fell in love with the scene, the place has a personality and a good light.","[[6], [8]]"
"The pizza was good, and it was big.","[[1], [1]]"
"We bought family-sized wine when we were four, which was a huge share.",[[3]]
"Larocha came in, and I think they did their best.","[[0, 0]]"
"The choice is great, the wine is good, the decor is fun.","[[5], [9], [1]]"
I found the perfect place to warm up on a cold night.,[[4]]
"I was quick to get the service, smiling.",[[6]]
This is my new favorite restaurant in the Northeast.,[[1]]
The wine list is wide and impressive.,"[[1, 2]]"
I like the atmosphere and feel like I'm in Paris.,[[3]]
The fruit is great and the dessert is great.,"[[1], [6]]"
I have been here for years and can only say good things about the service and staff of Llantner.,"[[14], [16]]"
"Over the years, the host, Vittorio and his team have treated me like a family - despite this tiny gem, a family business that has been growing steadily since the beginning of the 20th century.","[[5], [8]]"
"I'm also amazed at all the new additions in the last few years: a new jazz bar, the best restaurant in the garden, the best thin-skinned pizza, and now I have a lasagna menu, and I'm going to be a little bit more excited about it.","[[19, 22], [15, 16], [25, 25, 26], [32, 33]]"
I love this place.,[[3]]
"I must say, I have never eaten a disappointing meal.",[[9]]
We can make delicious cakes from the dishes.,[[4]]
"Fortunately, we have left room for BBQ and crunchy fish.","[[6], [8, 6]]"
Love me and love me,"[[2, 1, 4]]"
I'm going to recommend this place.,[[5]]
The food is good.,[[1]]
"The cake is amazing, the ristor (especially the skin) is great, and the food is amazing.","[[1], [5], [8]]"
Food is best balanced.,[[0]]
Fish and chips cost about $15.,"[[0, 1, 2]]"
Sweet dog,[[1]]
A stunning organic dog and a conscious environmental organization,"[[3], [8]]"
There are many things to eat in Cypriot restaurants.,"[[7, 8]]"
But the best pork I ever ate was the most important.,"[[3, 3]]"
It's a delicious pizza.,[[3]]
I went to New York City with a friend and found a very warm and attractive restaurant.,[[16]]
I like their tomato pizza and their P-pasta.,"[[3, 4], [7]]"
"We ate half a pizza, my gourd, my friend ate a cow, which is big enough for a little pizza!","[[2, 4]]"
"The food is good, but the room needs some help.","[[1], [6]]"
"Space is like a miracle land Alice, not what it's trying to be.",[[0]]
"I only paid $60, but I ate good food:)","[[6], [6]]"
It's a great sake.,[[3]]
"Reliable, fresh soup",[[2]]
"The scent is always fresh, the rolls are innovative and delicious.","[[1], [6], [6]]"
There was no problem with the service except for a missing rice.,[[6]]
"Depending on the weather and Sunday, immediate delivery or missing goods is available.",[[7]]
"If you don't charge more than 10%, the delivery person will sometimes get angry.","[[8, 7]]"
The department is the best.,[[2]]
This place ruined my neighbor's sushi.,[[5]]
"There's a bit of a hidden place here, but once you get there, it's worth it.","[[6], [6]]"
Not just food.,[[2]]
"The waiters were attentive, the food was delicious and the city views were great.","[[1], [5], [11, 10]]"
Where to relax and enjoy dinner,[[0]]
I'm so happy to be able to see them.,[[2]]
"The store is open until the evening, without dress code.",[[0]]
"The food is good, and my favorite is the seafood cucumber.","[[1], [9, 10]]"
Food prices are high,"[[0], [0]]"
The waitresses were very polite and tolerant.,"[[1, 1]]"
"Space is limited, so be prepared to wait 45 minutes to an hour, but when you taste delicious Indo-Chinese food, you get rich rewards.","[[0], [18, 19]]"
My favorite place,[[2]]
"I like their cake, I can't remember the name, but it's good.","[[3, 3]]"
"I don't necessarily love this place, but it's a fun time for a low-key kid.","[[5], [5]]"
"The fish is fine, nothing spectacular.",[[0]]
"It's just a fun place, not a five-star sanctuary.",[[8]]
I think the pizza is overrated and not yet cooked.,[[3]]
"The staff is rude, unresponsive, and not paying attention.",[[1]]
I love this place.,[[3]]
The service is fast and friendly.,[[1]]
"I thought the restaurant was good, clean.","[[3], [3]]"
I ordered Vitro Ala Masara and I'm interested.,"[[2, 3, 4]]"
The beef is well cooked.,[[1]]
The worst place on Brooklyn Smith Street,[[2]]
"The bartenders didn't know what to drink, the service was slow, the food was not fresh, the waiters were carrying men in the bar and they didn't pay much attention to the customers.","[[1], [8], [12], [17]]"
"I'll never push this place away for anyone, even a dinner break.",[[4]]
The food is always fresh.,[[1]]
Japanese food prices and services are too high,"[[0, 1], [4]]"
The food is warm.,[[0]]
The waitress was not paying attention.,[[1]]
"I was looking for a banana dessert, they didn't.",[[6]]
"No, because you're ""Four Seasons"" you're allowed to charge a romantic dinner with an arm and a leg.","[[3, 4]]"
"The food and service were good, but I was disappointed for four seasons.","[[1], [3], [10, 11, 12]]"
"I don't think dinner in Manhattan should cost $40,000, but I think it's a good idea to have a dinner in Manhattan.",[[3]]
"Red rolls - my favorite food, any food group - hands down","[[0, 1]]"
Now you go to Matto and order a red scroll.,"[[4], [8, 9, 9]]"
The ocean dynamics are another world.,"[[1, 2]]"
New York's favourite soup,[[1]]
"The department was good, the service was pleasant, effective, shameless.",[[5]]
"In summer, the garden behind is very beautiful.","[[3, 4]]"
"I'm so creative, I haven't found another cab restaurant that offers more creative but delicious Japanese cuisine.","[[15, 16], [15, 16]]"
"The dance, the White River and the Millennium are essential.","[[1, 3, 4, 5, 7, 6]]"
I remember not eating such a disgusting food in New York.,[[7]]
And $11 for a plate of lukewarm guacamole,"[[7], [7]]"
Don't let me start eating margaritas.,[[5]]
"I never wrote a comment, I was just badly affected by this place, and I felt it was my responsibility, and I was so happy to see it.",[[12]]
Indian food is good.,"[[0, 1]]"
"The food was good, the rooms were clean, and the price was cheap.","[[1], [5], [5]]"
"I noticed a lot of Indians eating there, which is a good sign of being an Indian.","[[14, 16]]"
"It's one of my favorite places, very relaxed, the food is always great, celebrating my engagement and wedding, and it's very well organized.",[[9]]
The staff is very good.,[[1]]
Love their drink menu,"[[2, 3]]"
I strongly recommend this beautiful place.,"[[5], [5]]"
"We were invited to drink water, but we were not told that the bottle was $8.","[[13, 5]]"
The food is good.,[[1]]
The river and New York are beautiful.,"[[6, 0, 1, 2, 3]]"
Very good service,[[0]]
The Egyptian restaurant is a beautifully designed Egyptian restaurant that is very scenic at night.,"[[1, 2]]"
And you will see the talented ones dancing in the belly and you will enjoy the good old-fashioned.,"[[10, 6]]"
And the kids.,[[2]]
The Pacific Ocean is a good place to rest.,[[0]]
"The drink is great, especially when made by Raymond.","[[1], [8]]"
The cake is great for breakfast...,"[[1, 4, 5]]"
"The dish is fresh, it's definitely not cooked...",[[1]]
"The fruit of the Pacific is delicious, like the wings of a Michie.","[[0], [9, 10, 12]]"
A weakness in the salada,"[[2, 3, 4]]"
I am not a fan of Port-Beroe and Stone either.,"[[6, 7, 6, 8]]"
"In general, the price is good, the people are friendly.","[[2], [2], [7]]"
Best Indian restaurants in the city,"[[1, 2]]"
"The decor needs upgrading, but the food is amazing!","[[1], [6]]"
"The small star is the point of the zodiac, which many consider the best spinning car in New York.",[[14]]
"The food is very strong and everything is homemade (even Gyro meat and sausages), and the food is very tasty.","[[1], [10, 11], [13]]"
"The cuisine of Greece and Cyprus is good, but the reason you came here is because you are not eating, and your travels are in vain.","[[3, 4, 5, 1], [13]]"
The best restaurants in Brooklyn,[[2]]
This restaurant is a good class.,[[1]]
The beef last night was great.,[[1]]
This place is a must go!,[[1]]
"Most of the stands allow you to sit together, not like that couple.",[[3]]
My daughter's wedding at the beach will receive the highest praise from our guests.,[[4]]
"The atmosphere that everyone loves (the elegant rooms, the absolutely unparalleled views, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful scenery, the beautiful and the beautiful scenery of the beautiful scenery).","[[1], [7], [11], [117]]"
The service is great.,[[1]]
Thank you to everyone at the waterfront,"[[5, 6]]"
"The bathroom is well served, but not friendly, and dirty.","[[0], [1]]"
"You pay high prices for the view, not for the food.","[[6], [10]]"
"The bar is, at least say yes.","[[1, 1]]"
The thing in Pia is terrible... it tastes like paper.,"[[1, 3]]"
"We thought dessert would be better, wrong!",[[2]]
"And the bathroom, the men's bathroom, is disgusting.","[[4, 5]]"
"The list of wines is extensive, but the staff does not seem to know about the wine co-operation.","[[3, 1], [8]]"
"The bread we ate was terrible, hard, cold, and the ""free"" olives were disappointing.","[[1], [11, 11, 11]]"
And our food is excellent.,[[2]]
"I ate fish, my husband ate children, and both of these exceeded our expectations.","[[2], [6]]"
"Now we're eating pear cake, but the staff can't give us the proper drink recommendations.","[[3, 4], [7]]"
"When we asked the port, the waiters listed a few but didn't know the difference in taste or cost.",[[6]]
I don't want the price and reputation of this place.,"[[9], [9]]"
I'll come back because it's a beautiful restaurant.,"[[7], [7]]"
